dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,stage,rank,pvec_mean
kt5_s86,5comp_equal,5,86,5,bayesm_gibbs,2,after,3,0.1785118132829666
kt5_s86,5comp_equal,5,86,5,bayesm_gibbs,2,after,4,0.0082388902083039
kt5_s87,5comp_equal,5,87,5,bayesm_gibbs,2,before,0,0.227994680404663
kt5_s87,5comp_equal,5,87,5,bayesm_gibbs,2,before,1,0.2251219004392624
kt5_s87,5comp_equal,5,87,5,bayesm_gibbs,2,before,2,0.1961897313594818
kt5_s87,5comp_equal,5,87,5,bayesm_gibbs,2,before,3,0.1754853129386901
kt5_s87,5comp_equal,5,87,5,bayesm_gibbs,2,before,4,0.1752083599567413
kt5_s87,5comp_equal,5,87,5,bayesm_gibbs,2,after,0,0.2407628893852234
kt5_s87,5comp_equal,5,87,5,bayesm_gibbs,2,after,1,0.2123538851737976
kt5_s87,5comp_equal,5,87,5,bayesm_gibbs,2,after,2,0.1961894035339355
kt5_s87,5comp_equal,5,87,5,bayesm_gibbs,2,after,3,0.1803494393825531
kt5_s87,5comp_equal,5,87,5,bayesm_gibbs,2,after,4,0.1703443825244903
kt5_s88,5comp_equal,5,88,5,bayesm_gibbs,2,before,0,0.2210490405559539
kt5_s88,5comp_equal,5,88,5,bayesm_gibbs,2,before,1,0.2148719280958175
kt5_s88,5comp_equal,5,88,5,bayesm_gibbs,2,before,2,0.2075147181749344
kt5_s88,5comp_equal,5,88,5,bayesm_gibbs,2,before,3,0.1867521703243255
kt5_s88,5comp_equal,5,88,5,bayesm_gibbs,2,before,4,0.1698115915060043
kt5_s88,5comp_equal,5,88,5,bayesm_gibbs,2,after,0,0.2725385129451751
kt5_s88,5comp_equal,5,88,5,bayesm_gibbs,2,after,1,0.2233290076255798
kt5_s88,5comp_equal,5,88,5,bayesm_gibbs,2,after,2,0.1867523193359375
kt5_s88,5comp_equal,5,88,5,bayesm_gibbs,2,after,3,0.1738600730895996
kt5_s88,5comp_equal,5,88,5,bayesm_gibbs,2,after,4,0.1435201317071914
kt5_s89,5comp_equal,5,89,5,bayesm_gibbs,2,before,0,0.2161811590194702
kt5_s89,5comp_equal,5,89,5,bayesm_gibbs,2,before,1,0.2151676714420318
kt5_s89,5comp_equal,5,89,5,bayesm_gibbs,2,before,2,0.20315882563591
kt5_s89,5comp_equal,5,89,5,bayesm_gibbs,2,before,3,0.1899642348289489
kt5_s89,5comp_equal,5,89,5,bayesm_gibbs,2,before,4,0.1755276173353195
kt5_s89,5comp_equal,5,89,5,bayesm_gibbs,2,after,0,0.2471664994955063
kt5_s89,5comp_equal,5,89,5,bayesm_gibbs,2,after,1,0.2265745103359222
kt5_s89,5comp_equal,5,89,5,bayesm_gibbs,2,after,2,0.2030899673700332
kt5_s89,5comp_equal,5,89,5,bayesm_gibbs,2,after,3,0.1885131895542144
kt5_s89,5comp_equal,5,89,5,bayesm_gibbs,2,after,4,0.1346558630466461
kt5_s90,5comp_equal,5,90,5,bayesm_gibbs,2,before,0,0.2213835418224334
kt5_s90,5comp_equal,5,90,5,bayesm_gibbs,2,before,1,0.2129082530736923
kt5_s90,5comp_equal,5,90,5,bayesm_gibbs,2,before,2,0.2019391059875488
kt5_s90,5comp_equal,5,90,5,bayesm_gibbs,2,before,3,0.1828073412179947
kt5_s90,5comp_equal,5,90,5,bayesm_gibbs,2,before,4,0.180962398648262
kt5_s90,5comp_equal,5,90,5,bayesm_gibbs,2,after,0,0.2324314713478088
kt5_s90,5comp_equal,5,90,5,bayesm_gibbs,2,after,1,0.2098698168992996
kt5_s90,5comp_equal,5,90,5,bayesm_gibbs,2,after,2,0.1935516744852066
kt5_s90,5comp_equal,5,90,5,bayesm_gibbs,2,after,3,0.1886792778968811
kt5_s90,5comp_equal,5,90,5,bayesm_gibbs,2,after,4,0.1754678040742874
kt5_s91,5comp_equal,5,91,5,bayesm_gibbs,2,before,0,0.2722682654857635
kt5_s91,5comp_equal,5,91,5,bayesm_gibbs,2,before,1,0.211715281009674
kt5_s91,5comp_equal,5,91,5,bayesm_gibbs,2,before,2,0.2101198732852935
kt5_s91,5comp_equal,5,91,5,bayesm_gibbs,2,before,3,0.1845673769712448
kt5_s91,5comp_equal,5,91,5,bayesm_gibbs,2,before,4,0.1213290318846702
kt5_s91,5comp_equal,5,91,5,bayesm_gibbs,2,after,0,0.3626310229301452
kt5_s91,5comp_equal,5,91,5,bayesm_gibbs,2,after,1,0.2245049327611923
kt5_s91,5comp_equal,5,91,5,bayesm_gibbs,2,after,2,0.2101200670003891
kt5_s91,5comp_equal,5,91,5,bayesm_gibbs,2,after,3,0.191989317536354
kt5_s91,5comp_equal,5,91,5,bayesm_gibbs,2,after,4,0.0107546001672744
kt5_s92,5comp_equal,5,92,5,bayesm_gibbs,2,before,0,0.2157415002584457
kt5_s92,5comp_equal,5,92,5,bayesm_gibbs,2,before,1,0.2123754173517227
kt5_s92,5comp_equal,5,92,5,bayesm_gibbs,2,before,2,0.2036676704883575
kt5_s92,5comp_equal,5,92,5,bayesm_gibbs,2,before,3,0.2005094140768051
kt5_s92,5comp_equal,5,92,5,bayesm_gibbs,2,before,4,0.1677055060863495
kt5_s92,5comp_equal,5,92,5,bayesm_gibbs,2,after,0,0.215741753578186
kt5_s92,5comp_equal,5,92,5,bayesm_gibbs,2,after,1,0.2123755365610122
kt5_s92,5comp_equal,5,92,5,bayesm_gibbs,2,after,2,0.2036680430173874
kt5_s92,5comp_equal,5,92,5,bayesm_gibbs,2,after,3,0.2005096226930618
kt5_s92,5comp_equal,5,92,5,bayesm_gibbs,2,after,4,0.1677050739526748
kt5_s93,5comp_equal,5,93,5,bayesm_gibbs,2,before,0,0.2596214711666107
kt5_s93,5comp_equal,5,93,5,bayesm_gibbs,2,before,1,0.2097745835781097
kt5_s93,5comp_equal,5,93,5,bayesm_gibbs,2,before,2,0.209007054567337
kt5_s93,5comp_equal,5,93,5,bayesm_gibbs,2,before,3,0.1626592725515365
kt5_s93,5comp_equal,5,93,5,bayesm_gibbs,2,before,4,0.1589366644620895
kt5_s93,5comp_equal,5,93,5,bayesm_gibbs,2,after,0,0.2755736708641052
kt5_s93,5comp_equal,5,93,5,bayesm_gibbs,2,after,1,0.2442868947982788
kt5_s93,5comp_equal,5,93,5,bayesm_gibbs,2,after,2,0.204592153429985
kt5_s93,5comp_equal,5,93,5,bayesm_gibbs,2,after,3,0.1499463617801666
kt5_s93,5comp_equal,5,93,5,bayesm_gibbs,2,after,4,0.1256009340286255
kt5_s94,5comp_equal,5,94,5,bayesm_gibbs,2,before,0,0.3266781866550445
kt5_s94,5comp_equal,5,94,5,bayesm_gibbs,2,before,1,0.3254607617855072
kt5_s94,5comp_equal,5,94,5,bayesm_gibbs,2,before,2,0.225097969174385
kt5_s94,5comp_equal,5,94,5,bayesm_gibbs,2,before,3,0.0902941673994064
kt5_s94,5comp_equal,5,94,5,bayesm_gibbs,2,before,4,0.0324665755033493
kt5_s94,5comp_equal,5,94,5,bayesm_gibbs,2,after,0,0.363634318113327
kt5_s94,5comp_equal,5,94,5,bayesm_gibbs,2,after,1,0.3266795873641968
kt5_s94,5comp_equal,5,94,5,bayesm_gibbs,2,after,2,0.225098505616188
kt5_s94,5comp_equal,5,94,5,bayesm_gibbs,2,after,3,0.0506290718913078
kt5_s94,5comp_equal,5,94,5,bayesm_gibbs,2,after,4,0.0339584983885288
kt5_s95,5comp_equal,5,95,5,bayesm_gibbs,2,before,0,0.2528378367424011
kt5_s95,5comp_equal,5,95,5,bayesm_gibbs,2,before,1,0.2095663994550705
kt5_s95,5comp_equal,5,95,5,bayesm_gibbs,2,before,2,0.1936624944210052
kt5_s95,5comp_equal,5,95,5,bayesm_gibbs,2,before,3,0.1791843771934509
kt5_s95,5comp_equal,5,95,5,bayesm_gibbs,2,before,4,0.1647491008043289
kt5_s95,5comp_equal,5,95,5,bayesm_gibbs,2,after,0,0.3117868304252624
kt5_s95,5comp_equal,5,95,5,bayesm_gibbs,2,after,1,0.2158498466014862
kt5_s95,5comp_equal,5,95,5,bayesm_gibbs,2,after,2,0.2061702162027359
kt5_s95,5comp_equal,5,95,5,bayesm_gibbs,2,after,3,0.1832547932863235
kt5_s95,5comp_equal,5,95,5,bayesm_gibbs,2,after,4,0.0829382613301277
kt5_s96,5comp_equal,5,96,5,bayesm_gibbs,2,before,0,0.2326103746891021
kt5_s96,5comp_equal,5,96,5,bayesm_gibbs,2,before,1,0.2102920114994049
kt5_s96,5comp_equal,5,96,5,bayesm_gibbs,2,before,2,0.1944014132022857
kt5_s96,5comp_equal,5,96,5,bayesm_gibbs,2,before,3,0.1889786720275879
kt5_s96,5comp_equal,5,96,5,bayesm_gibbs,2,before,4,0.1737174242734909
kt5_s96,5comp_equal,5,96,5,bayesm_gibbs,2,after,0,0.2549726665019989
kt5_s96,5comp_equal,5,96,5,bayesm_gibbs,2,after,1,0.2227397263050079
kt5_s96,5comp_equal,5,96,5,bayesm_gibbs,2,after,2,0.2102921903133392
kt5_s96,5comp_equal,5,96,5,bayesm_gibbs,2,after,3,0.1737176030874252
kt5_s96,5comp_equal,5,96,5,bayesm_gibbs,2,after,4,0.1382778286933899
kt5_s97,5comp_equal,5,97,5,bayesm_gibbs,2,before,0,0.2133802473545074
kt5_s97,5comp_equal,5,97,5,bayesm_gibbs,2,before,1,0.2085378170013427
kt5_s97,5comp_equal,5,97,5,bayesm_gibbs,2,before,2,0.2027775347232818
kt5_s97,5comp_equal,5,97,5,bayesm_gibbs,2,before,3,0.2016054391860962
kt5_s97,5comp_equal,5,97,5,bayesm_gibbs,2,before,4,0.1737010329961776
kt5_s97,5comp_equal,5,97,5,bayesm_gibbs,2,after,0,0.2216102480888366
kt5_s97,5comp_equal,5,97,5,bayesm_gibbs,2,after,1,0.2062677294015884
kt5_s97,5comp_equal,5,97,5,bayesm_gibbs,2,after,2,0.2011661976575851
kt5_s97,5comp_equal,5,97,5,bayesm_gibbs,2,after,3,0.197254791855812
kt5_s97,5comp_equal,5,97,5,bayesm_gibbs,2,after,4,0.1737010329961776
kt5_s98,5comp_equal,5,98,5,bayesm_gibbs,2,before,0,0.3209896683692932
kt5_s98,5comp_equal,5,98,5,bayesm_gibbs,2,before,1,0.2249259948730468
kt5_s98,5comp_equal,5,98,5,bayesm_gibbs,2,before,2,0.1903036236763
kt5_s98,5comp_equal,5,98,5,bayesm_gibbs,2,before,3,0.1763393729925155
kt5_s98,5comp_equal,5,98,5,bayesm_gibbs,2,before,4,0.087443009018898
kt5_s98,5comp_equal,5,98,5,bayesm_gibbs,2,after,0,0.3996970057487488
kt5_s98,5comp_equal,5,98,5,bayesm_gibbs,2,after,1,0.1998512893915176
kt5_s98,5comp_equal,5,98,5,bayesm_gibbs,2,after,2,0.1935936063528061
kt5_s98,5comp_equal,5,98,5,bayesm_gibbs,2,after,3,0.1746091991662979
kt5_s98,5comp_equal,5,98,5,bayesm_gibbs,2,after,4,0.0322488956153392
kt5_s99,5comp_equal,5,99,5,bayesm_gibbs,2,before,0,0.396962821483612
kt5_s99,5comp_equal,5,99,5,bayesm_gibbs,2,before,1,0.2157426476478576
kt5_s99,5comp_equal,5,99,5,bayesm_gibbs,2,before,2,0.153216153383255
kt5_s99,5comp_equal,5,99,5,bayesm_gibbs,2,before,3,0.1271751075983047
kt5_s99,5comp_equal,5,99,5,bayesm_gibbs,2,before,4,0.1069018766283989
kt5_s99,5comp_equal,5,99,5,bayesm_gibbs,2,after,0,0.3969820439815521
kt5_s99,5comp_equal,5,99,5,bayesm_gibbs,2,after,1,0.2157427221536636
kt5_s99,5comp_equal,5,99,5,bayesm_gibbs,2,after,2,0.203019380569458
kt5_s99,5comp_equal,5,99,5,bayesm_gibbs,2,after,3,0.1728454828262329
kt5_s99,5comp_equal,5,99,5,bayesm_gibbs,2,after,4,0.0114103881642222
kt1_s01,1comp,1,1,5,hmc,2,before,0,0.4957591295242309
kt1_s01,1comp,1,1,5,hmc,2,before,1,0.4885747134685516
kt1_s01,1comp,1,1,5,hmc,2,before,2,0.0082309674471616
kt1_s01,1comp,1,1,5,hmc,2,before,3,0.0040777972899377
kt1_s01,1comp,1,1,5,hmc,2,before,4,0.0033544884063303
kt1_s01,1comp,1,1,5,hmc,2,after,0,0.9802048802375792
kt1_s01,1comp,1,1,5,hmc,2,after,1,0.0082309953868389
kt1_s01,1comp,1,1,5,hmc,2,after,2,0.0041318633593618
kt1_s01,1comp,1,1,5,hmc,2,after,3,0.0040777856484055
kt1_s01,1comp,1,1,5,hmc,2,after,4,0.0033544830512255
kt1_s02,1comp,1,2,5,hmc,2,before,0,0.4948186576366424
kt1_s02,1comp,1,2,5,hmc,2,before,1,0.4883324205875397
kt1_s02,1comp,1,2,5,hmc,2,before,2,0.0103640044108033
kt1_s02,1comp,1,2,5,hmc,2,before,3,0.0032482214737683
kt1_s02,1comp,1,2,5,hmc,2,before,4,0.00322872470133
kt1_s02,1comp,1,2,5,hmc,2,after,0,0.9794768691062928
kt1_s02,1comp,1,2,5,hmc,2,after,1,0.0103639941662549
kt1_s02,1comp,1,2,5,hmc,2,after,2,0.0036820443347096
kt1_s02,1comp,1,2,5,hmc,2,after,3,0.0032484009861946
kt1_s02,1comp,1,2,5,hmc,2,after,4,0.003228711662814
kt1_s03,1comp,1,3,5,hmc,2,before,0,0.495028555393219
kt1_s03,1comp,1,3,5,hmc,2,before,1,0.4949422776699066
kt1_s03,1comp,1,3,5,hmc,2,before,2,0.0033584057819098
kt1_s03,1comp,1,3,5,hmc,2,before,3,0.0033470871858298
kt1_s03,1comp,1,3,5,hmc,2,before,4,0.0033187447115778
kt1_s03,1comp,1,3,5,hmc,2,after,0,0.986643373966217
kt1_s03,1comp,1,3,5,hmc,2,after,1,0.0033643890637904
kt1_s03,1comp,1,3,5,hmc,2,after,2,0.0033470813650637
kt1_s03,1comp,1,3,5,hmc,2,after,3,0.0033263724762946
kt1_s03,1comp,1,3,5,hmc,2,after,4,0.0033187514636665
kt1_s04,1comp,1,4,5,hmc,2,before,0,0.4944109916687011
kt1_s04,1comp,1,4,5,hmc,2,before,1,0.4936173856258392
kt1_s04,1comp,1,4,5,hmc,2,before,2,0.0047509633004665
kt1_s04,1comp,1,4,5,hmc,2,before,3,0.003703631227836
kt1_s04,1comp,1,4,5,hmc,2,before,4,0.0035100653767585
kt1_s04,1comp,1,4,5,hmc,2,after,0,0.9840297102928162
kt1_s04,1comp,1,4,5,hmc,2,after,1,0.0062839137390255
kt1_s04,1comp,1,4,5,hmc,2,after,2,0.0032479111105203
kt1_s04,1comp,1,4,5,hmc,2,after,3,0.0032274913974106
kt1_s04,1comp,1,4,5,hmc,2,after,4,0.0032109336461871
kt1_s05,1comp,1,5,5,hmc,2,before,0,0.4979548454284668
kt1_s05,1comp,1,5,5,hmc,2,before,1,0.4947834610939026
kt1_s05,1comp,1,5,5,hmc,2,before,2,0.003856609808281
kt1_s05,1comp,1,5,5,hmc,2,before,3,0.0019311617361381
kt1_s05,1comp,1,5,5,hmc,2,before,4,0.0016270555788651
kt1_s05,1comp,1,5,5,hmc,2,after,0,0.9867205023765564
kt1_s05,1comp,1,5,5,hmc,2,after,1,0.0058554476127028
kt1_s05,1comp,1,5,5,hmc,2,after,2,0.0038653670344501
kt1_s05,1comp,1,5,5,hmc,2,after,3,0.0019307683687657
kt1_s05,1comp,1,5,5,hmc,2,after,4,0.0016278141411021
kt1_s06,1comp,1,6,5,hmc,2,before,0,0.4950928092002868
kt1_s06,1comp,1,6,5,hmc,2,before,1,0.4949926733970642
kt1_s06,1comp,1,6,5,hmc,2,before,2,0.0033288158010691
kt1_s06,1comp,1,6,5,hmc,2,before,3,0.0033044463489204
kt1_s06,1comp,1,6,5,hmc,2,before,4,0.0032734805718064
kt1_s06,1comp,1,6,5,hmc,2,after,0,0.9867739081382751
kt1_s06,1comp,1,6,5,hmc,2,after,1,0.003356893081218
kt1_s06,1comp,1,6,5,hmc,2,after,2,0.0033010097686201
kt1_s06,1comp,1,6,5,hmc,2,after,3,0.0032954940106719
kt1_s06,1comp,1,6,5,hmc,2,after,4,0.0032727089710533
kt1_s07,1comp,1,7,5,hmc,2,before,0,0.4952725172042846
kt1_s07,1comp,1,7,5,hmc,2,before,1,0.4909528195858001
kt1_s07,1comp,1,7,5,hmc,2,before,2,0.0051198555156588
kt1_s07,1comp,1,7,5,hmc,2,before,3,0.0049439603462815
kt1_s07,1comp,1,7,5,hmc,2,before,4,0.0037072708364576
kt1_s07,1comp,1,7,5,hmc,2,after,0,0.982322633266449
kt1_s07,1comp,1,7,5,hmc,2,after,1,0.0062541738152503
kt1_s07,1comp,1,7,5,hmc,2,after,2,0.0040376428514719
kt1_s07,1comp,1,7,5,hmc,2,after,3,0.0038590235635638
kt1_s07,1comp,1,7,5,hmc,2,after,4,0.003526498330757
kt1_s08,1comp,1,8,5,hmc,2,before,0,0.4928737878799438
kt1_s08,1comp,1,8,5,hmc,2,before,1,0.4814790487289428
kt1_s08,1comp,1,8,5,hmc,2,before,2,0.0128325000405311
kt1_s08,1comp,1,8,5,hmc,2,before,3,0.0102192228659987
kt1_s08,1comp,1,8,5,hmc,2,before,4,0.0025761178694665
kt1_s08,1comp,1,8,5,hmc,2,after,0,0.9726886749267578
kt1_s08,1comp,1,8,5,hmc,2,after,1,0.0127990907058119
kt1_s08,1comp,1,8,5,hmc,2,after,2,0.0076497895643115
kt1_s08,1comp,1,8,5,hmc,2,after,3,0.0046798135153949
kt1_s08,1comp,1,8,5,hmc,2,after,4,0.0021826634183526
kt1_s09,1comp,1,9,5,hmc,2,before,0,0.9870420694351196
kt1_s09,1comp,1,9,5,hmc,2,before,1,0.0057222479954361
kt1_s09,1comp,1,9,5,hmc,2,before,2,0.0034600081853568
kt1_s09,1comp,1,9,5,hmc,2,before,3,0.0018730608280748
kt1_s09,1comp,1,9,5,hmc,2,before,4,0.0016984530957415
kt1_s09,1comp,1,9,5,hmc,2,after,0,0.98724627494812
kt1_s09,1comp,1,9,5,hmc,2,after,1,0.0057221413590013
kt1_s09,1comp,1,9,5,hmc,2,after,2,0.0034600205253809
kt1_s09,1comp,1,9,5,hmc,2,after,3,0.0018739517545327
kt1_s09,1comp,1,9,5,hmc,2,after,4,0.0016976854531094
kt1_s100,1comp,1,100,5,hmc,2,before,0,0.4950103461742401
kt1_s100,1comp,1,100,5,hmc,2,before,1,0.4947387278079986
kt1_s100,1comp,1,100,5,hmc,2,before,2,0.0034574230667203
kt1_s100,1comp,1,100,5,hmc,2,before,3,0.0034300433471798
kt1_s100,1comp,1,100,5,hmc,2,before,4,0.0033576579298824
kt1_s100,1comp,1,100,5,hmc,2,after,0,0.9863388538360596
kt1_s100,1comp,1,100,5,hmc,2,after,1,0.0034752883948385
kt1_s100,1comp,1,100,5,hmc,2,after,2,0.003430045209825
kt1_s100,1comp,1,100,5,hmc,2,after,3,0.0033980964217334
kt1_s100,1comp,1,100,5,hmc,2,after,4,0.0033576607238501
kt1_s101,1comp,1,101,5,hmc,2,before,0,0.4939956665039062
kt1_s101,1comp,1,101,5,hmc,2,before,1,0.4792961776256561
kt1_s101,1comp,1,101,5,hmc,2,before,2,0.0182373709976673
kt1_s101,1comp,1,101,5,hmc,2,before,3,0.0086323376744985
kt1_s101,1comp,1,101,5,hmc,2,before,4,2.047778980340809e-05
kt1_s101,1comp,1,101,5,hmc,2,after,0,0.9676107168197632
kt1_s101,1comp,1,101,5,hmc,2,after,1,0.0138176791369915
kt1_s101,1comp,1,101,5,hmc,2,after,2,0.012111865915358
kt1_s101,1comp,1,101,5,hmc,2,after,3,0.0064391433261334
kt1_s101,1comp,1,101,5,hmc,2,after,4,2.0474717530305497e-05
kt1_s10,1comp,1,10,5,hmc,2,before,0,0.9674884676933287
kt1_s10,1comp,1,10,5,hmc,2,before,1,0.0228935219347476
kt1_s10,1comp,1,10,5,hmc,2,before,2,0.009043957106769
kt1_s10,1comp,1,10,5,hmc,2,before,3,0.0003955324355047
kt1_s10,1comp,1,10,5,hmc,2,before,4,3.08113667415455e-05
kt1_s10,1comp,1,10,5,hmc,2,after,0,0.9676374793052672
kt1_s10,1comp,1,10,5,hmc,2,after,1,0.0163221769034862
kt1_s10,1comp,1,10,5,hmc,2,after,2,0.0085892183706164
kt1_s10,1comp,1,10,5,hmc,2,after,3,0.0074203833937644
kt1_s10,1comp,1,10,5,hmc,2,after,4,3.08053131448105e-05
kt1_s11,1comp,1,11,5,hmc,2,before,0,0.4835061132907867
kt1_s11,1comp,1,11,5,hmc,2,before,1,0.4477249383926391
kt1_s11,1comp,1,11,5,hmc,2,before,2,0.0527479723095893
kt1_s11,1comp,1,11,5,hmc,2,before,3,0.0123215802013874
kt1_s11,1comp,1,11,5,hmc,2,before,4,0.0036978549323976
kt1_s11,1comp,1,11,5,hmc,2,after,0,0.9242819547653198
kt1_s11,1comp,1,11,5,hmc,2,after,1,0.0528842099010944
kt1_s11,1comp,1,11,5,hmc,2,after,2,0.0110828001052141
kt1_s11,1comp,1,11,5,hmc,2,after,3,0.0085050109773874
kt1_s11,1comp,1,11,5,hmc,2,after,4,0.0032459984067827
kt1_s12,1comp,1,12,5,hmc,2,before,0,0.4944706559181213
kt1_s12,1comp,1,12,5,hmc,2,before,1,0.4932724237442016
kt1_s12,1comp,1,12,5,hmc,2,before,2,0.0079200379550457
kt1_s12,1comp,1,12,5,hmc,2,before,3,0.0029792955610901
kt1_s12,1comp,1,12,5,hmc,2,before,4,0.0016144822584465
kt1_s12,1comp,1,12,5,hmc,2,after,0,0.9851137399673462
kt1_s12,1comp,1,12,5,hmc,2,after,1,0.0079196486622095
kt1_s12,1comp,1,12,5,hmc,2,after,2,0.0029785067308694
kt1_s12,1comp,1,12,5,hmc,2,after,3,0.0023732548579573
kt1_s12,1comp,1,12,5,hmc,2,after,4,0.0016148437280207
kt1_s13,1comp,1,13,5,hmc,2,before,0,0.5322796106338501
kt1_s13,1comp,1,13,5,hmc,2,before,1,0.4623440504074096
kt1_s13,1comp,1,13,5,hmc,2,before,2,0.0021429525222629
kt1_s13,1comp,1,13,5,hmc,2,before,3,0.0017212806269526
kt1_s13,1comp,1,13,5,hmc,2,before,4,0.0016772559611126
kt1_s13,1comp,1,13,5,hmc,2,after,0,0.9536628723144532
kt1_s13,1comp,1,13,5,hmc,2,after,1,0.0407806597650051
kt1_s13,1comp,1,13,5,hmc,2,after,2,0.0021455285605043
kt1_s13,1comp,1,13,5,hmc,2,after,3,0.0017342185601592
kt1_s13,1comp,1,13,5,hmc,2,after,4,0.0016766540938988
kt1_s14,1comp,1,14,5,hmc,2,before,0,0.4961062371730804
kt1_s14,1comp,1,14,5,hmc,2,before,1,0.4879584610462188
kt1_s14,1comp,1,14,5,hmc,2,before,2,0.0111926449462771
kt1_s14,1comp,1,14,5,hmc,2,before,3,0.0046002008020877
kt1_s14,1comp,1,14,5,hmc,2,before,4,6.348738679662347e-06
kt1_s14,1comp,1,14,5,hmc,2,after,0,0.9828168153762816
kt1_s14,1comp,1,14,5,hmc,2,after,1,0.0111329304054379
kt1_s14,1comp,1,14,5,hmc,2,after,2,0.0046017137356102
kt1_s14,1comp,1,14,5,hmc,2,after,3,0.0014421773375943
kt1_s14,1comp,1,14,5,hmc,2,after,4,6.350324838422239e-06
kt1_s15,1comp,1,15,5,hmc,2,before,0,0.4942014515399933
kt1_s15,1comp,1,15,5,hmc,2,before,1,0.4879609942436218
kt1_s15,1comp,1,15,5,hmc,2,before,2,0.0136931426823139
kt1_s15,1comp,1,15,5,hmc,2,before,3,0.0022328582126647
kt1_s15,1comp,1,15,5,hmc,2,before,4,0.0018527797656133
kt1_s15,1comp,1,15,5,hmc,2,after,0,0.9795488119125366
kt1_s15,1comp,1,15,5,hmc,2,after,1,0.0137038240209221
kt1_s15,1comp,1,15,5,hmc,2,after,2,0.0026572500355541
kt1_s15,1comp,1,15,5,hmc,2,after,3,0.0022364649921655
kt1_s15,1comp,1,15,5,hmc,2,after,4,0.0018535783747211
kt1_s16,1comp,1,16,5,hmc,2,before,0,0.8730456829071045
kt1_s16,1comp,1,16,5,hmc,2,before,1,0.1094560772180557
kt1_s16,1comp,1,16,5,hmc,2,before,2,0.0136200776323676
kt1_s16,1comp,1,16,5,hmc,2,before,3,0.0038853473961353
kt1_s16,1comp,1,16,5,hmc,2,before,4,0.0001068595665856
kt1_s16,1comp,1,16,5,hmc,2,after,0,0.8729134798049927
kt1_s16,1comp,1,16,5,hmc,2,after,1,0.10992431640625
kt1_s16,1comp,1,16,5,hmc,2,after,2,0.010449044406414
kt1_s16,1comp,1,16,5,hmc,2,after,3,0.0066063245758414
kt1_s16,1comp,1,16,5,hmc,2,after,4,0.0001068008568836
kt1_s17,1comp,1,17,5,hmc,2,before,0,0.4932840764522552
kt1_s17,1comp,1,17,5,hmc,2,before,1,0.4930521845817566
kt1_s17,1comp,1,17,5,hmc,2,before,2,0.0065818480215966
kt1_s17,1comp,1,17,5,hmc,2,before,3,0.0051533193327486
kt1_s17,1comp,1,17,5,hmc,2,before,4,0.0019275812665
kt1_s17,1comp,1,17,5,hmc,2,after,0,0.9846535921096802
kt1_s17,1comp,1,17,5,hmc,2,after,1,0.006505275145173
kt1_s17,1comp,1,17,5,hmc,2,after,2,0.0051265070214867
kt1_s17,1comp,1,17,5,hmc,2,after,3,0.001903039519675
kt1_s17,1comp,1,17,5,hmc,2,after,4,0.0018115652492269
kt1_s18,1comp,1,18,5,hmc,2,before,0,0.4955888092517853
kt1_s18,1comp,1,18,5,hmc,2,before,1,0.2724861204624176
kt1_s18,1comp,1,18,5,hmc,2,before,2,0.2284444868564605
kt1_s18,1comp,1,18,5,hmc,2,before,3,0.0018077930435538
kt1_s18,1comp,1,18,5,hmc,2,before,4,0.0016787956701591
kt1_s18,1comp,1,18,5,hmc,2,after,0,0.7608093619346619
kt1_s18,1comp,1,18,5,hmc,2,after,1,0.2318267524242401
kt1_s18,1comp,1,18,5,hmc,2,after,2,0.0038772705011069
kt1_s18,1comp,1,18,5,hmc,2,after,3,0.0018077879212796
kt1_s18,1comp,1,18,5,hmc,2,after,4,0.0016787925269454
kt1_s19,1comp,1,19,5,hmc,2,before,0,0.4950535297393799
kt1_s19,1comp,1,19,5,hmc,2,before,1,0.4932807981967926
kt1_s19,1comp,1,19,5,hmc,2,before,2,0.004989689681679
kt1_s19,1comp,1,19,5,hmc,2,before,3,0.0034271229524165
kt1_s19,1comp,1,19,5,hmc,2,before,4,0.0032449287828058
kt1_s19,1comp,1,19,5,hmc,2,after,0,0.9848871231079102
kt1_s19,1comp,1,19,5,hmc,2,after,1,0.0053197373636066
kt1_s19,1comp,1,19,5,hmc,2,after,2,0.0032963398844003
kt1_s19,1comp,1,19,5,hmc,2,after,3,0.0032525786664336
kt1_s19,1comp,1,19,5,hmc,2,after,4,0.0032443057280033
kt1_s20,1comp,1,20,5,hmc,2,before,0,0.4930661022663116
kt1_s20,1comp,1,20,5,hmc,2,before,1,0.4908528327941894
kt1_s20,1comp,1,20,5,hmc,2,before,2,0.009074667468667
kt1_s20,1comp,1,20,5,hmc,2,before,3,0.003667669603601
kt1_s20,1comp,1,20,5,hmc,2,before,4,0.0033332984894514
kt1_s20,1comp,1,20,5,hmc,2,after,0,0.9792235493659972
kt1_s20,1comp,1,20,5,hmc,2,after,1,0.0067139565944671
kt1_s20,1comp,1,20,5,hmc,2,after,2,0.0063769612461328
kt1_s20,1comp,1,20,5,hmc,2,after,3,0.0040195188485085
kt1_s20,1comp,1,20,5,hmc,2,after,4,0.0036660316400229
kt1_s21,1comp,1,21,5,hmc,2,before,0,0.9864327907562256
kt1_s21,1comp,1,21,5,hmc,2,before,1,0.0041444478556513
kt1_s21,1comp,1,21,5,hmc,2,before,2,0.0040328404866158
