dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,converged,n_iter,switching_rate,verdict,gate_passed,invariant_pvec_sorted_rhat,alloc_accuracy,adjusted_rand
kt1_s101,1comp,1,101,5,nuts,2,True,2,0.4984,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0984823937444068,0.9933333333333332,0.0
kt1_s10,1comp,1,10,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.017562763666771,1.0,1.0
kt1_s11,1comp,1,11,5,nuts,2,True,3,0.76805,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.058498040971048,0.9866666666666668,0.0
kt1_s12,1comp,1,12,5,nuts,2,True,2,0.54655,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.678183725285953,1.0,1.0
kt1_s13,1comp,1,13,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0569553499378452,1.0,1.0
kt1_s14,1comp,1,14,5,nuts,2,True,3,0.5002,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1680180799409934,1.0,1.0
kt1_s15,1comp,1,15,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0004792102449296,1.0,1.0
kt1_s16,1comp,1,16,5,nuts,2,True,3,0.51805,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0215881783016354,1.0,1.0
kt1_s17,1comp,1,17,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0010863005958173,1.0,1.0
kt1_s18,1comp,1,18,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0186675001069336,1.0,1.0
kt1_s19,1comp,1,19,5,nuts,2,True,3,0.7554,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0789666341806978,0.9933333333333332,0.0
kt1_s20,1comp,1,20,5,nuts,2,True,3,0.5319,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.002607021042821,1.0,1.0
kt1_s21,1comp,1,21,5,nuts,2,True,2,0.0233,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.001767370998087,1.0,1.0
kt1_s22,1comp,1,22,5,nuts,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.390609850045239,0.9633333333333334,0.0
kt1_s23,1comp,1,23,5,nuts,2,True,3,0.57055,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0356855092270336,1.0,1.0
kt1_s24,1comp,1,24,5,nuts,2,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.006060484946704,1.0,1.0
kt1_s25,1comp,1,25,5,nuts,2,True,3,0.57225,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2359440778824458,1.0,1.0
kt1_s26,1comp,1,26,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0010197012843824,1.0,1.0
kt1_s27,1comp,1,27,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.011731539435263,1.0,1.0
kt1_s28,1comp,1,28,5,nuts,2,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.03931539292745,1.0,1.0
kt1_s29,1comp,1,29,5,nuts,2,True,2,0.0004,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.728063394876237,1.0,1.0
kt1_s30,1comp,1,30,5,nuts,2,True,3,0.50215,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0497001164441293,1.0,1.0
kt1_s31,1comp,1,31,5,nuts,2,True,3,0.5113,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0680740323784437,0.9966666666666668,0.0
kt1_s32,1comp,1,32,5,nuts,2,True,3,0.90305,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.045065077762764,0.99,0.0
kt1_s33,1comp,1,33,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.002402919143963,1.0,1.0
kt1_s34,1comp,1,34,5,nuts,2,True,3,0.50055,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1031989467206085,1.0,1.0
kt1_s35,1comp,1,35,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0022570132577255,1.0,1.0
kt1_s36,1comp,1,36,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.007418506367889,1.0,1.0
kt1_s37,1comp,1,37,5,nuts,2,True,3,0.4307,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1324393702804776,0.9566666666666668,0.0
kt1_s38,1comp,1,38,5,nuts,2,True,3,0.5758,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0010091714024028,0.9966666666666668,0.0
kt1_s39,1comp,1,39,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.006404908669352,1.0,1.0
kt1_s40,1comp,1,40,5,nuts,2,True,3,0.782,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.12948443434562,0.99,0.0
kt1_s41,1comp,1,41,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.118583807906891,1.0,1.0
kt1_s42,1comp,1,42,5,nuts,2,True,2,0.72865,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.089046792226384,0.99,0.0
kt1_s43,1comp,1,43,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.02711060028215,1.0,1.0
kt1_s44,1comp,1,44,5,nuts,2,True,3,0.50395,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2551069070308625,1.0,1.0
kt1_s45,1comp,1,45,5,nuts,2,True,3,0.8599,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.3069665703759634,0.9833333333333332,0.0
kt1_s46,1comp,1,46,5,nuts,2,True,3,0.57965,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.203391326413738,0.9966666666666668,0.0
kt1_s47,1comp,1,47,5,nuts,2,True,3,0.73245,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.184527958603648,0.9933333333333332,0.0
kt1_s48,1comp,1,48,5,nuts,2,True,3,0.50375,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0006023939010098,1.0,1.0
kt1_s49,1comp,1,49,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0064344346254668,1.0,1.0
kt1_s50,1comp,1,50,5,nuts,2,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.0250641043928048,1.0,1.0
kt1_s51,1comp,1,51,5,nuts,2,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.0108736022170108,1.0,1.0
kt1_s52,1comp,1,52,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.169988254725108,1.0,1.0
kt1_s53,1comp,1,53,5,nuts,2,True,4,0.9185,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.226181798951228,0.9933333333333332,0.0
kt1_s54,1comp,1,54,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0543924073646986,1.0,1.0
kt1_s55,1comp,1,55,5,nuts,2,True,3,0.31735,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.5554753796122318,0.9933333333333332,0.0
kt1_s56,1comp,1,56,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0324562226527252,1.0,1.0
kt1_s57,1comp,1,57,5,nuts,2,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.078578033784328,1.0,1.0
kt1_s58,1comp,1,58,5,nuts,2,True,3,0.7416,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.039430736912602,0.9933333333333332,0.0
kt1_s59,1comp,1,59,5,nuts,2,True,3,0.73865,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.4841597095667756,0.9966666666666668,0.0
kt1_s60,1comp,1,60,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.160606867186176,1.0,1.0
kt1_s61,1comp,1,61,5,nuts,2,True,3,0.5016,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0084195756041912,1.0,1.0
kt1_s62,1comp,1,62,5,nuts,2,True,3,0.72745,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0635831695563556,1.0,1.0
kt1_s63,1comp,1,63,5,nuts,2,True,6,0.5497,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,3.360482923286784,0.7333333333333333,0.0
kt1_s64,1comp,1,64,5,nuts,2,True,3,0.8644,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0832165658195698,0.9966666666666668,0.0
kt1_s65,1comp,1,65,5,nuts,2,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.0284820702961497,1.0,1.0
kt1_s66,1comp,1,66,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2356951399355225,1.0,1.0
kt1_s67,1comp,1,67,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.011142350966883,1.0,1.0
kt1_s68,1comp,1,68,5,nuts,2,True,2,0.0,NO-OP (little/no switching detected; relabeling changed almost nothing),True,1.0008809783479746,1.0,1.0
kt1_s69,1comp,1,69,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.3132806957709238,1.0,1.0
kt1_s71,1comp,1,71,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0002402467229756,1.0,1.0
kt1_s72,1comp,1,72,5,nuts,2,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.738667558011689,1.0,1.0
kt1_s73,1comp,1,73,5,nuts,2,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.0791261103913383,1.0,1.0
kt1_s74,1comp,1,74,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0028609688758598,1.0,1.0
kt1_s75,1comp,1,75,5,nuts,2,True,3,0.50155,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0100141512017964,1.0,1.0
kt1_s76,1comp,1,76,5,nuts,2,True,2,0.50415,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.219633584555409,1.0,1.0
kt1_s77,1comp,1,77,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.088216103052506,1.0,1.0
kt1_s78,1comp,1,78,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0213954014742783,1.0,1.0
kt1_s79,1comp,1,79,5,nuts,2,True,2,0.5086,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.9767985864462303,1.0,1.0
kt1_s80,1comp,1,80,5,nuts,2,True,2,0.50045,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.78588833085041,1.0,1.0
kt1_s81,1comp,1,81,5,nuts,2,True,2,0.24865,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0030974306426703,1.0,1.0
kt1_s82,1comp,1,82,5,nuts,2,True,3,0.50005,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.355418339445129,1.0,1.0
kt1_s83,1comp,1,83,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.355058478591989,1.0,1.0
kt1_s84,1comp,1,84,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0033189409396388,1.0,1.0
kt1_s85,1comp,1,85,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.229242632382664,1.0,1.0
kt1_s86,1comp,1,86,5,nuts,2,True,3,0.5073,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0099858766437586,1.0,1.0
kt1_s87,1comp,1,87,5,nuts,2,True,3,0.5092,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0124291585431886,1.0,1.0
kt1_s88,1comp,1,88,5,nuts,2,True,3,0.59095,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.8843484640530568,1.0,1.0
kt1_s89,1comp,1,89,5,nuts,2,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.234063127481028,1.0,1.0
kt1_s90,1comp,1,90,5,nuts,2,True,3,0.6185,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0083057969155964,1.0,1.0
kt1_s91,1comp,1,91,5,nuts,2,True,2,0.57235,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.21392016741924,1.0,1.0
kt1_s92,1comp,1,92,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0130573027258374,1.0,1.0
kt1_s93,1comp,1,93,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.228338271298841,1.0,1.0
kt1_s94,1comp,1,94,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1721058408746066,1.0,1.0
kt1_s95,1comp,1,95,5,nuts,2,True,2,0.0791,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0553540185620545,1.0,1.0
kt1_s96,1comp,1,96,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.8095435326143723,1.0,1.0
kt1_s97,1comp,1,97,5,nuts,2,True,3,0.5,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0005604105008878,1.0,1.0
kt1_s98,1comp,1,98,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.4014140086504836,1.0,1.0
kt1_s99,1comp,1,99,5,nuts,2,True,2,0.71405,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0226136760870863,0.9966666666666668,0.0
kt2_s01,2comp_equal,2,1,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,3.407169157898923,0.99,0.96026732544848
kt2_s02,2comp_equal,2,2,5,nuts,2,True,3,0.5155,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1400994552783237,0.5433333333333333,0.0011593725790492
kt2_s03,2comp_equal,2,3,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.449823536011139,0.9966666666666668,0.9866666397815044
kt2_s04,2comp_equal,2,4,5,nuts,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.26776256839842,1.0,1.0
kt2_s05,2comp_equal,2,5,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.5078262868133985,1.0,1.0
kt2_s06,2comp_equal,2,6,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2237171628641006,1.0,1.0
kt2_s07,2comp_equal,2,7,5,nuts,2,True,4,0.5008,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.506426288132506,0.9566666666666668,0.8336223367999014
kt2_s08,2comp_equal,2,8,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,3.1852246222124587,1.0,1.0
kt2_s09,2comp_equal,2,9,5,nuts,2,True,3,0.7948,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0513271617947617,0.9966666666666668,0.9938462056335094
kt2_s100,2comp_equal,2,100,5,nuts,2,True,3,0.60415,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.8184796913647863,0.97,0.8832100172273506
kt2_s10,2comp_equal,2,10,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.833636148716644,0.9933333333333332,0.973422290982052
kt2_s11,2comp_equal,2,11,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.486470912887387,0.99,0.960267120019818
kt2_s12,2comp_equal,2,12,5,nuts,2,True,3,0.5018,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,3.665953576670765,0.9566666666666668,0.8336273073555447
kt2_s13,2comp_equal,2,13,5,nuts,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.6553034546786294,0.9966666666666668,0.9866665634206884
kt2_s14,2comp_equal,2,14,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.180050950596668,1.0,1.0
kt2_s15,2comp_equal,2,15,5,nuts,2,True,3,0.5585,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1345369682811544,0.52,0.0
kt2_s16,2comp_equal,2,16,5,nuts,2,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.369202898203229,0.9866666666666668,0.9472012087835344
kt2_s17,2comp_equal,2,17,5,nuts,2,True,4,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.178713453663005,0.9666666666666668,0.8706800847097793
kt2_s18,2comp_equal,2,18,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.0382466523230134,1.0,1.0
kt2_s19,2comp_equal,2,19,5,nuts,2,True,2,0.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,3.0855218251015257,0.99,0.960267120019818
kt2_s20,2comp_equal,2,20,5,nuts,2,True,3,0.5005,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.178247208373274,1.0,1.0
kt2_s21,2comp_equal,2,21,5,nuts,2,True,3,0.57765,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.20113057061851,0.92,0.7046182621872409
kt2_s22,2comp_equal,2,22,5,nuts,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2047153676088724,0.99,0.9810024453779662
kt2_s23,2comp_equal,2,23,5,nuts,2,True,3,0.52675,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0474117192181118,1.0,1.0
kt2_s24,2comp_equal,2,24,5,nuts,2,True,3,0.57375,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.25941737843365,0.9866666666666668,0.9472014930003202
kt2_s25,2comp_equal,2,25,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.8652462938657768,1.0,1.0
kt2_s26,2comp_equal,2,26,5,nuts,2,True,3,0.67355,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0674077798155817,1.0,1.0
kt2_s27,2comp_equal,2,27,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,3.662289658760699,1.0,1.0
kt2_s28,2comp_equal,2,28,5,nuts,2,True,3,0.7002,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.6141796983033885,0.9966666666666668,0.9932216566768628
kt2_s29,2comp_equal,2,29,5,nuts,2,True,3,0.5001,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.294768932575197,0.9966666666666668,0.9936230983978602
kt2_s30,2comp_equal,2,30,5,nuts,2,True,2,0.00825,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.4249383498449375,1.0,1.0
kt2_s31,2comp_equal,2,31,5,nuts,2,True,3,0.50745,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.196372762429664,0.9866666666666668,0.9472012709398124
kt2_s32,2comp_equal,2,32,5,nuts,2,True,3,0.6684,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.4977364997671003,0.9566666666666668,0.8336231387786531
kt2_s33,2comp_equal,2,33,5,nuts,2,True,3,0.92595,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2361701135502194,0.9833333333333332,0.9342252257010244
kt2_s34,2comp_equal,2,34,5,nuts,2,True,3,0.72825,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.2478314766748146,1.0,1.0
kt2_s35,2comp_equal,2,35,5,nuts,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1768609775061005,0.8833333333333333,0.5863955172320036
kt2_s36,2comp_equal,2,36,5,nuts,2,True,2,0.0085,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.400618916156124,1.0,1.0
kt2_s37,2comp_equal,2,37,5,nuts,2,True,3,0.50015,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.7825257226005937,1.0,1.0
kt2_s38,2comp_equal,2,38,5,nuts,2,True,3,0.79325,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2263684240380845,1.0,1.0
kt2_s39,2comp_equal,2,39,5,nuts,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,3.0778030472948763,0.9,0.6387970460670602
kt2_s40,2comp_equal,2,40,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,3.422428270108602,1.0,1.0
kt2_s41,2comp_equal,2,41,5,nuts,2,True,3,0.73775,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0470481533874196,0.9966666666666668,0.9932216566768628
kt2_s42,2comp_equal,2,42,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2524463695976817,0.9866666666666668,0.947201863411989
kt2_s43,2comp_equal,2,43,5,nuts,2,True,3,0.50825,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.232387941749754,0.9966666666666668,0.9866665273611104
kt2_s44,2comp_equal,2,44,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.977695124436947,1.0,1.0
kt2_s45,2comp_equal,2,45,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.223089299511721,1.0,1.0
kt2_s46,2comp_equal,2,46,5,nuts,2,True,3,0.61165,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.042406454428695,1.0,1.0
kt2_s47,2comp_equal,2,47,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.9836552882184124,1.0,1.0
kt2_s48,2comp_equal,2,48,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.030210148155554,0.97,0.8832096140515484
kt2_s49,2comp_equal,2,49,5,nuts,2,True,3,0.86825,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.957346872987781,0.9933333333333332,0.9865322369398718
kt2_s50,2comp_equal,2,50,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.222485447082346,1.0,1.0
kt2_s51,2comp_equal,2,51,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.125137727238509,1.0,1.0
kt2_s52,2comp_equal,2,52,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.233646055084075,1.0,1.0
kt2_s53,2comp_equal,2,53,5,nuts,2,True,2,0.0488,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.6931437981956368,0.9966666666666668,0.9866666590836832
kt2_s54,2comp_equal,2,54,5,nuts,2,True,2,0.0932,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.270891842504542,0.9966666666666668,0.986666614964335
kt2_s55,2comp_equal,2,55,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.5270675404671703,1.0,1.0
kt2_s56,2comp_equal,2,56,5,nuts,2,True,3,0.509,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.3848152662349134,0.9933333333333332,0.9798434993217184
kt2_s57,2comp_equal,2,57,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1332563519554646,1.0,1.0
kt2_s58,2comp_equal,2,58,5,nuts,2,True,4,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.26905597510034,0.9866666666666668,0.9752054969498574
kt2_s59,2comp_equal,2,59,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.9192957824527643,1.0,1.0
kt2_s60,2comp_equal,2,60,5,nuts,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1180986093151946,1.0,1.0
kt2_s61,2comp_equal,2,61,5,nuts,2,True,3,1.0,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.046875565080317,1.0,1.0
