dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,grid,param,retained_mass_model,retained_mass_true,Hellinger,KL,JSD,TVD,Wasserstein1
kt2_s26,2comp_equal,2,26,5,hmc,2,full,Alt1,0.9999999999999992,1.0,0.2205,inf,0.03646,0.1004,1.1361
kt2_s26,2comp_equal,2,26,5,hmc,2,full,Alt2,0.9999999999999988,1.0,0.2168,inf,0.04369,0.18653,0.70358
kt2_s26,2comp_equal,2,26,5,hmc,2,full,Alt3,1.0,1.0,0.30981,inf,0.08271,0.27734,0.89103
kt2_s26,2comp_equal,2,26,5,hmc,2,full,Price,0.9999999999999996,1.0,0.13004,inf,0.0149,0.10075,0.3019
kt2_s26,2comp_equal,2,26,5,hmc,2,chebyshev,Alt1,0.9960842574312104,1.0,0.22058,1.12239,0.03962,0.16717,0.59179
kt2_s26,2comp_equal,2,26,5,hmc,2,chebyshev,Alt2,0.9961104580486349,1.0,0.21277,0.50274,0.04244,0.19487,0.52029
kt2_s26,2comp_equal,2,26,5,hmc,2,chebyshev,Alt3,0.996466378317856,1.0,0.30714,1.16144,0.08155,0.27148,0.76692
kt2_s26,2comp_equal,2,26,5,hmc,2,chebyshev,Price,0.9951884901724208,1.0,0.12057,0.23774,0.01326,0.09761,0.16882
kt2_s27,2comp_equal,2,27,5,hmc,2,full,Alt1,1.0,1.0,0.12173,inf,0.01263,0.04109,0.38022
kt2_s27,2comp_equal,2,27,5,hmc,2,full,Alt2,1.0,1.0,0.1091,1.124,0.01049,0.06941,0.40937
kt2_s27,2comp_equal,2,27,5,hmc,2,full,Alt3,0.9999999999999998,1.0,0.14213,1.12525,0.01832,0.14614,0.52169
kt2_s27,2comp_equal,2,27,5,hmc,2,full,Price,0.9999999999999992,1.0,0.09106,0.65521,0.00743,0.09171,0.48
kt2_s27,2comp_equal,2,27,5,hmc,2,chebyshev,Alt1,0.9977464263493776,1.0,0.16549,0.78941,0.0248,0.15087,0.74316
kt2_s27,2comp_equal,2,27,5,hmc,2,chebyshev,Alt2,0.9958271676909132,1.0,0.1124,0.24096,0.01184,0.11098,0.33594
kt2_s27,2comp_equal,2,27,5,hmc,2,chebyshev,Alt3,0.995565783788116,1.0,0.12468,0.18755,0.01432,0.11762,0.26475
kt2_s27,2comp_equal,2,27,5,hmc,2,chebyshev,Price,0.998074339089324,1.0,0.08208,0.18729,0.00616,0.07141,0.32337
kt2_s28,2comp_equal,2,28,5,hmc,2,full,Alt1,1.0,1.0,0.15231,inf,0.01746,0.08987,0.56846
kt2_s28,2comp_equal,2,28,5,hmc,2,full,Alt2,1.0,1.0,0.29118,1.38967,0.07326,0.24613,0.78098
kt2_s28,2comp_equal,2,28,5,hmc,2,full,Alt3,1.0,1.0,0.17417,inf,0.02806,0.15315,0.51134
kt2_s28,2comp_equal,2,28,5,hmc,2,full,Price,1.0,1.0,0.17844,inf,0.0297,0.17836,0.50031
kt2_s28,2comp_equal,2,28,5,hmc,2,chebyshev,Alt1,0.9977065615569768,1.0,0.22824,0.61011,0.04545,0.17145,0.4522
kt2_s28,2comp_equal,2,28,5,hmc,2,chebyshev,Alt2,0.9974581866530606,1.0,0.29202,0.82535,0.07364,0.24853,0.68139
kt2_s28,2comp_equal,2,28,5,hmc,2,chebyshev,Alt3,0.9982879869407144,1.0,0.17177,0.44379,0.02748,0.15547,0.43059
kt2_s28,2comp_equal,2,28,5,hmc,2,chebyshev,Price,0.9969291647278524,1.0,0.17421,0.18156,0.02867,0.17343,0.43276
kt2_s29,2comp_equal,2,29,5,hmc,2,full,Alt1,0.9999999999999998,1.0,0.08076,1.12457,0.00514,0.05947,0.46311
kt2_s29,2comp_equal,2,29,5,hmc,2,full,Alt2,0.9999999999999996,1.0,0.09094,inf,0.00687,0.08296,0.44201
kt2_s29,2comp_equal,2,29,5,hmc,2,full,Alt3,0.9999999999999994,1.0,0.08656,inf,0.00611,0.05018,0.41594
kt2_s29,2comp_equal,2,29,5,hmc,2,full,Price,1.0,1.0,0.09222,inf,0.0074,0.06721,0.45047
kt2_s29,2comp_equal,2,29,5,hmc,2,chebyshev,Alt1,0.9968758284162692,1.0,0.06477,0.51042,0.00336,0.04295,0.14245
kt2_s29,2comp_equal,2,29,5,hmc,2,chebyshev,Alt2,0.9955389156814132,1.0,0.07779,0.22831,0.00533,0.07677,0.23537
kt2_s29,2comp_equal,2,29,5,hmc,2,chebyshev,Alt3,0.9961149841740368,1.0,0.07443,0.29552,0.00475,0.04617,0.2647
kt2_s29,2comp_equal,2,29,5,hmc,2,chebyshev,Price,0.9984230736956494,1.0,0.08788,0.4171,0.00685,0.06682,0.37668
kt2_s30,2comp_equal,2,30,5,hmc,2,full,Alt1,0.9999999999999998,1.0,0.10675,3.84157,0.00796,0.02279,0.79319
kt2_s30,2comp_equal,2,30,5,hmc,2,full,Alt2,0.9999999999999996,1.0,0.09739,inf,0.00763,0.07197,0.44943
kt2_s30,2comp_equal,2,30,5,hmc,2,full,Alt3,0.9999999999999998,1.0,0.19421,inf,0.0339,0.17359,0.83943
kt2_s30,2comp_equal,2,30,5,hmc,2,full,Price,0.9999999999999994,1.0,0.13287,inf,0.01589,0.11843,0.56652
kt2_s30,2comp_equal,2,30,5,hmc,2,chebyshev,Alt1,0.9972501051366672,1.0,0.12768,1.60394,0.01449,0.10601,0.60741
kt2_s30,2comp_equal,2,30,5,hmc,2,chebyshev,Alt2,0.9944206339682032,1.0,0.08194,0.35823,0.00571,0.06593,0.20499
kt2_s30,2comp_equal,2,30,5,hmc,2,chebyshev,Alt3,0.9977889657998016,1.0,0.19145,0.69749,0.03317,0.17076,0.7361
kt2_s30,2comp_equal,2,30,5,hmc,2,chebyshev,Price,0.996094946684626,1.0,0.12542,0.32644,0.01456,0.11936,0.43807
kt2_s31,2comp_equal,2,31,5,hmc,2,full,Alt1,0.9999999999999994,1.0,0.14679,1.54059,0.0194,0.14457,1.22758
kt2_s31,2comp_equal,2,31,5,hmc,2,full,Alt2,1.0,1.0,0.08863,inf,0.00678,0.06405,0.32403
kt2_s31,2comp_equal,2,31,5,hmc,2,full,Alt3,0.9999999999999998,1.0,0.07115,inf,0.00415,0.04606,0.25859
kt2_s31,2comp_equal,2,31,5,hmc,2,full,Price,1.0,1.0,0.05927,inf,0.00281,0.03794,0.15584
kt2_s31,2comp_equal,2,31,5,hmc,2,chebyshev,Alt1,0.9986092380011238,1.0,0.10772,inf,0.01059,0.08944,0.25413
kt2_s31,2comp_equal,2,31,5,hmc,2,chebyshev,Alt2,0.9967760552992176,1.0,0.07918,0.18878,0.00569,0.05927,0.16379
kt2_s31,2comp_equal,2,31,5,hmc,2,chebyshev,Alt3,0.9964856318132684,1.0,0.05753,0.08103,0.00293,0.04256,0.12947
kt2_s31,2comp_equal,2,31,5,hmc,2,chebyshev,Price,0.9976395132853386,1.0,0.04833,0.06599,0.00199,0.03663,0.08364
kt2_s32,2comp_equal,2,32,5,hmc,2,full,Alt1,0.9999999999999988,1.0,0.09201,inf,0.00669,0.0636,0.57157
kt2_s32,2comp_equal,2,32,5,hmc,2,full,Alt2,0.9999999999999988,1.0,0.14953,1.57566,0.0202,0.12171,0.64619
kt2_s32,2comp_equal,2,32,5,hmc,2,full,Alt3,0.9999999999999992,1.0,0.10386,inf,0.00904,0.08406,0.50623
kt2_s32,2comp_equal,2,32,5,hmc,2,full,Price,1.0,1.0,0.09491,inf,0.00722,0.04618,0.36747
kt2_s32,2comp_equal,2,32,5,hmc,2,chebyshev,Alt1,0.9955601574887448,1.0,0.07984,0.71884,0.00526,0.05424,0.23998
kt2_s32,2comp_equal,2,32,5,hmc,2,chebyshev,Alt2,0.9958841952806388,1.0,0.14184,0.94494,0.01862,0.1307,0.3623
kt2_s32,2comp_equal,2,32,5,hmc,2,chebyshev,Alt3,0.9943965013451908,1.0,0.08947,0.2321,0.00711,0.07978,0.29168
kt2_s32,2comp_equal,2,32,5,hmc,2,chebyshev,Price,0.9947931250203076,1.0,0.08011,0.22587,0.00542,0.04315,0.19449
kt2_s33,2comp_equal,2,33,5,hmc,2,full,Alt1,0.9999999999999996,1.0,0.10247,1.15447,0.00903,0.08883,0.43856
kt2_s33,2comp_equal,2,33,5,hmc,2,full,Alt2,0.9999999999999996,1.0,0.11186,inf,0.01114,0.08426,0.76791
kt2_s33,2comp_equal,2,33,5,hmc,2,full,Alt3,0.9999999999999992,1.0,0.11923,inf,0.01266,0.09382,0.53007
kt2_s33,2comp_equal,2,33,5,hmc,2,full,Price,0.9999999999999996,1.0,0.08966,inf,0.007,0.0509,0.34308
kt2_s33,2comp_equal,2,33,5,hmc,2,chebyshev,Alt1,0.9962899201687232,1.0,0.08842,0.42116,0.00685,0.06872,0.17008
kt2_s33,2comp_equal,2,33,5,hmc,2,chebyshev,Alt2,0.997291171551002,1.0,0.10557,0.24028,0.01019,0.08189,0.64991
kt2_s33,2comp_equal,2,33,5,hmc,2,chebyshev,Alt3,0.9962643540148668,1.0,0.11163,0.24796,0.01147,0.09376,0.40816
kt2_s33,2comp_equal,2,33,5,hmc,2,chebyshev,Price,0.9967820815512376,1.0,0.08024,0.06321,0.00589,0.04856,0.2696
kt2_s34,2comp_equal,2,34,5,hmc,2,full,Alt1,0.9999999999999992,1.0,0.08679,inf,0.00603,0.0637,0.45251
kt2_s34,2comp_equal,2,34,5,hmc,2,full,Alt2,1.0,1.0,0.09154,inf,0.00721,0.06891,0.41162
kt2_s34,2comp_equal,2,34,5,hmc,2,full,Alt3,0.9999999999999996,1.0,0.14716,inf,0.01878,0.10936,0.395
kt2_s34,2comp_equal,2,34,5,hmc,2,full,Price,0.9999999999999992,1.0,0.07578,inf,0.00473,0.0517,0.281
kt2_s34,2comp_equal,2,34,5,hmc,2,chebyshev,Alt1,0.9969214842471824,1.0,0.08471,0.66298,0.00622,0.06153,0.15393
kt2_s34,2comp_equal,2,34,5,hmc,2,chebyshev,Alt2,0.9971136608471634,1.0,0.08261,0.50151,0.0061,0.06484,0.25023
kt2_s34,2comp_equal,2,34,5,hmc,2,chebyshev,Alt3,0.995983577022365,1.0,0.14031,0.42818,0.01741,0.10162,0.24124
kt2_s34,2comp_equal,2,34,5,hmc,2,chebyshev,Price,0.9959684034376224,1.0,0.06109,0.05958,0.00334,0.04936,0.1737
kt2_s35,2comp_equal,2,35,5,hmc,2,full,Alt1,0.9999999999999988,1.0,0.08501,1.42619,0.00547,0.04849,0.5667
kt2_s35,2comp_equal,2,35,5,hmc,2,full,Alt2,0.9999999999999996,1.0,0.08863,inf,0.0063,0.05647,0.44727
kt2_s35,2comp_equal,2,35,5,hmc,2,full,Alt3,1.0,1.0,0.09309,1.19496,0.00695,0.06596,0.39072
kt2_s35,2comp_equal,2,35,5,hmc,2,full,Price,1.0,1.0,0.08738,inf,0.00623,0.05239,0.27817
kt2_s35,2comp_equal,2,35,5,hmc,2,chebyshev,Alt1,0.9967602158199546,1.0,0.07241,0.58454,0.00415,0.04616,0.15029
kt2_s35,2comp_equal,2,35,5,hmc,2,chebyshev,Alt2,0.9964842569425768,1.0,0.07718,0.4145,0.00493,0.05365,0.22198
kt2_s35,2comp_equal,2,35,5,hmc,2,chebyshev,Alt3,0.9963207419308568,1.0,0.082,0.35648,0.00554,0.0607,0.20984
kt2_s35,2comp_equal,2,35,5,hmc,2,chebyshev,Price,0.9953520727860125,1.0,0.07295,0.10158,0.00462,0.04857,0.14524
kt2_s36,2comp_equal,2,36,5,hmc,2,full,Alt1,0.9999999999999996,1.0,0.06527,inf,0.00314,0.02159,0.23345
kt2_s36,2comp_equal,2,36,5,hmc,2,full,Alt2,0.9999999999999998,1.0,0.10197,inf,0.00828,0.05348,0.37154
kt2_s36,2comp_equal,2,36,5,hmc,2,full,Alt3,0.9999999999999994,1.0,0.11271,inf,0.0114,0.0932,0.3566
kt2_s36,2comp_equal,2,36,5,hmc,2,full,Price,1.0,1.0,0.11258,inf,0.01009,0.06966,0.39897
kt2_s36,2comp_equal,2,36,5,hmc,2,chebyshev,Alt1,0.997837139278408,1.0,0.05887,0.14164,0.00273,0.03161,0.09317
kt2_s36,2comp_equal,2,36,5,hmc,2,chebyshev,Alt2,0.9976152720961624,1.0,0.09679,0.47712,0.0076,0.05613,0.2614
kt2_s36,2comp_equal,2,36,5,hmc,2,chebyshev,Alt3,0.9967928586375072,1.0,0.10541,0.0944,0.01029,0.09322,0.24789
kt2_s36,2comp_equal,2,36,5,hmc,2,chebyshev,Price,0.994236722326761,1.0,0.09908,0.45126,0.00811,0.06586,0.25637
kt2_s37,2comp_equal,2,37,5,hmc,2,full,Alt1,0.9999999999999998,1.0,0.19936,1.04254,0.03448,0.13806,0.72421
kt2_s37,2comp_equal,2,37,5,hmc,2,full,Alt2,0.9999999999999998,1.0,0.1533,inf,0.02119,0.13438,0.76741
kt2_s37,2comp_equal,2,37,5,hmc,2,full,Alt3,0.9999999999999998,1.0,0.07471,inf,0.00451,0.04748,0.23308
kt2_s37,2comp_equal,2,37,5,hmc,2,full,Price,1.0,1.0,0.11723,inf,0.01212,0.09005,0.55735
kt2_s37,2comp_equal,2,37,5,hmc,2,chebyshev,Alt1,0.998191334992852,1.0,0.20488,0.72382,0.037,0.17804,0.79345
kt2_s37,2comp_equal,2,37,5,hmc,2,chebyshev,Alt2,0.9956407958031596,1.0,0.14681,0.32988,0.01989,0.12287,0.6006
kt2_s37,2comp_equal,2,37,5,hmc,2,chebyshev,Alt3,0.9967308130363376,1.0,0.06287,0.10166,0.00338,0.04671,0.12637
kt2_s37,2comp_equal,2,37,5,hmc,2,chebyshev,Price,0.9970568572174208,1.0,0.11085,0.44365,0.01111,0.0878,0.43979
kt2_s38,2comp_equal,2,38,5,hmc,2,full,Alt1,1.0,1.0,0.13584,0.73151,0.01735,0.12537,1.30315
kt2_s38,2comp_equal,2,38,5,hmc,2,full,Alt2,0.9999999999999978,1.0,0.10527,0.61849,0.01019,0.10825,0.35522
kt2_s38,2comp_equal,2,38,5,hmc,2,full,Alt3,0.9999999999999972,1.0,0.07233,inf,0.00454,0.0558,0.3238
kt2_s38,2comp_equal,2,38,5,hmc,2,full,Price,0.9999999999999998,1.0,0.07274,inf,0.00468,0.06032,0.30262
kt2_s38,2comp_equal,2,38,5,hmc,2,chebyshev,Alt1,0.998237439116332,1.0,0.11204,0.34526,0.01186,0.11131,0.35658
kt2_s38,2comp_equal,2,38,5,hmc,2,chebyshev,Alt2,0.9972623914196448,1.0,0.09536,0.09625,0.00862,0.09027,0.22969
kt2_s38,2comp_equal,2,38,5,hmc,2,chebyshev,Alt3,0.998001274858666,1.0,0.06658,0.11645,0.00405,0.05314,0.24661
kt2_s38,2comp_equal,2,38,5,hmc,2,chebyshev,Price,0.9976124602741296,1.0,0.06404,0.04992,0.00385,0.05945,0.24701
kt2_s39,2comp_equal,2,39,5,hmc,2,full,Alt1,0.9999999999999998,1.0,0.08575,0.94184,0.0063,0.06188,0.38383
kt2_s39,2comp_equal,2,39,5,hmc,2,full,Alt2,1.0,1.0,0.29445,inf,0.07503,0.26902,1.10741
kt2_s39,2comp_equal,2,39,5,hmc,2,full,Alt3,0.9999999999999998,1.0,0.08219,inf,0.00558,0.05026,0.30285
kt2_s39,2comp_equal,2,39,5,hmc,2,full,Price,0.9999999999999994,1.0,0.08097,inf,0.00558,0.07073,0.3162
kt2_s39,2comp_equal,2,39,5,hmc,2,chebyshev,Alt1,0.9962427716149436,1.0,0.07633,0.20403,0.00528,0.07306,0.1805
kt2_s39,2comp_equal,2,39,5,hmc,2,chebyshev,Alt2,0.997083825454251,1.0,0.29514,1.33387,0.07576,0.26859,0.84174
kt2_s39,2comp_equal,2,39,5,hmc,2,chebyshev,Alt3,0.9957450254037494,1.0,0.06809,0.09892,0.00411,0.04733,0.1577
kt2_s39,2comp_equal,2,39,5,hmc,2,chebyshev,Price,0.9960608077675293,1.0,0.06777,0.06982,0.00422,0.0693,0.22182
kt2_s40,2comp_equal,2,40,5,hmc,2,full,Alt1,0.9999999999999998,1.0,0.22327,inf,0.04233,0.1852,0.96963
kt2_s40,2comp_equal,2,40,5,hmc,2,full,Alt2,0.9999999999999996,1.0,0.11769,0.95673,0.01253,0.10274,0.48919
kt2_s40,2comp_equal,2,40,5,hmc,2,full,Alt3,0.9999999999999994,1.0,0.15982,1.18484,0.02268,0.10897,0.39468
kt2_s40,2comp_equal,2,40,5,hmc,2,full,Price,1.0,1.0,0.11972,inf,0.01306,0.10852,0.35899
kt2_s40,2comp_equal,2,40,5,hmc,2,chebyshev,Alt1,0.9969387987717816,1.0,0.21943,1.14813,0.04114,0.17477,0.64243
kt2_s40,2comp_equal,2,40,5,hmc,2,chebyshev,Alt2,0.996277355136274,1.0,0.11259,0.24856,0.01194,0.10689,0.30478
kt2_s40,2comp_equal,2,40,5,hmc,2,chebyshev,Alt3,0.9969190975853685,1.0,0.1544,0.38283,0.02159,0.11869,0.30454
kt2_s40,2comp_equal,2,40,5,hmc,2,chebyshev,Price,0.997421696205574,1.0,0.11427,0.22614,0.01218,0.1059,0.28036
kt2_s41,2comp_equal,2,41,5,hmc,2,full,Alt1,1.0,1.0,0.14828,inf,0.01922,0.13644,0.87721
kt2_s41,2comp_equal,2,41,5,hmc,2,full,Alt2,1.0,1.0,0.17166,inf,0.0258,0.12128,1.14031
kt2_s41,2comp_equal,2,41,5,hmc,2,full,Alt3,0.9999999999999996,1.0,0.14485,1.59031,0.01799,0.10477,0.78214
kt2_s41,2comp_equal,2,41,5,hmc,2,full,Price,0.9999999999999994,1.0,0.16666,inf,0.02511,0.14445,0.49408
kt2_s41,2comp_equal,2,41,5,hmc,2,chebyshev,Alt1,0.9977423001170752,1.0,0.11914,0.71633,0.01204,0.0861,0.42543
kt2_s41,2comp_equal,2,41,5,hmc,2,chebyshev,Alt2,0.995442560017832,1.0,0.16496,2.05774,0.02424,0.13698,0.81985
kt2_s41,2comp_equal,2,41,5,hmc,2,chebyshev,Alt3,0.9960260640910692,1.0,0.13786,0.7287,0.01661,0.10624,0.56692
kt2_s41,2comp_equal,2,41,5,hmc,2,chebyshev,Price,0.9979708388969462,1.0,0.16366,0.28649,0.02442,0.14581,0.43649
kt2_s42,2comp_equal,2,42,5,hmc,2,full,Alt1,0.9999999999999998,1.0,0.11727,2.13622,0.0115,0.07641,0.49701
kt2_s42,2comp_equal,2,42,5,hmc,2,full,Alt2,0.9999999999999998,1.0,0.10615,inf,0.0089,0.06384,0.55729
kt2_s42,2comp_equal,2,42,5,hmc,2,full,Alt3,1.0,1.0,0.11674,inf,0.01145,0.08967,0.423
kt2_s42,2comp_equal,2,42,5,hmc,2,full,Price,0.999999999999999,1.0,0.08798,inf,0.00673,0.0706,0.22017
kt2_s42,2comp_equal,2,42,5,hmc,2,chebyshev,Alt1,0.99387396182903,1.0,0.10297,0.47087,0.00928,0.06928,0.24923
kt2_s42,2comp_equal,2,42,5,hmc,2,chebyshev,Alt2,0.9949422189224922,1.0,0.09359,0.57619,0.00715,0.06816,0.30383
kt2_s42,2comp_equal,2,42,5,hmc,2,chebyshev,Alt3,0.994819085384795,1.0,0.10518,0.34901,0.00967,0.08026,0.21928
kt2_s42,2comp_equal,2,42,5,hmc,2,chebyshev,Price,0.9977200048148136,1.0,0.08129,0.13516,0.00594,0.06941,0.1559
kt2_s43,2comp_equal,2,43,5,hmc,2,full,Alt1,0.9999999999999996,1.0,0.06523,inf,0.00356,0.02078,0.25008
kt2_s43,2comp_equal,2,43,5,hmc,2,full,Alt2,0.9999999999999998,1.0,0.35669,inf,0.11451,0.30664,1.11412
kt2_s43,2comp_equal,2,43,5,hmc,2,full,Alt3,1.0,1.0,0.07295,inf,0.00483,0.06794,0.35317
kt2_s43,2comp_equal,2,43,5,hmc,2,full,Price,0.9999999999999996,1.0,0.12898,inf,0.0156,0.11741,0.38228
kt2_s43,2comp_equal,2,43,5,hmc,2,chebyshev,Alt1,0.9981412524615688,1.0,0.06865,0.14231,0.00434,0.05136,0.14628
kt2_s43,2comp_equal,2,43,5,hmc,2,chebyshev,Alt2,0.99867336753984,1.0,0.28525,0.85249,0.07107,0.22857,0.77337
kt2_s43,2comp_equal,2,43,5,hmc,2,chebyshev,Alt3,0.9983675507513128,1.0,0.06714,0.068,0.00427,0.06946,0.28714
kt2_s43,2comp_equal,2,43,5,hmc,2,chebyshev,Price,0.9985444734024942,1.0,0.12607,0.12938,0.01508,0.11464,0.33826
kt2_s44,2comp_equal,2,44,5,hmc,2,full,Alt1,0.9999999999999998,1.0,0.16477,inf,0.02425,0.14545,0.73489
kt2_s44,2comp_equal,2,44,5,hmc,2,full,Alt2,0.9999999999999996,1.0,0.31894,1.81405,0.08416,0.2662,1.48419
kt2_s44,2comp_equal,2,44,5,hmc,2,full,Alt3,0.9999999999999998,1.0,0.15167,inf,0.02194,0.17979,0.43816
kt2_s44,2comp_equal,2,44,5,hmc,2,full,Price,1.0,1.0,0.12079,inf,0.01366,0.11136,0.64671
kt2_s44,2comp_equal,2,44,5,hmc,2,chebyshev,Alt1,0.9980198700479924,1.0,0.16741,0.50076,0.02548,0.14331,0.51336
kt2_s44,2comp_equal,2,44,5,hmc,2,chebyshev,Alt2,0.9975887582708391,1.0,0.31727,1.30392,0.08344,0.26739,1.37566
kt2_s44,2comp_equal,2,44,5,hmc,2,chebyshev,Alt3,0.9972951977295896,1.0,0.14776,0.1473,0.02118,0.17017,0.34314
kt2_s44,2comp_equal,2,44,5,hmc,2,chebyshev,Price,0.9987987983596776,1.0,0.11831,0.20153,0.01325,0.10797,0.60849
kt2_s45,2comp_equal,2,45,5,hmc,2,full,Alt1,1.0,1.0,0.22285,0.77352,0.04682,0.22232,1.13493
kt2_s45,2comp_equal,2,45,5,hmc,2,full,Alt2,1.0,1.0,0.16853,inf,0.02517,0.13571,0.46292
kt2_s45,2comp_equal,2,45,5,hmc,2,full,Alt3,0.9999999999999998,1.0,0.27448,inf,0.06402,0.21323,0.77528
kt2_s45,2comp_equal,2,45,5,hmc,2,full,Price,0.9999999999999996,1.0,0.10789,inf,0.01083,0.09132,0.43169
kt2_s45,2comp_equal,2,45,5,hmc,2,chebyshev,Alt1,0.9984540209087794,1.0,0.21117,0.43656,0.04194,0.18385,0.74416
kt2_s45,2comp_equal,2,45,5,hmc,2,chebyshev,Alt2,0.9973785120171368,1.0,0.1647,0.25834,0.02429,0.12827,0.33747
kt2_s45,2comp_equal,2,45,5,hmc,2,chebyshev,Alt3,0.9992567853561688,1.0,0.27383,1.0925,0.06379,0.21304,0.71924
kt2_s45,2comp_equal,2,45,5,hmc,2,chebyshev,Price,0.9971946285343316,0.9999999999999972,0.10125,0.05772,0.00987,0.0899,0.37073
kt2_s46,2comp_equal,2,46,5,hmc,2,full,Alt1,0.9999999999999996,1.0,0.16782,1.19436,0.02453,0.12331,1.21303
kt2_s46,2comp_equal,2,46,5,hmc,2,full,Alt2,0.9999999999999992,1.0,0.07219,1.33532,0.00377,0.02147,0.30404
kt2_s46,2comp_equal,2,46,5,hmc,2,full,Alt3,1.0,1.0,0.1074,inf,0.0101,0.10068,0.41658
kt2_s46,2comp_equal,2,46,5,hmc,2,full,Price,0.9999999999999998,1.0,0.12884,inf,0.01488,0.08816,0.33889
kt2_s46,2comp_equal,2,46,5,hmc,2,chebyshev,Alt1,0.9972585634646156,1.0,0.17067,inf,0.02635,0.15047,0.46206
kt2_s46,2comp_equal,2,46,5,hmc,2,chebyshev,Alt2,0.9958089665498048,1.0,0.05603,0.4405,0.00234,0.02031,0.09934
kt2_s46,2comp_equal,2,46,5,hmc,2,chebyshev,Alt3,0.9955372935204988,1.0,0.09223,0.41888,0.00776,0.0856,0.24599
kt2_s46,2comp_equal,2,46,5,hmc,2,chebyshev,Price,0.996634436247004,1.0,0.12223,0.27892,0.01373,0.09573,0.21779
kt2_s47,2comp_equal,2,47,5,hmc,2,full,Alt1,0.9999999999999996,1.0,0.1036,inf,0.00838,0.05783,0.53999
kt2_s47,2comp_equal,2,47,5,hmc,2,full,Alt2,0.9999999999999996,1.0,0.10618,inf,0.00982,0.09299,0.46329
kt2_s47,2comp_equal,2,47,5,hmc,2,full,Alt3,0.9999999999999994,1.0,0.11191,inf,0.01045,0.08898,0.53521
kt2_s47,2comp_equal,2,47,5,hmc,2,full,Price,1.0,1.0,0.10189,inf,0.00866,0.07261,0.53486
kt2_s47,2comp_equal,2,47,5,hmc,2,chebyshev,Alt1,0.9956003566707692,1.0,0.08498,0.58917,0.00577,0.05606,0.17531
kt2_s47,2comp_equal,2,47,5,hmc,2,chebyshev,Alt2,0.9971976475203196,1.0,0.09966,0.40836,0.00891,0.08439,0.32273
kt2_s47,2comp_equal,2,47,5,hmc,2,chebyshev,Alt3,0.9957548356299416,1.0,0.10213,0.39284,0.009,0.08383,0.38516
kt2_s47,2comp_equal,2,47,5,hmc,2,chebyshev,Price,0.9934967727717288,1.0,0.08454,0.21416,0.00642,0.06866,0.32783
kt2_s48,2comp_equal,2,48,5,hmc,2,full,Alt1,1.0,1.0,0.17922,5.02443,0.02748,0.15629,1.41419
kt2_s48,2comp_equal,2,48,5,hmc,2,full,Alt2,1.0,1.0,0.14016,inf,0.01741,0.09594,0.32134
kt2_s48,2comp_equal,2,48,5,hmc,2,full,Alt3,1.0,1.0,0.08301,inf,0.00612,0.07031,0.36109
kt2_s48,2comp_equal,2,48,5,hmc,2,full,Price,1.0,1.0,0.13573,inf,0.01535,0.11029,0.84925
kt2_s48,2comp_equal,2,48,5,hmc,2,chebyshev,Alt1,0.9916682541652916,1.0,0.13816,1.58266,0.01672,0.11587,0.77731
kt2_s48,2comp_equal,2,48,5,hmc,2,chebyshev,Alt2,0.997795328094126,1.0,0.13684,0.19091,0.01684,0.09553,0.23208
kt2_s48,2comp_equal,2,48,5,hmc,2,chebyshev,Alt3,0.9975387569355808,1.0,0.07574,0.07461,0.00534,0.07237,0.27929
kt2_s48,2comp_equal,2,48,5,hmc,2,chebyshev,Price,0.9922659623213396,1.0,0.12103,0.8062,0.01275,0.10702,0.59102
kt2_s49,2comp_equal,2,49,5,hmc,2,full,Alt1,1.0,1.0,0.10003,0.71616,0.00911,0.06962,0.43654
kt2_s49,2comp_equal,2,49,5,hmc,2,full,Alt2,1.0,1.0,0.09841,inf,0.00882,0.05111,0.38214
kt2_s49,2comp_equal,2,49,5,hmc,2,full,Alt3,0.9999999999999994,1.0,0.05772,inf,0.00262,0.03737,0.16111
kt2_s49,2comp_equal,2,49,5,hmc,2,full,Price,0.9999999999999992,1.0,0.23051,inf,0.04756,0.19595,0.64749
kt2_s49,2comp_equal,2,49,5,hmc,2,chebyshev,Alt1,0.9977601998560168,1.0,0.07901,0.23435,0.00567,0.05669,0.1376
kt2_s49,2comp_equal,2,49,5,hmc,2,chebyshev,Alt2,0.998423998829665,1.0,0.10882,0.39285,0.01124,0.10656,0.27117
kt2_s49,2comp_equal,2,49,5,hmc,2,chebyshev,Alt3,0.997015961826241,1.0,0.04294,0.0471,0.00159,0.03427,0.05431
kt2_s49,2comp_equal,2,49,5,hmc,2,chebyshev,Price,0.99852670581834,1.0,0.229,0.55269,0.04708,0.19718,0.58745
kt2_s50,2comp_equal,2,50,5,hmc,2,full,Alt1,0.9999999999999998,1.0,0.16152,inf,0.02395,0.16588,0.65274
kt2_s50,2comp_equal,2,50,5,hmc,2,full,Alt2,0.9999999999999996,1.0,0.14549,inf,0.01944,0.12376,0.72455
kt2_s50,2comp_equal,2,50,5,hmc,2,full,Alt3,1.0,1.0,0.11127,inf,0.01121,0.0926,0.55404
kt2_s50,2comp_equal,2,50,5,hmc,2,full,Price,1.0,1.0,0.09942,inf,0.00878,0.08188,0.31168
kt2_s50,2comp_equal,2,50,5,hmc,2,chebyshev,Alt1,0.9969734755965164,1.0,0.14701,0.60123,0.01989,0.13566,0.33889
