dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,runtime_s,n_sampling_errors,invariant_rhat_max,invariant_ess_min,n_divergent,max_treedepth,max_leapfrog,mean_acceptance
kt2_s03,2comp_equal,2,3,5,bayesm_gibbs,2,249.15,0,1.0703845494418214,25.20041772745465,,,,
kt2_s04,2comp_equal,2,4,5,bayesm_gibbs,2,233.43,0,1.1421382723828328,10.269149047774729,,,,
kt2_s05,2comp_equal,2,5,5,bayesm_gibbs,2,246.44,0,1.0654067709197856,21.272342032878885,,,,
kt2_s06,2comp_equal,2,6,5,bayesm_gibbs,2,234.21,0,1.0360167593465337,92.02875556318077,,,,
kt2_s07,2comp_equal,2,7,5,bayesm_gibbs,2,230.58,0,1.1338054300123872,11.574087024738002,,,,
kt2_s08,2comp_equal,2,8,5,bayesm_gibbs,2,239.77,0,1.103413573912302,16.95130426221629,,,,
kt2_s09,2comp_equal,2,9,5,bayesm_gibbs,2,237.59,0,1.0623519263234489,38.21807815603031,,,,
kt2_s100,2comp_equal,2,100,5,bayesm_gibbs,2,232.91,0,1.2282859652947868,6.4876658187349525,,,,
kt2_s10,2comp_equal,2,10,5,bayesm_gibbs,2,231.07,0,1.2367776270050894,6.484720181032484,,,,
kt2_s11,2comp_equal,2,11,5,bayesm_gibbs,2,231.15,0,1.0968564705386703,17.521923173808386,,,,
kt2_s12,2comp_equal,2,12,5,bayesm_gibbs,2,230.17,0,1.325607524671918,5.002047713192525,,,,
kt2_s13,2comp_equal,2,13,5,bayesm_gibbs,2,230.49,0,1.0367129091385945,34.22256012292036,,,,
kt2_s14,2comp_equal,2,14,5,bayesm_gibbs,2,233.81,0,1.4990383766034414,3.7722890846252586,,,,
kt2_s15,2comp_equal,2,15,5,bayesm_gibbs,2,235.48,0,1.0662844682063046,25.6774881217071,,,,
kt2_s16,2comp_equal,2,16,5,bayesm_gibbs,2,233.97,0,1.151845167407568,10.00310327076154,,,,
kt2_s17,2comp_equal,2,17,5,bayesm_gibbs,2,229.1,0,1.1008932586520892,12.862846061313244,,,,
kt2_s18,2comp_equal,2,18,5,bayesm_gibbs,2,237.46,0,1.089597223881564,15.268935213150558,,,,
kt2_s19,2comp_equal,2,19,5,bayesm_gibbs,2,236.52,0,1.119640959303516,11.158908176946932,,,,
kt2_s20,2comp_equal,2,20,5,bayesm_gibbs,2,231.25,0,1.056335997730409,35.941696907243085,,,,
kt2_s21,2comp_equal,2,21,5,bayesm_gibbs,2,230.23,0,1.435906270138657,3.980205207683473,,,,
kt2_s22,2comp_equal,2,22,5,bayesm_gibbs,2,229.0,0,1.9022708552719916,2.796433629565211,,,,
kt2_s23,2comp_equal,2,23,5,bayesm_gibbs,2,228.41,0,1.1546044457776028,16.979568416502573,,,,
kt2_s24,2comp_equal,2,24,5,bayesm_gibbs,2,237.8,0,1.0971964222694346,12.92242830309983,,,,
kt2_s25,2comp_equal,2,25,5,bayesm_gibbs,2,238.78,0,1.2227748398425389,6.288724646481326,,,,
kt2_s26,2comp_equal,2,26,5,bayesm_gibbs,2,232.96,0,1.2793259449286205,5.583512959818879,,,,
kt2_s27,2comp_equal,2,27,5,bayesm_gibbs,2,233.35,0,1.0518404651224056,41.5848686696767,,,,
kt2_s28,2comp_equal,2,28,5,bayesm_gibbs,2,233.85,0,1.074515635104072,18.516390187715206,,,,
kt2_s29,2comp_equal,2,29,5,bayesm_gibbs,2,232.29,0,1.0768027955885802,17.73298207135142,,,,
kt2_s30,2comp_equal,2,30,5,bayesm_gibbs,2,234.27,0,1.037731275805943,48.74697047223553,,,,
kt2_s31,2comp_equal,2,31,5,bayesm_gibbs,2,233.36,0,1.0464153549537425,27.618275988065307,,,,
kt2_s32,2comp_equal,2,32,5,bayesm_gibbs,2,242.1,0,1.0960013194351437,17.68222987105951,,,,
kt2_s33,2comp_equal,2,33,5,bayesm_gibbs,2,238.17,0,1.2395566424602205,6.05805260213263,,,,
kt2_s34,2comp_equal,2,34,5,bayesm_gibbs,2,245.14,0,1.1260539037225634,11.56340846788174,,,,
kt2_s35,2comp_equal,2,35,5,bayesm_gibbs,2,233.08,0,1.0485490255780392,26.35315905073707,,,,
kt2_s36,2comp_equal,2,36,5,bayesm_gibbs,2,231.87,0,1.0423795672162257,62.48621057367815,,,,
kt2_s37,2comp_equal,2,37,5,bayesm_gibbs,2,231.14,0,1.1827026537555545,14.998389731477856,,,,
kt2_s38,2comp_equal,2,38,5,bayesm_gibbs,2,236.21,0,1.0915354868152287,21.06552852520212,,,,
kt2_s39,2comp_equal,2,39,5,bayesm_gibbs,2,236.02,0,1.1558706485340997,8.317664212746104,,,,
kt2_s40,2comp_equal,2,40,5,bayesm_gibbs,2,236.98,0,1.0459567574932356,41.758436835442616,,,,
kt2_s41,2comp_equal,2,41,5,bayesm_gibbs,2,236.86,0,1.1015134186660158,12.74409379361738,,,,
kt2_s42,2comp_equal,2,42,5,bayesm_gibbs,2,236.93,0,1.2296494343425148,6.665177198721976,,,,
kt2_s43,2comp_equal,2,43,5,bayesm_gibbs,2,236.22,0,1.0188592668974736,137.71997181133884,,,,
kt2_s44,2comp_equal,2,44,5,bayesm_gibbs,2,238.54,0,1.2481895107235026,6.054312352264807,,,,
kt2_s45,2comp_equal,2,45,5,bayesm_gibbs,2,231.73,0,1.2392205976149149,6.433622439323874,,,,
kt2_s46,2comp_equal,2,46,5,bayesm_gibbs,2,230.6,0,1.160271844176635,8.494561376065555,,,,
kt2_s47,2comp_equal,2,47,5,bayesm_gibbs,2,231.02,0,1.0323964901429838,50.88762388908904,,,,
kt2_s48,2comp_equal,2,48,5,bayesm_gibbs,2,231.03,0,1.0586431686615514,30.54826537099108,,,,
kt2_s49,2comp_equal,2,49,5,bayesm_gibbs,2,231.87,0,1.0127373001280788,128.50726362956954,,,,
kt2_s50,2comp_equal,2,50,5,bayesm_gibbs,2,233.14,0,1.0790583704865773,18.69576249728482,,,,
kt2_s51,2comp_equal,2,51,5,bayesm_gibbs,2,233.37,0,1.0627655267777127,20.333083102125087,,,,
kt2_s52,2comp_equal,2,52,5,bayesm_gibbs,2,235.39,0,1.1682968855430182,7.976082935946553,,,,
kt2_s53,2comp_equal,2,53,5,bayesm_gibbs,2,233.31,0,1.0849156336414458,28.560663987610628,,,,
kt2_s54,2comp_equal,2,54,5,bayesm_gibbs,2,250.92,0,1.5135294711175424,3.6236913392294463,,,,
kt2_s55,2comp_equal,2,55,5,bayesm_gibbs,2,246.97,0,1.588966187100424,3.4113947859856912,,,,
kt2_s56,2comp_equal,2,56,5,bayesm_gibbs,2,233.36,0,1.0314582511910275,42.6829994294185,,,,
kt2_s57,2comp_equal,2,57,5,bayesm_gibbs,2,231.25,0,1.041219513605676,35.94068061020624,,,,
kt2_s58,2comp_equal,2,58,5,bayesm_gibbs,2,239.23,0,1.566100654477261,3.6015963326435614,,,,
kt2_s59,2comp_equal,2,59,5,bayesm_gibbs,2,237.33,0,1.226581611647477,6.730095407752356,,,,
kt2_s60,2comp_equal,2,60,5,bayesm_gibbs,2,229.54,0,1.5834656501885265,3.367966722279846,,,,
kt2_s61,2comp_equal,2,61,5,bayesm_gibbs,2,230.44,0,1.1129552249326309,11.36166067157068,,,,
kt2_s62,2comp_equal,2,62,5,bayesm_gibbs,2,230.65,0,1.014501347551007,126.028464907998,,,,
kt2_s63,2comp_equal,2,63,5,bayesm_gibbs,2,229.49,0,1.197296325823187,7.727040821347045,,,,
kt2_s64,2comp_equal,2,64,5,bayesm_gibbs,2,233.65,0,1.4080074072101358,4.09907256073898,,,,
kt2_s65,2comp_equal,2,65,5,bayesm_gibbs,2,232.95,0,1.2807293489978118,5.518814485170364,,,,
kt2_s66,2comp_equal,2,66,5,bayesm_gibbs,2,233.6,0,1.3534159060394342,4.561144622867726,,,,
kt2_s67,2comp_equal,2,67,5,bayesm_gibbs,2,232.67,0,1.1236225982541868,11.227964523903754,,,,
kt2_s68,2comp_equal,2,68,5,bayesm_gibbs,2,230.47,0,1.0240479011078478,124.51661771727233,,,,
kt2_s69,2comp_equal,2,69,5,bayesm_gibbs,2,235.81,0,1.2620241350619068,5.781689017824758,,,,
kt2_s70,2comp_equal,2,70,5,bayesm_gibbs,2,233.65,0,1.5851794088988955,3.383495896170102,,,,
kt2_s71,2comp_equal,2,71,5,bayesm_gibbs,2,231.76,0,1.009491078611107,274.15841164746263,,,,
kt2_s72,2comp_equal,2,72,5,bayesm_gibbs,2,229.61,0,1.1310590258070536,13.224399180195306,,,,
kt2_s73,2comp_equal,2,73,5,bayesm_gibbs,2,229.36,0,1.0765353198120098,17.645160418365567,,,,
kt2_s74,2comp_equal,2,74,5,bayesm_gibbs,2,229.28,0,1.1684435146669,8.459536921394607,,,,
kt2_s75,2comp_equal,2,75,5,bayesm_gibbs,2,238.31,0,1.1103395641795897,16.149367418314267,,,,
kt2_s76,2comp_equal,2,76,5,bayesm_gibbs,2,239.0,0,1.0619048766248866,20.20400498877505,,,,
kt2_s77,2comp_equal,2,77,5,bayesm_gibbs,2,232.88,0,1.1412076869883432,9.613916364501328,,,,
kt2_s78,2comp_equal,2,78,5,bayesm_gibbs,2,233.84,0,1.0330241409791614,53.436063712753125,,,,
kt2_s79,2comp_equal,2,79,5,bayesm_gibbs,2,233.78,0,1.1635487346705358,9.122048975103567,,,,
kt2_s80,2comp_equal,2,80,5,bayesm_gibbs,2,233.79,0,1.0401668731893132,44.0495937109929,,,,
kt2_s81,2comp_equal,2,81,5,bayesm_gibbs,2,231.72,0,1.0440714533834787,30.8504336823227,,,,
kt2_s82,2comp_equal,2,82,5,bayesm_gibbs,2,241.15,0,1.1763873857300895,7.6322996621338755,,,,
kt2_s83,2comp_equal,2,83,5,bayesm_gibbs,2,242.05,0,1.0770759063035955,16.96388912746854,,,,
kt2_s84,2comp_equal,2,84,5,bayesm_gibbs,2,243.59,0,1.15999977269072,10.13975979359793,,,,
kt2_s85,2comp_equal,2,85,5,bayesm_gibbs,2,233.05,0,1.0355643787230238,59.62999546374336,,,,
kt2_s86,2comp_equal,2,86,5,bayesm_gibbs,2,232.53,0,1.6966542973777532,3.1427187673693,,,,
kt2_s87,2comp_equal,2,87,5,bayesm_gibbs,2,230.65,0,1.1001882739725333,16.380893871066217,,,,
kt2_s88,2comp_equal,2,88,5,bayesm_gibbs,2,234.21,0,1.0930308093273915,13.394708399790558,,,,
kt2_s89,2comp_equal,2,89,5,bayesm_gibbs,2,236.19,0,1.1987932096676002,7.119602147656615,,,,
kt2_s90,2comp_equal,2,90,5,bayesm_gibbs,2,236.53,0,1.1737309769116198,7.714677020674476,,,,
kt2_s91,2comp_equal,2,91,5,bayesm_gibbs,2,237.59,0,1.1177024155645676,12.42711550903294,,,,
kt2_s92,2comp_equal,2,92,5,bayesm_gibbs,2,236.84,0,1.4853562533810971,3.724840495306735,,,,
kt2_s93,2comp_equal,2,93,5,bayesm_gibbs,2,235.95,0,1.5144893038148284,3.6225676750041376,,,,
kt2_s94,2comp_equal,2,94,5,bayesm_gibbs,2,236.4,0,1.123620640596369,14.19198680685318,,,,
kt2_s95,2comp_equal,2,95,5,bayesm_gibbs,2,235.72,0,1.175615526549829,8.285443449203163,,,,
kt2_s96,2comp_equal,2,96,5,bayesm_gibbs,2,235.11,0,1.0067586997360038,104.5240313044745,,,,
kt2_s97,2comp_equal,2,97,5,bayesm_gibbs,2,235.51,0,1.2652622098389126,5.724894722764388,,,,
kt2_s98,2comp_equal,2,98,5,bayesm_gibbs,2,230.44,0,1.0693848656048444,32.21635842972539,,,,
kt2_s99,2comp_equal,2,99,5,bayesm_gibbs,2,232.31,0,1.1394277828982926,13.316440964675904,,,,
kt3_s01,3comp_equal,3,1,5,bayesm_gibbs,2,233.9,0,1.1289296719459865,10.809672425743472,,,,
kt3_s02,3comp_equal,3,2,5,bayesm_gibbs,2,232.22,0,1.1382510894781093,9.66184500592786,,,,
kt3_s03,3comp_equal,3,3,5,bayesm_gibbs,2,232.97,0,1.2431466621601472,5.792891558375798,,,,
kt3_s04,3comp_equal,3,4,5,bayesm_gibbs,2,247.98,0,1.3785698525383188,4.375676008286015,,,,
kt3_s05,3comp_equal,3,5,5,bayesm_gibbs,2,246.67,0,1.0227740650576858,51.5163480902964,,,,
kt3_s06,3comp_equal,3,6,5,bayesm_gibbs,2,237.52,0,1.033058386059773,52.81048530396425,,,,
kt3_s07,3comp_equal,3,7,5,bayesm_gibbs,2,232.01,0,1.023986932029022,78.0184844047046,,,,
kt3_s08,3comp_equal,3,8,5,bayesm_gibbs,2,238.28,0,1.0465928507202016,26.038921339150903,,,,
kt3_s09,3comp_equal,3,9,5,bayesm_gibbs,2,236.23,0,1.0758827883403512,24.318431239208508,,,,
kt3_s100,3comp_equal,3,100,5,bayesm_gibbs,2,234.27,0,1.0939953153349058,13.72237446097736,,,,
kt3_s10,3comp_equal,3,10,5,bayesm_gibbs,2,229.64,0,1.2512449349302317,5.790649788622626,,,,
kt3_s11,3comp_equal,3,11,5,bayesm_gibbs,2,227.48,0,1.2572600334294266,5.777637166060821,,,,
kt3_s12,3comp_equal,3,12,5,bayesm_gibbs,2,231.15,0,1.3784113305767145,4.316166868266492,,,,
kt3_s13,3comp_equal,3,13,5,bayesm_gibbs,2,227.92,0,1.1867976911146432,8.225410776173943,,,,
kt3_s14,3comp_equal,3,14,5,bayesm_gibbs,2,233.24,0,1.03885273244912,99.86001057302155,,,,
kt3_s15,3comp_equal,3,15,5,bayesm_gibbs,2,231.95,0,1.0830207720758394,21.435625302674687,,,,
kt3_s16,3comp_equal,3,16,5,bayesm_gibbs,2,232.83,0,1.025568003015188,120.85955260306766,,,,
kt3_s17,3comp_equal,3,17,5,bayesm_gibbs,2,231.19,0,1.029877779805722,50.99332891694788,,,,
kt3_s18,3comp_equal,3,18,5,bayesm_gibbs,2,226.48,0,1.0385630480947396,34.214468455835174,,,,
kt3_s19,3comp_equal,3,19,5,bayesm_gibbs,2,235.98,0,1.0656339342314245,27.17712880416884,,,,
kt3_s20,3comp_equal,3,20,5,bayesm_gibbs,2,233.38,0,1.3285128429870263,4.8606028040665405,,,,
kt3_s21,3comp_equal,3,21,5,bayesm_gibbs,2,233.65,0,1.3488372142313754,4.597380685288629,,,,
kt3_s22,3comp_equal,3,22,5,bayesm_gibbs,2,229.04,0,1.0917848668435208,17.556027577051996,,,,
kt3_s23,3comp_equal,3,23,5,bayesm_gibbs,2,227.81,0,1.137962427129789,10.45230387890852,,,,
kt3_s24,3comp_equal,3,24,5,bayesm_gibbs,2,227.39,0,1.207555767233836,7.145629256200219,,,,
kt3_s25,3comp_equal,3,25,5,bayesm_gibbs,2,239.24,0,1.0866467115303389,22.58291135084537,,,,
kt3_s26,3comp_equal,3,26,5,bayesm_gibbs,2,239.35,0,1.087953386866276,18.04013765578468,,,,
kt3_s27,3comp_equal,3,27,5,bayesm_gibbs,2,232.4,0,1.0479935792529165,51.35036087776645,,,,
kt3_s28,3comp_equal,3,28,5,bayesm_gibbs,2,234.6,0,1.3897158667434664,4.323202858473824,,,,
kt3_s29,3comp_equal,3,29,5,bayesm_gibbs,2,234.21,0,1.0376302630355811,43.19345266728475,,,,
kt3_s30,3comp_equal,3,30,5,bayesm_gibbs,2,233.61,0,1.3387394253716969,4.675926870766441,,,,
kt3_s31,3comp_equal,3,31,5,bayesm_gibbs,2,241.54,0,1.3960268912794698,4.222593686801903,,,,
kt3_s32,3comp_equal,3,32,5,bayesm_gibbs,2,243.34,0,1.0395164143755562,53.26552183806357,,,,
kt3_s33,3comp_equal,3,33,5,bayesm_gibbs,2,235.56,0,1.0431430986084778,39.22401748316395,,,,
kt3_s34,3comp_equal,3,34,5,bayesm_gibbs,2,232.87,0,1.1849377781101784,7.589879547848669,,,,
kt3_s35,3comp_equal,3,35,5,bayesm_gibbs,2,232.31,0,1.1213377066083772,12.524778494839843,,,,
kt3_s36,3comp_equal,3,36,5,bayesm_gibbs,2,234.31,0,1.0826288306562857,15.301968449248973,,,,
kt3_s37,3comp_equal,3,37,5,bayesm_gibbs,2,235.36,0,1.1218657256145037,11.543503434387642,,,,
kt3_s38,3comp_equal,3,38,5,bayesm_gibbs,2,233.88,0,1.0290569280478818,63.76721707906356,,,,
kt3_s39,3comp_equal,3,39,5,bayesm_gibbs,2,235.66,0,1.1472155786443383,9.274564776201158,,,,
kt3_s40,3comp_equal,3,40,5,bayesm_gibbs,2,234.42,0,1.1361782575878554,10.930297714696232,,,,
kt3_s41,3comp_equal,3,41,5,bayesm_gibbs,2,244.53,0,1.0402783251911858,41.26690846900539,,,,
kt3_s42,3comp_equal,3,42,5,bayesm_gibbs,2,232.01,0,1.5505772145043892,3.469204676920723,,,,
kt3_s43,3comp_equal,3,43,5,bayesm_gibbs,2,255.83,0,1.2959725642172977,5.362922742635481,,,,
kt3_s44,3comp_equal,3,44,5,bayesm_gibbs,2,258.81,0,1.2488764346698913,5.863950515145999,,,,
kt3_s45,3comp_equal,3,45,5,bayesm_gibbs,2,260.31,0,1.0708476211190012,32.465355519235224,,,,
kt3_s46,3comp_equal,3,46,5,bayesm_gibbs,2,262.07,0,1.111193865146698,11.73861056766481,,,,
kt3_s47,3comp_equal,3,47,5,bayesm_gibbs,2,239.88,0,1.1274506241593432,9.875091706570164,,,,
kt3_s48,3comp_equal,3,48,5,bayesm_gibbs,2,240.71,0,1.161564987379189,8.822070335266492,,,,
kt3_s49,3comp_equal,3,49,5,bayesm_gibbs,2,257.81,0,1.1593986376289185,9.310318937027352,,,,
kt3_s50,3comp_equal,3,50,5,bayesm_gibbs,2,238.38,0,1.0646916089750411,19.446859880718176,,,,
kt3_s51,3comp_equal,3,51,5,bayesm_gibbs,2,232.05,0,1.0446885349164086,39.45353471015926,,,,
kt3_s52,3comp_equal,3,52,5,bayesm_gibbs,2,234.33,0,1.0889311781407307,14.61066466759861,,,,
kt3_s53,3comp_equal,3,53,5,bayesm_gibbs,2,233.1,0,1.679868216591102,3.138234507021562,,,,
kt3_s54,3comp_equal,3,54,5,bayesm_gibbs,2,247.56,0,1.2225541997778506,6.569625385377861,,,,
kt3_s55,3comp_equal,3,55,5,bayesm_gibbs,2,247.43,0,1.4652391752664062,3.857714831109007,,,,
kt3_s56,3comp_equal,3,56,5,bayesm_gibbs,2,233.81,0,1.0116152057036196,146.0952044280408,,,,
kt3_s57,3comp_equal,3,57,5,bayesm_gibbs,2,232.71,0,1.2857040267991449,5.242001177416612,,,,
kt3_s58,3comp_equal,3,58,5,bayesm_gibbs,2,238.62,0,1.853702021396317,3.105741955740364,,,,
kt3_s59,3comp_equal,3,59,5,bayesm_gibbs,2,238.41,0,1.0867710564398536,16.615738327960244,,,,
kt3_s60,3comp_equal,3,60,5,bayesm_gibbs,2,227.09,0,1.813213747984641,2.944667655131781,,,,
kt3_s61,3comp_equal,3,61,5,bayesm_gibbs,2,231.45,0,1.2144079807077075,6.429720290710632,,,,
kt3_s62,3comp_equal,3,62,5,bayesm_gibbs,2,230.38,0,1.2108895989753146,6.7279688565851306,,,,
kt3_s63,3comp_equal,3,63,5,bayesm_gibbs,2,231.34,0,1.0556455570752612,22.90205381089289,,,,
kt3_s64,3comp_equal,3,64,5,bayesm_gibbs,2,233.63,0,1.1985229403321662,7.289881515242414,,,,
kt3_s65,3comp_equal,3,65,5,bayesm_gibbs,2,236.02,0,1.1980203995094156,7.0060818080518485,,,,
kt3_s66,3comp_equal,3,66,5,bayesm_gibbs,2,244.71,0,1.8790652994197077,2.8986298425969497,,,,
kt3_s67,3comp_equal,3,67,5,bayesm_gibbs,2,233.08,0,1.2267954297836463,6.895043070131397,,,,
kt3_s68,3comp_equal,3,68,5,bayesm_gibbs,2,231.9,0,1.460733645248702,4.01430127292461,,,,
kt3_s69,3comp_equal,3,69,5,bayesm_gibbs,2,237.03,0,1.0734696811237692,25.053865471900515,,,,
kt3_s70,3comp_equal,3,70,5,bayesm_gibbs,2,235.04,0,1.5690660034524575,3.470552379962074,,,,
kt3_s71,3comp_equal,3,71,5,bayesm_gibbs,2,231.6,0,1.1032694380937476,28.108450140495076,,,,
kt3_s72,3comp_equal,3,72,5,bayesm_gibbs,2,228.07,0,1.3260318977084633,4.7884369994331255,,,,
kt3_s73,3comp_equal,3,73,5,bayesm_gibbs,2,227.85,0,1.579428383783814,3.4764057138235995,,,,
kt3_s74,3comp_equal,3,74,5,bayesm_gibbs,2,229.24,0,1.0676619065402584,21.808371744150374,,,,
kt3_s75,3comp_equal,3,75,5,bayesm_gibbs,2,236.97,0,1.081296685416755,18.944565183218,,,,
kt3_s76,3comp_equal,3,76,5,bayesm_gibbs,2,240.41,0,1.0241434453645957,66.72473541163134,,,,
kt3_s77,3comp_equal,3,77,5,bayesm_gibbs,2,231.38,0,1.4299325374327891,4.147870429382654,,,,
kt3_s78,3comp_equal,3,78,5,bayesm_gibbs,2,235.68,0,1.0778256464341416,21.186072554971883,,,,
kt3_s79,3comp_equal,3,79,5,bayesm_gibbs,2,233.25,0,1.2438732575902374,7.759691265251021,,,,
kt3_s80,3comp_equal,3,80,5,bayesm_gibbs,2,230.93,0,1.6784611899327664,3.223749129001076,,,,
kt3_s81,3comp_equal,3,81,5,bayesm_gibbs,2,230.81,0,1.0518885138538694,25.360450982179493,,,,
kt3_s82,3comp_equal,3,82,5,bayesm_gibbs,2,241.56,0,1.0322911305996525,40.5258268495299,,,,
kt3_s83,3comp_equal,3,83,5,bayesm_gibbs,2,241.38,0,1.0488533171640295,25.661453866968703,,,,
kt3_s84,3comp_equal,3,84,5,bayesm_gibbs,2,244.96,0,1.018475835003591,82.12033216901848,,,,
kt3_s85,3comp_equal,3,85,5,bayesm_gibbs,2,241.09,0,1.0754949203894986,21.92752170751438,,,,
kt3_s86,3comp_equal,3,86,5,bayesm_gibbs,2,234.52,0,1.8470762077242056,2.86864221309848,,,,
kt3_s87,3comp_equal,3,87,5,bayesm_gibbs,2,235.5,0,1.0644613512705252,41.29098344280094,,,,
kt3_s88,3comp_equal,3,88,5,bayesm_gibbs,2,233.14,0,1.2927404827115647,5.285920264114656,,,,
kt3_s89,3comp_equal,3,89,5,bayesm_gibbs,2,235.47,0,1.2592722584611349,5.641637156414864,,,,
kt3_s90,3comp_equal,3,90,5,bayesm_gibbs,2,237.28,0,1.1922353403325314,8.115664139671008,,,,
kt3_s91,3comp_equal,3,91,5,bayesm_gibbs,2,238.44,0,1.2049568443236696,6.6572817976043455,,,,
kt3_s92,3comp_equal,3,92,5,bayesm_gibbs,2,231.18,0,1.2623750180183282,5.749818118399651,,,,
kt3_s93,3comp_equal,3,93,5,bayesm_gibbs,2,238.19,0,1.034160923723167,50.88907856090643,,,,
kt3_s94,3comp_equal,3,94,5,bayesm_gibbs,2,235.49,0,1.1181263888890711,12.198125280511723,,,,
kt3_s95,3comp_equal,3,95,5,bayesm_gibbs,2,235.71,0,1.2256831377000057,6.629253768905238,,,,
kt3_s96,3comp_equal,3,96,5,bayesm_gibbs,2,235.59,0,1.082509892334795,19.373979997622644,,,,
kt3_s97,3comp_equal,3,97,5,bayesm_gibbs,2,244.04,0,1.164267014462093,8.129105014750447,,,,
kt3_s98,3comp_equal,3,98,5,bayesm_gibbs,2,232.07,0,1.0714091278612443,18.56756748603484,,,,
kt3_s99,3comp_equal,3,99,5,bayesm_gibbs,2,237.63,0,1.207768628093468,6.809699437604543,,,,
kt5_s01,5comp_equal,5,1,5,bayesm_gibbs,2,230.19,0,1.0137589573616754,200.5876645985043,,,,
kt5_s02,5comp_equal,5,2,5,bayesm_gibbs,2,235.61,0,1.4501200035370598,3.930926688002665,,,,
kt5_s03,5comp_equal,5,3,5,bayesm_gibbs,2,233.0,0,1.0402725473609666,41.526770888343584,,,,
kt5_s04,5comp_equal,5,4,5,bayesm_gibbs,2,231.8,0,1.0621315956537842,25.74968824558099,,,,
kt5_s05,5comp_equal,5,5,5,bayesm_gibbs,2,233.7,0,1.1254825992763615,11.258837382489476,,,,
kt5_s06,5comp_equal,5,6,5,bayesm_gibbs,2,235.88,0,1.0181204743703407,149.59993848309733,,,,
kt5_s07,5comp_equal,5,7,5,bayesm_gibbs,2,232.44,0,1.213014855591714,6.911298705254647,,,,
kt5_s08,5comp_equal,5,8,5,bayesm_gibbs,2,236.73,0,1.116000033933363,16.74629755014467,,,,
kt5_s09,5comp_equal,5,9,5,bayesm_gibbs,2,237.51,0,1.270334118225786,8.045098452271043,,,,
kt5_s100,5comp_equal,5,100,5,bayesm_gibbs,2,231.29,0,1.045646260777909,36.9655880391409,,,,
kt5_s10,5comp_equal,5,10,5,bayesm_gibbs,2,231.84,0,1.3008744056599502,5.0222871922749714,,,,
kt5_s11,5comp_equal,5,11,5,bayesm_gibbs,2,231.5,0,1.0748838421462923,15.184076753153622,,,,
kt5_s12,5comp_equal,5,12,5,bayesm_gibbs,2,233.94,0,1.0635877177253794,20.978973553321847,,,,
kt5_s13,5comp_equal,5,13,5,bayesm_gibbs,2,231.47,0,1.0787412822691016,24.23738012349516,,,,
kt5_s14,5comp_equal,5,14,5,bayesm_gibbs,2,245.86,0,1.6670209033042405,3.2840043117075672,,,,
kt5_s15,5comp_equal,5,15,5,bayesm_gibbs,2,246.37,0,1.0355780968698831,48.27378581007289,,,,
kt5_s16,5comp_equal,5,16,5,bayesm_gibbs,2,233.98,0,1.06797124153883,18.758904752635235,,,,
kt5_s17,5comp_equal,5,17,5,bayesm_gibbs,2,234.11,0,1.1296888729908217,12.971418390402894,,,,
kt5_s18,5comp_equal,5,18,5,bayesm_gibbs,2,233.53,0,1.0588969648628612,75.19849465168038,,,,
kt5_s19,5comp_equal,5,19,5,bayesm_gibbs,2,231.81,0,1.0504637330656086,42.75138723874668,,,,
kt5_s20,5comp_equal,5,20,5,bayesm_gibbs,2,235.12,0,1.010608870912223,101.01086177969752,,,,
kt5_s21,5comp_equal,5,21,5,bayesm_gibbs,2,234.19,0,1.317107684515734,4.894880591388876,,,,
kt5_s22,5comp_equal,5,22,5,bayesm_gibbs,2,230.94,0,1.567057821909476,3.5334436597174776,,,,
kt5_s23,5comp_equal,5,23,5,bayesm_gibbs,2,235.87,0,1.033776221106331,115.62700225249218,,,,
kt5_s24,5comp_equal,5,24,5,bayesm_gibbs,2,236.95,0,1.0950596330268614,17.5902531168102,,,,
kt5_s25,5comp_equal,5,25,5,bayesm_gibbs,2,228.93,0,1.133064405848546,10.871664020034194,,,,
kt5_s26,5comp_equal,5,26,5,bayesm_gibbs,2,228.84,0,1.0694898240628052,38.64223056685199,,,,
kt5_s27,5comp_equal,5,27,5,bayesm_gibbs,2,229.95,0,1.03203019342039,92.38896259590705,,,,
kt5_s28,5comp_equal,5,28,5,bayesm_gibbs,2,228.78,0,1.346966703495606,4.8142850287492935,,,,
kt5_s29,5comp_equal,5,29,5,bayesm_gibbs,2,239.74,0,1.3471694420881868,4.803692697654189,,,,
kt5_s30,5comp_equal,5,30,5,bayesm_gibbs,2,237.29,0,1.0255425589305112,52.95403251820955,,,,
kt5_s31,5comp_equal,5,31,5,bayesm_gibbs,2,231.36,0,1.755550924751918,3.0490862137753707,,,,
kt5_s32,5comp_equal,5,32,5,bayesm_gibbs,2,242.18,0,1.2566237008260517,5.845333411558547,,,,
kt5_s33,5comp_equal,5,33,5,bayesm_gibbs,2,241.34,0,1.8503083568106728,2.860640680214967,,,,
kt5_s34,5comp_equal,5,34,5,bayesm_gibbs,2,244.33,0,1.3817444658358164,5.762438319027146,,,,
kt5_s35,5comp_equal,5,35,5,bayesm_gibbs,2,244.08,0,1.5923657658813202,3.356283973317303,,,,
kt5_s36,5comp_equal,5,36,5,bayesm_gibbs,2,239.7,0,1.0478939817916155,54.88753609380688,,,,
kt5_s37,5comp_equal,5,37,5,bayesm_gibbs,2,236.5,0,1.0709383610678371,18.50121237204993,,,,
