dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,scope,quantity,live,rhat,ess
kt3_s82,3comp_equal,3,82,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.0012754189045796,368.70152000379056
kt3_s82,3comp_equal,3,82,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.0026430148094727,1052.0285809634331
kt3_s82,3comp_equal,3,82,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.0047020379153149,415.35717717935154
kt3_s82,3comp_equal,3,82,5,bayesm_gibbs,2,component,slot1:pvec,True,1.142680859178683,9.781302558699345
kt3_s82,3comp_equal,3,82,5,bayesm_gibbs,2,component,slot4:pvec,True,1.718271618480155,3.048597954093072
kt3_s82,3comp_equal,3,82,5,bayesm_gibbs,2,component,slot3:pvec,True,1.7040734043318635,3.0959933386699525
kt3_s82,3comp_equal,3,82,5,bayesm_gibbs,2,component,slot0:pvec,False,1.6472654691001385,3.2429582798186662
kt3_s82,3comp_equal,3,82,5,bayesm_gibbs,2,component,slot2:pvec,False,1.3532589527485772,4.511410357375056
kt3_s82,3comp_equal,3,82,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.0036733213588416,460.4370017998251
kt3_s82,3comp_equal,3,82,5,bayesm_gibbs,2,component_after,slot1:pvec,True,1.0016025143201652,163.4990140434149
kt3_s82,3comp_equal,3,82,5,bayesm_gibbs,2,component_after,slot2:pvec,True,1.0008180577670838,2182.491401066853
kt3_s82,3comp_equal,3,82,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.0479717134253,34.112483043856095
kt3_s82,3comp_equal,3,82,5,bayesm_gibbs,2,component_after,slot4:pvec,False,1.019666733655296,104.33086153910848
kt3_s83,3comp_equal,3,83,5,bayesm_gibbs,2,invariant,E[u]_0,,1.0093799611497245,93.58857284067828
kt3_s83,3comp_equal,3,83,5,bayesm_gibbs,2,invariant,E[u]_1,,1.0488533171640295,25.661453866968703
kt3_s83,3comp_equal,3,83,5,bayesm_gibbs,2,invariant,E[u]_2,,1.0010634307702428,377.4245251037983
kt3_s83,3comp_equal,3,83,5,bayesm_gibbs,2,invariant,E[u]_3,,1.0056697514034438,474.4181693764508
kt3_s83,3comp_equal,3,83,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.0090423906954262,338.5391126742695
kt3_s83,3comp_equal,3,83,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.0313020036778404,49.14999400699025
kt3_s83,3comp_equal,3,83,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.0156838268769652,66.63119318358683
kt3_s83,3comp_equal,3,83,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.0054863960113598,804.1595780958845
kt3_s83,3comp_equal,3,83,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.0063554391379,215.50292344583875
kt3_s83,3comp_equal,3,83,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.035961397765963,40.07318749779628
kt3_s83,3comp_equal,3,83,5,bayesm_gibbs,2,component,slot0:pvec,True,1.8157605995960395,5.609120218862946
kt3_s83,3comp_equal,3,83,5,bayesm_gibbs,2,component,slot3:pvec,True,1.4901075646307942,4.082797139337342
kt3_s83,3comp_equal,3,83,5,bayesm_gibbs,2,component,slot4:pvec,True,1.8340032974274272,2.877399191601865
kt3_s83,3comp_equal,3,83,5,bayesm_gibbs,2,component,slot1:pvec,False,1.0142441024493114,82.06923363255018
kt3_s83,3comp_equal,3,83,5,bayesm_gibbs,2,component,slot2:pvec,False,1.081650183309702,15.152159967694072
kt3_s83,3comp_equal,3,83,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.0063501381274191,215.85877670058235
kt3_s83,3comp_equal,3,83,5,bayesm_gibbs,2,component_after,slot1:pvec,True,1.0054292913981346,809.5788740384721
kt3_s83,3comp_equal,3,83,5,bayesm_gibbs,2,component_after,slot2:pvec,True,1.1415522045040485,9.497589732891903
kt3_s83,3comp_equal,3,83,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.009391610156372,91.13348131581571
kt3_s83,3comp_equal,3,83,5,bayesm_gibbs,2,component_after,slot4:pvec,False,1.0512149063778298,27.56609459286244
kt3_s84,3comp_equal,3,84,5,bayesm_gibbs,2,invariant,E[u]_0,,1.0064069743882478,411.7799059365345
kt3_s84,3comp_equal,3,84,5,bayesm_gibbs,2,invariant,E[u]_1,,1.0182079950636111,137.05277914744804
kt3_s84,3comp_equal,3,84,5,bayesm_gibbs,2,invariant,E[u]_2,,1.0053417664903672,457.7670597495792
kt3_s84,3comp_equal,3,84,5,bayesm_gibbs,2,invariant,E[u]_3,,1.0012182741006066,796.0488368941706
kt3_s84,3comp_equal,3,84,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.0060216448531398,368.2869353994086
kt3_s84,3comp_equal,3,84,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.018475835003591,82.12033216901848
kt3_s84,3comp_equal,3,84,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.010606615315556,173.42540086202231
kt3_s84,3comp_equal,3,84,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.00850956507674,281.0910625845643
kt3_s84,3comp_equal,3,84,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.0063514381516638,258.2592361559025
kt3_s84,3comp_equal,3,84,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.003634426933807,515.7189546618029
kt3_s84,3comp_equal,3,84,5,bayesm_gibbs,2,component,slot3:pvec,True,0.999989087157782,17562.288920997347
kt3_s84,3comp_equal,3,84,5,bayesm_gibbs,2,component,slot0:pvec,True,1.0124657940204005,184.17553610642864
kt3_s84,3comp_equal,3,84,5,bayesm_gibbs,2,component,slot1:pvec,True,1.8288965480561308,2.872184458286412
kt3_s84,3comp_equal,3,84,5,bayesm_gibbs,2,component,slot2:pvec,False,1.7238581577246184,3.050571250640327
kt3_s84,3comp_equal,3,84,5,bayesm_gibbs,2,component,slot4:pvec,False,1.0075864397511314,164.4865791273818
kt3_s84,3comp_equal,3,84,5,bayesm_gibbs,2,component_after,slot0:pvec,True,0.999989087157782,17562.288920997347
kt3_s84,3comp_equal,3,84,5,bayesm_gibbs,2,component_after,slot1:pvec,True,1.0124657940204005,184.17553610642864
kt3_s84,3comp_equal,3,84,5,bayesm_gibbs,2,component_after,slot2:pvec,True,1.012709100442485,153.7580772762901
kt3_s84,3comp_equal,3,84,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.0131285101983083,113.47257235360452
kt3_s84,3comp_equal,3,84,5,bayesm_gibbs,2,component_after,slot4:pvec,False,1.0075864397511314,164.4865791273818
kt3_s85,3comp_equal,3,85,5,bayesm_gibbs,2,invariant,E[u]_0,,1.0016435430553945,2901.8815189550546
kt3_s85,3comp_equal,3,85,5,bayesm_gibbs,2,invariant,E[u]_1,,1.023765205374987,83.03422391619293
kt3_s85,3comp_equal,3,85,5,bayesm_gibbs,2,invariant,E[u]_2,,1.0318000712423665,45.57808885494049
kt3_s85,3comp_equal,3,85,5,bayesm_gibbs,2,invariant,E[u]_3,,1.0076918632450755,968.8206313068875
kt3_s85,3comp_equal,3,85,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.0651575506901934,21.92752170751438
kt3_s85,3comp_equal,3,85,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.0754949203894986,27.075186195570808
kt3_s85,3comp_equal,3,85,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.036621445163367,75.72195899909993
kt3_s85,3comp_equal,3,85,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.014947987435176,269.8143450754582
kt3_s85,3comp_equal,3,85,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.0057276526637435,557.1650081725161
kt3_s85,3comp_equal,3,85,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.022423021108438,127.48308410212832
kt3_s85,3comp_equal,3,85,5,bayesm_gibbs,2,component,slot1:pvec,True,1.0106477410210415,1238.1773377063057
kt3_s85,3comp_equal,3,85,5,bayesm_gibbs,2,component,slot0:pvec,True,1.5219456502871975,3.6329715796885824
kt3_s85,3comp_equal,3,85,5,bayesm_gibbs,2,component,slot3:pvec,True,1.7316517471203845,3.0427477042977835
kt3_s85,3comp_equal,3,85,5,bayesm_gibbs,2,component,slot4:pvec,False,1.2521846272261368,5.887592413136942
kt3_s85,3comp_equal,3,85,5,bayesm_gibbs,2,component,slot2:pvec,False,1.4171765149439348,4.901593620094291
kt3_s85,3comp_equal,3,85,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.000908188263235,478.3920936877635
kt3_s85,3comp_equal,3,85,5,bayesm_gibbs,2,component_after,slot1:pvec,True,1.01065183228995,1237.6290061323784
kt3_s85,3comp_equal,3,85,5,bayesm_gibbs,2,component_after,slot2:pvec,True,1.041995156753685,65.89135194780053
kt3_s85,3comp_equal,3,85,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.101544241149086,16.416521569965703
kt3_s85,3comp_equal,3,85,5,bayesm_gibbs,2,component_after,slot4:pvec,False,1.0620059803090889,21.214512965258763
kt3_s86,3comp_equal,3,86,5,bayesm_gibbs,2,invariant,E[u]_0,,1.5582579272462256,3.504603960789794
kt3_s86,3comp_equal,3,86,5,bayesm_gibbs,2,invariant,E[u]_1,,1.8470762077242056,2.86864221309848
kt3_s86,3comp_equal,3,86,5,bayesm_gibbs,2,invariant,E[u]_2,,1.427545174270613,4.271459910694191
kt3_s86,3comp_equal,3,86,5,bayesm_gibbs,2,invariant,E[u]_3,,1.177972020498312,9.937988001965346
kt3_s86,3comp_equal,3,86,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.242941610500976,5.90176733365962
kt3_s86,3comp_equal,3,86,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.3850088143104462,4.815811528179536
kt3_s86,3comp_equal,3,86,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.2382217861240192,6.932975561484271
kt3_s86,3comp_equal,3,86,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.019405354089431,83.77186604463905
kt3_s86,3comp_equal,3,86,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.0215600107172993,70.44042959819859
kt3_s86,3comp_equal,3,86,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.5860104055018542,3.446900467802387
kt3_s86,3comp_equal,3,86,5,bayesm_gibbs,2,component,slot4:pvec,True,1.6108098873777856,3.386266524085102
kt3_s86,3comp_equal,3,86,5,bayesm_gibbs,2,component,slot1:pvec,True,1.5115292465108607,4.41632616489899
kt3_s86,3comp_equal,3,86,5,bayesm_gibbs,2,component,slot3:pvec,True,2.089897171125707,2.6054588823954954
kt3_s86,3comp_equal,3,86,5,bayesm_gibbs,2,component,slot0:pvec,False,2.1039168035387976,2.61753412780617
kt3_s86,3comp_equal,3,86,5,bayesm_gibbs,2,component,slot2:pvec,False,1.706610386591146,5.172697298276375
kt3_s86,3comp_equal,3,86,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.0004074286857534,9851.750161586457
kt3_s86,3comp_equal,3,86,5,bayesm_gibbs,2,component_after,slot1:pvec,True,1.074867688744222,16.11312212578736
kt3_s86,3comp_equal,3,86,5,bayesm_gibbs,2,component_after,slot2:pvec,True,1.2521024669576677,6.583236009509232
kt3_s86,3comp_equal,3,86,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.719859277854069,3.759077975916051
kt3_s86,3comp_equal,3,86,5,bayesm_gibbs,2,component_after,slot4:pvec,False,1.372309511641387,4.653013825915831
kt3_s87,3comp_equal,3,87,5,bayesm_gibbs,2,invariant,E[u]_0,,1.010672949552174,334.55796591452986
kt3_s87,3comp_equal,3,87,5,bayesm_gibbs,2,invariant,E[u]_1,,1.0298652384519404,61.38693114219547
kt3_s87,3comp_equal,3,87,5,bayesm_gibbs,2,invariant,E[u]_2,,1.0180240312124085,173.0808965574364
kt3_s87,3comp_equal,3,87,5,bayesm_gibbs,2,invariant,E[u]_3,,1.0056495761113935,600.0901428454267
kt3_s87,3comp_equal,3,87,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.0239162239307986,55.29869861765753
kt3_s87,3comp_equal,3,87,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.0644613512705252,41.29098344280094
kt3_s87,3comp_equal,3,87,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.0220991084525983,111.38478594081356
kt3_s87,3comp_equal,3,87,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.0187010244872856,130.8887316930187
kt3_s87,3comp_equal,3,87,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.0284007265211836,63.169781124143846
kt3_s87,3comp_equal,3,87,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.0393622293550075,57.77451893430368
kt3_s87,3comp_equal,3,87,5,bayesm_gibbs,2,component,slot0:pvec,True,1.0014473260369288,1301.7836600204578
kt3_s87,3comp_equal,3,87,5,bayesm_gibbs,2,component,slot2:pvec,True,1.4281315687722471,4.129651428296183
kt3_s87,3comp_equal,3,87,5,bayesm_gibbs,2,component,slot4:pvec,True,1.329236435364834,11.971433146012322
kt3_s87,3comp_equal,3,87,5,bayesm_gibbs,2,component,slot1:pvec,False,1.5580359714620624,4.282514447654934
kt3_s87,3comp_equal,3,87,5,bayesm_gibbs,2,component,slot3:pvec,False,1.6240573147528756,4.229386114968144
kt3_s87,3comp_equal,3,87,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.0318300551093396,60.402276727912536
kt3_s87,3comp_equal,3,87,5,bayesm_gibbs,2,component_after,slot1:pvec,True,1.0014459407159748,1301.840643293505
kt3_s87,3comp_equal,3,87,5,bayesm_gibbs,2,component_after,slot2:pvec,True,1.0138072377832767,173.99004502687475
kt3_s87,3comp_equal,3,87,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.0629975256587838,33.995944925879755
kt3_s87,3comp_equal,3,87,5,bayesm_gibbs,2,component_after,slot4:pvec,False,1.0420732241312134,47.77277102743497
kt3_s88,3comp_equal,3,88,5,bayesm_gibbs,2,invariant,E[u]_0,,1.0488546921516813,35.65898379352596
kt3_s88,3comp_equal,3,88,5,bayesm_gibbs,2,invariant,E[u]_1,,1.232583481617167,6.696425505974911
kt3_s88,3comp_equal,3,88,5,bayesm_gibbs,2,invariant,E[u]_2,,1.0056231804228164,565.4908973461638
kt3_s88,3comp_equal,3,88,5,bayesm_gibbs,2,invariant,E[u]_3,,1.1840136214357957,7.371630630098342
kt3_s88,3comp_equal,3,88,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.0475214471092145,34.78122807400794
kt3_s88,3comp_equal,3,88,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.1339458221058671,11.752420891817216
kt3_s88,3comp_equal,3,88,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.1202002199218688,12.805049775173556
kt3_s88,3comp_equal,3,88,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.0006923378927093,3033.037365507227
kt3_s88,3comp_equal,3,88,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.001813470286737,2165.0529648022143
kt3_s88,3comp_equal,3,88,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.2927404827115647,5.285920264114656
kt3_s88,3comp_equal,3,88,5,bayesm_gibbs,2,component,slot3:pvec,True,1.0000200097842338,19017.203528482973
kt3_s88,3comp_equal,3,88,5,bayesm_gibbs,2,component,slot4:pvec,True,1.6320052224057595,3.2553676521226653
kt3_s88,3comp_equal,3,88,5,bayesm_gibbs,2,component,slot2:pvec,True,1.821333579983485,2.911427856125477
kt3_s88,3comp_equal,3,88,5,bayesm_gibbs,2,component,slot1:pvec,False,1.229410860310303,9.640847684216489
kt3_s88,3comp_equal,3,88,5,bayesm_gibbs,2,component,slot0:pvec,False,1.4838432511256918,5.104568473812452
kt3_s88,3comp_equal,3,88,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.00355434366132,801.9211828358829
kt3_s88,3comp_equal,3,88,5,bayesm_gibbs,2,component_after,slot1:pvec,True,1.0000200097842338,19017.203528482973
kt3_s88,3comp_equal,3,88,5,bayesm_gibbs,2,component_after,slot2:pvec,True,1.1260785833236795,12.474289622908609
kt3_s88,3comp_equal,3,88,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.1423487460403454,10.896989787311496
kt3_s88,3comp_equal,3,88,5,bayesm_gibbs,2,component_after,slot4:pvec,False,1.0389576206553823,48.639951811222026
kt3_s89,3comp_equal,3,89,5,bayesm_gibbs,2,invariant,E[u]_0,,1.0706845682867292,20.729632175388694
kt3_s89,3comp_equal,3,89,5,bayesm_gibbs,2,invariant,E[u]_1,,1.008589891890769,225.79500726480163
kt3_s89,3comp_equal,3,89,5,bayesm_gibbs,2,invariant,E[u]_2,,1.2592722584611349,5.641637156414864
kt3_s89,3comp_equal,3,89,5,bayesm_gibbs,2,invariant,E[u]_3,,1.0097542377308382,398.88453323820767
kt3_s89,3comp_equal,3,89,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.0553082716676851,26.28827407912139
kt3_s89,3comp_equal,3,89,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.059866747007972,24.8102143580469
kt3_s89,3comp_equal,3,89,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.0259742133176013,48.20905803800248
kt3_s89,3comp_equal,3,89,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.0022606866466244,588.2546603873914
kt3_s89,3comp_equal,3,89,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.0008429684049036,2421.9117706331112
kt3_s89,3comp_equal,3,89,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.2346599240209433,6.041644332816282
kt3_s89,3comp_equal,3,89,5,bayesm_gibbs,2,component,slot0:pvec,True,1.0052107553971876,1508.2549541668077
kt3_s89,3comp_equal,3,89,5,bayesm_gibbs,2,component,slot2:pvec,True,1.2524038520326977,5.845885684457818
kt3_s89,3comp_equal,3,89,5,bayesm_gibbs,2,component,slot1:pvec,True,1.3647976563729756,4.532571033389348
kt3_s89,3comp_equal,3,89,5,bayesm_gibbs,2,component,slot4:pvec,False,1.2992696064204523,6.9206182533896525
kt3_s89,3comp_equal,3,89,5,bayesm_gibbs,2,component,slot3:pvec,False,1.2146988867237427,6.703630747796453
kt3_s89,3comp_equal,3,89,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.004946907584215,386.8106660753445
kt3_s89,3comp_equal,3,89,5,bayesm_gibbs,2,component_after,slot1:pvec,True,1.0000085891514128,3468.009497582709
kt3_s89,3comp_equal,3,89,5,bayesm_gibbs,2,component_after,slot2:pvec,True,1.033769298493987,40.56955699814019
kt3_s89,3comp_equal,3,89,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.049375613112166,26.164423716189937
kt3_s89,3comp_equal,3,89,5,bayesm_gibbs,2,component_after,slot4:pvec,False,1.047872656573172,33.070100329530106
kt3_s90,3comp_equal,3,90,5,bayesm_gibbs,2,invariant,E[u]_0,,1.1147296043885582,11.677392382656247
kt3_s90,3comp_equal,3,90,5,bayesm_gibbs,2,invariant,E[u]_1,,1.0482660121137075,38.34152627483282
kt3_s90,3comp_equal,3,90,5,bayesm_gibbs,2,invariant,E[u]_2,,1.0812132248745072,17.36890785131069
kt3_s90,3comp_equal,3,90,5,bayesm_gibbs,2,invariant,E[u]_3,,1.0331920009226956,56.82756364300787
kt3_s90,3comp_equal,3,90,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.0593737186853711,43.304759574677895
kt3_s90,3comp_equal,3,90,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.1148612751543996,14.39635895474244
kt3_s90,3comp_equal,3,90,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.0116615680229029,264.21992847086267
kt3_s90,3comp_equal,3,90,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.01284606183481,232.8824367115799
kt3_s90,3comp_equal,3,90,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.0547250806783557,27.406450450182938
kt3_s90,3comp_equal,3,90,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.1922353403325314,8.115664139671008
kt3_s90,3comp_equal,3,90,5,bayesm_gibbs,2,component,slot4:pvec,True,1.3266867472305346,5.185370031074974
kt3_s90,3comp_equal,3,90,5,bayesm_gibbs,2,component,slot1:pvec,True,1.8173075721417191,4.481854386902241
kt3_s90,3comp_equal,3,90,5,bayesm_gibbs,2,component,slot0:pvec,True,1.835563473289535,2.901227540864216
kt3_s90,3comp_equal,3,90,5,bayesm_gibbs,2,component,slot3:pvec,False,1.2303413633328082,6.886062398396127
kt3_s90,3comp_equal,3,90,5,bayesm_gibbs,2,component,slot2:pvec,False,1.6643135337774246,4.582093300513425
kt3_s90,3comp_equal,3,90,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.0546653116740103,28.170613104241625
kt3_s90,3comp_equal,3,90,5,bayesm_gibbs,2,component_after,slot1:pvec,True,1.0120390998790134,175.9995133582925
kt3_s90,3comp_equal,3,90,5,bayesm_gibbs,2,component_after,slot2:pvec,True,0.9999780094606469,19323.23932364542
kt3_s90,3comp_equal,3,90,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.055201016486396,36.43504915466028
kt3_s90,3comp_equal,3,90,5,bayesm_gibbs,2,component_after,slot4:pvec,False,1.1239936777848782,11.873827893158
kt3_s91,3comp_equal,3,91,5,bayesm_gibbs,2,invariant,E[u]_0,,1.0713234854393936,24.467798567586254
kt3_s91,3comp_equal,3,91,5,bayesm_gibbs,2,invariant,E[u]_1,,1.0182259986889566,65.26579430737516
kt3_s91,3comp_equal,3,91,5,bayesm_gibbs,2,invariant,E[u]_2,,1.2049568443236696,6.6572817976043455
kt3_s91,3comp_equal,3,91,5,bayesm_gibbs,2,invariant,E[u]_3,,1.0427306030356172,32.435371567326015
kt3_s91,3comp_equal,3,91,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.1316716824662278,10.799500058501769
kt3_s91,3comp_equal,3,91,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.1419598514006633,9.619208825693596
kt3_s91,3comp_equal,3,91,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.0131230535269635,339.6090006797671
kt3_s91,3comp_equal,3,91,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.0164219691316043,121.88179311638652
kt3_s91,3comp_equal,3,91,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.0093791840984077,293.1630405696142
kt3_s91,3comp_equal,3,91,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.1415304078568698,9.71883413095877
kt3_s91,3comp_equal,3,91,5,bayesm_gibbs,2,component,slot4:pvec,True,1.0060664393041374,806.5967229913197
kt3_s91,3comp_equal,3,91,5,bayesm_gibbs,2,component,slot3:pvec,True,1.087247927831781,20.34445060815189
kt3_s91,3comp_equal,3,91,5,bayesm_gibbs,2,component,slot1:pvec,True,1.3783369638868084,5.196756019822441
kt3_s91,3comp_equal,3,91,5,bayesm_gibbs,2,component,slot2:pvec,False,1.4512853644635733,4.8526231864022895
kt3_s91,3comp_equal,3,91,5,bayesm_gibbs,2,component,slot0:pvec,False,1.0242799826915068,27.218251568032173
kt3_s91,3comp_equal,3,91,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.0019426410314478,947.7449510808664
kt3_s91,3comp_equal,3,91,5,bayesm_gibbs,2,component_after,slot1:pvec,True,1.0390234293245093,34.673485121151835
kt3_s91,3comp_equal,3,91,5,bayesm_gibbs,2,component_after,slot2:pvec,True,1.046706879022911,26.172971381420048
kt3_s91,3comp_equal,3,91,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.117538251295391,12.648922882284024
kt3_s91,3comp_equal,3,91,5,bayesm_gibbs,2,component_after,slot4:pvec,False,1.1085886019026272,13.04317037036219
kt3_s92,3comp_equal,3,92,5,bayesm_gibbs,2,invariant,E[u]_0,,1.050668954914469,31.85366948939528
kt3_s92,3comp_equal,3,92,5,bayesm_gibbs,2,invariant,E[u]_1,,1.1997869986650809,7.210021185464599
kt3_s92,3comp_equal,3,92,5,bayesm_gibbs,2,invariant,E[u]_2,,1.1908340947554628,7.316008698925588
kt3_s92,3comp_equal,3,92,5,bayesm_gibbs,2,invariant,E[u]_3,,1.0016561157958104,1047.6678069024665
kt3_s92,3comp_equal,3,92,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.2623750180183282,5.749818118399651
kt3_s92,3comp_equal,3,92,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.0942891613851211,15.998127875234882
kt3_s92,3comp_equal,3,92,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.0279911298276376,55.59726617184375
kt3_s92,3comp_equal,3,92,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.0361469389115776,37.75981206361601
kt3_s92,3comp_equal,3,92,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.012169939904021,216.1245436394075
kt3_s92,3comp_equal,3,92,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.0676105798421855,23.955628116652463
kt3_s92,3comp_equal,3,92,5,bayesm_gibbs,2,component,slot2:pvec,True,1.0229097466584598,89.69837905741883
kt3_s92,3comp_equal,3,92,5,bayesm_gibbs,2,component,slot0:pvec,True,1.3321208533216415,4.6740485891951264
kt3_s92,3comp_equal,3,92,5,bayesm_gibbs,2,component,slot3:pvec,True,1.8388941568305743,2.870904512435957
kt3_s92,3comp_equal,3,92,5,bayesm_gibbs,2,component,slot1:pvec,False,1.961042895757252,2.734516717390749
kt3_s92,3comp_equal,3,92,5,bayesm_gibbs,2,component,slot4:pvec,False,1.659998773574776,3.94450196818314
kt3_s92,3comp_equal,3,92,5,bayesm_gibbs,2,component_after,slot0:pvec,True,1.02547550265036,57.4751351257511
kt3_s92,3comp_equal,3,92,5,bayesm_gibbs,2,component_after,slot1:pvec,True,1.0610137104633257,19.880728469763103
kt3_s92,3comp_equal,3,92,5,bayesm_gibbs,2,component_after,slot2:pvec,True,1.0229097466584598,89.69837905741883
kt3_s92,3comp_equal,3,92,5,bayesm_gibbs,2,component_after,slot3:pvec,False,1.1114318193117283,11.399740480565226
kt3_s92,3comp_equal,3,92,5,bayesm_gibbs,2,component_after,slot4:pvec,False,1.12417768009126,11.842183898162258
kt3_s93,3comp_equal,3,93,5,bayesm_gibbs,2,invariant,E[u]_0,,1.034160923723167,50.88907856090643
kt3_s93,3comp_equal,3,93,5,bayesm_gibbs,2,invariant,E[u]_1,,1.0268641968494456,88.84988631092719
kt3_s93,3comp_equal,3,93,5,bayesm_gibbs,2,invariant,E[u]_2,,1.032371889346498,64.7464255107581
kt3_s93,3comp_equal,3,93,5,bayesm_gibbs,2,invariant,E[u]_3,,1.0224761574658066,62.68603019675372
kt3_s93,3comp_equal,3,93,5,bayesm_gibbs,2,invariant,pvec_sorted_0,,1.0290245615617912,89.0766182434503
kt3_s93,3comp_equal,3,93,5,bayesm_gibbs,2,invariant,pvec_sorted_1,,1.028600978800679,68.05391028606253
kt3_s93,3comp_equal,3,93,5,bayesm_gibbs,2,invariant,pvec_sorted_2,,1.0058829271479228,202.35969033316945
kt3_s93,3comp_equal,3,93,5,bayesm_gibbs,2,invariant,pvec_sorted_3,,1.0022706043205514,362.8473793729989
kt3_s93,3comp_equal,3,93,5,bayesm_gibbs,2,invariant,pvec_sorted_4,,1.0023822744695616,873.3392982999978
kt3_s93,3comp_equal,3,93,5,bayesm_gibbs,2,invariant,tr(Cov[u]),,1.0227467559075496,111.44368874919604
kt3_s93,3comp_equal,3,93,5,bayesm_gibbs,2,component,slot4:pvec,True,1.1170685743412945,10.85561059642887
