dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,block,kernel_id,n_divergent,frac_divergent,mean_acceptance,max_treedepth,mean_treedepth,frac_max_treedepth,max_leapfrog,mean_leapfrog
kt1_s04,1comp,1,4,5,nuts,2,mu_k,kernel_02,32,0.0016,0.9228049516677856,10.0,7.5721,0.02715,1023.0,223.49975
kt1_s04,1comp,1,4,5,nuts,2,Delta,kernel_03,0,0.0,0.8766602277755737,4.0,2.8033,0.0,15.0,6.2189
kt1_s04,1comp,1,4,5,nuts,2,beta_i,kernel_04,2,0.0001,0.9248804450035096,7.0,6.0006,0.0,127.0,63.0415
kt1_s05,1comp,1,5,5,nuts,2,pvec_latent,kernel_00,59,0.00295,0.9364988207817078,6.0,3.42595,0.0,47.0,10.72755
kt1_s05,1comp,1,5,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,641,0.03205,0.8572540879249573,6.0,4.2732,0.0,63.0,19.8423
kt1_s05,1comp,1,5,5,nuts,2,mu_k,kernel_02,2,0.0001,0.8885535001754761,9.0,4.8795,0.0,511.0,33.8863
kt1_s05,1comp,1,5,5,nuts,2,Delta,kernel_03,0,0.0,0.9055158495903016,5.0,3.41045,0.0,31.0,10.3699
kt1_s05,1comp,1,5,5,nuts,2,beta_i,kernel_04,0,0.0,0.8423223495483398,7.0,4.49435,0.0,127.0,22.9216
kt1_s06,1comp,1,6,5,nuts,2,pvec_latent,kernel_00,132,0.0066,0.8866122961044312,6.0,3.1646,0.0,55.0,8.77935
kt1_s06,1comp,1,6,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,121,0.00605,0.884915828704834,6.0,4.4318,0.0,63.0,21.9485
kt1_s06,1comp,1,6,5,nuts,2,mu_k,kernel_02,6959,0.34795,0.4112317264080047,10.0,4.5417,0.00415,1023.0,72.0564
kt1_s06,1comp,1,6,5,nuts,2,Delta,kernel_03,0,0.0,0.873864471912384,6.0,3.1343,0.0,47.0,8.3139
kt1_s06,1comp,1,6,5,nuts,2,beta_i,kernel_04,0,0.0,0.8708733320236206,7.0,4.92835,0.0,127.0,30.6208
kt1_s07,1comp,1,7,5,nuts,2,pvec_latent,kernel_00,9403,0.47015,0.8114379644393921,10.0,4.73005,0.07265,1023.0,109.32355
kt1_s07,1comp,1,7,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,343,0.01715,0.8946024179458618,6.0,4.4771,0.0,63.0,22.8083
kt1_s07,1comp,1,7,5,nuts,2,mu_k,kernel_02,750,0.0375,0.7027129530906677,10.0,6.4442,0.01765,1023.0,143.0031
kt1_s07,1comp,1,7,5,nuts,2,Delta,kernel_03,0,0.0,0.9178884625434875,7.0,3.3098,0.0,79.0,9.6092
kt1_s07,1comp,1,7,5,nuts,2,beta_i,kernel_04,3364,0.1682,0.4846237301826477,9.0,7.4507,0.0,511.0,179.59725
kt1_s08,1comp,1,8,5,nuts,2,pvec_latent,kernel_00,410,0.0205,0.8706753849983215,6.0,3.40185,0.0,55.0,10.73545
kt1_s08,1comp,1,8,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,98,0.0049,0.9268260598182678,7.0,5.1092,0.0,95.0,34.7223
kt1_s08,1comp,1,8,5,nuts,2,mu_k,kernel_02,3036,0.1518,0.6502770781517029,10.0,5.47675,0.0065,1023.0,98.13635
kt1_s08,1comp,1,8,5,nuts,2,Delta,kernel_03,0,0.0,0.9092850685119628,5.0,3.24855,0.0,31.0,9.1073
kt1_s08,1comp,1,8,5,nuts,2,beta_i,kernel_04,4271,0.21355,0.6280142664909363,9.0,6.43695,0.0,511.0,87.411
kt1_s09,1comp,1,9,5,nuts,2,pvec_latent,kernel_00,3443,0.17215,0.8558071255683899,10.0,6.2278,0.3617,1023.0,387.2698
kt1_s09,1comp,1,9,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,453,0.02265,0.8290025591850281,6.0,4.23445,0.0,47.0,19.05985
kt1_s09,1comp,1,9,5,nuts,2,mu_k,kernel_02,27,0.00135,0.9199721813201904,10.0,5.86835,0.01905,1023.0,93.0052
kt1_s09,1comp,1,9,5,nuts,2,Delta,kernel_03,0,0.0,0.8921828866004944,6.0,2.9902,0.0,39.0,7.2761
kt1_s09,1comp,1,9,5,nuts,2,beta_i,kernel_04,0,0.0,0.780412495136261,9.0,5.25865,0.0,511.0,39.3616
kt1_s100,1comp,1,100,5,nuts,2,pvec_latent,kernel_00,98,0.0049,0.9254041910171508,6.0,3.5379,0.0,63.0,11.89015
kt1_s100,1comp,1,100,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,173,0.00865,0.902035653591156,6.0,4.85485,0.0,47.0,28.78405
kt1_s100,1comp,1,100,5,nuts,2,mu_k,kernel_02,14,0.0007,0.91314697265625,10.0,6.59295,0.05205,1023.0,195.17065
kt1_s100,1comp,1,100,5,nuts,2,Delta,kernel_03,0,0.0,0.8657492399215698,5.0,2.8425,0.0,31.0,6.4343
kt1_s100,1comp,1,100,5,nuts,2,beta_i,kernel_04,2,0.0001,0.905113697052002,10.0,8.51665,0.0017,1023.0,387.69
kt1_s101,1comp,1,101,5,nuts,2,pvec_latent,kernel_00,37,0.00185,0.82663494348526,6.0,3.2011,0.0,47.0,9.13775
kt1_s101,1comp,1,101,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,347,0.01735,0.8019909262657166,6.0,4.02025,0.0,63.0,15.53935
kt1_s101,1comp,1,101,5,nuts,2,mu_k,kernel_02,9020,0.451,0.3283661007881164,10.0,4.06065,0.0063,1023.0,66.7697
kt1_s101,1comp,1,101,5,nuts,2,Delta,kernel_03,0,0.0,0.9262767434120178,6.0,3.01085,0.0,63.0,7.2397
kt1_s101,1comp,1,101,5,nuts,2,beta_i,kernel_04,323,0.01615,0.9194411039352416,8.0,7.47885,0.0,255.0,188.3268
kt1_s10,1comp,1,10,5,nuts,2,pvec_latent,kernel_00,162,0.0081,0.909231662750244,6.0,3.48725,0.0,47.0,11.2641
kt1_s10,1comp,1,10,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,610,0.0305,0.8680154085159302,6.0,3.9592,0.0,63.0,14.78135
kt1_s10,1comp,1,10,5,nuts,2,mu_k,kernel_02,260,0.013,0.8002802729606628,9.0,4.73205,0.0,511.0,30.64645
kt1_s10,1comp,1,10,5,nuts,2,Delta,kernel_03,0,0.0,0.9022355675697328,6.0,2.9234,0.0,39.0,6.7026
kt1_s10,1comp,1,10,5,nuts,2,beta_i,kernel_04,0,0.0,0.8541533350944519,7.0,4.66735,0.0,95.0,25.6848
kt1_s11,1comp,1,11,5,nuts,2,pvec_latent,kernel_00,8902,0.4451,0.874795138835907,10.0,4.82575,0.0716,1023.0,102.10975
kt1_s11,1comp,1,11,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,1691,0.08455,0.7832745909690857,6.0,3.89675,0.0,63.0,14.41625
kt1_s11,1comp,1,11,5,nuts,2,mu_k,kernel_02,153,0.00765,0.8805689215660095,10.0,8.1395,0.15745,1023.0,375.46595
kt1_s11,1comp,1,11,5,nuts,2,Delta,kernel_03,0,0.0,0.8615564703941345,4.0,2.7626,0.0,15.0,6.0657
kt1_s11,1comp,1,11,5,nuts,2,beta_i,kernel_04,0,0.0,0.9413717985153198,9.0,7.5,0.0,511.0,287.0
kt1_s12,1comp,1,12,5,nuts,2,pvec_latent,kernel_00,19114,0.9557,0.7768606543540955,10.0,5.04045,0.0613,1023.0,104.1703
kt1_s12,1comp,1,12,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,362,0.0181,0.8885660171508789,6.0,4.7029,0.0,52.0,26.511
kt1_s12,1comp,1,12,5,nuts,2,mu_k,kernel_02,67,0.00335,0.8639641404151917,10.0,5.01645,5e-05,671.0,37.6186
kt1_s12,1comp,1,12,5,nuts,2,Delta,kernel_03,0,0.0,0.900730848312378,5.0,2.9201,0.0,31.0,6.698
kt1_s12,1comp,1,12,5,nuts,2,beta_i,kernel_04,0,0.0,0.8525179624557495,5.0,4.59605,0.0,31.0,24.5368
kt1_s13,1comp,1,13,5,nuts,2,pvec_latent,kernel_00,186,0.0093,0.884560227394104,6.0,3.40515,0.0,47.0,10.6011
kt1_s13,1comp,1,13,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,2469,0.12345,0.7377634048461914,6.0,3.7818,0.0,47.0,13.1882
kt1_s13,1comp,1,13,5,nuts,2,mu_k,kernel_02,1144,0.0572,0.6810914874076843,8.0,4.33545,0.0,255.0,23.7764
kt1_s13,1comp,1,13,5,nuts,2,Delta,kernel_03,0,0.0,0.9071603417396544,5.0,2.9189,0.0,23.0,6.6773
kt1_s13,1comp,1,13,5,nuts,2,beta_i,kernel_04,0,0.0,0.9109377861022948,7.0,5.64675,0.0,127.0,56.4184
kt1_s14,1comp,1,14,5,nuts,2,pvec_latent,kernel_00,9317,0.46585,0.7205357551574707,10.0,4.777,0.0866,1023.0,123.39845
kt1_s14,1comp,1,14,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,119,0.00595,0.9211875796318054,8.0,5.6358,0.0,191.0,58.4558
kt1_s14,1comp,1,14,5,nuts,2,mu_k,kernel_02,3118,0.1559,0.6425341963768005,10.0,5.8898,0.022,1023.0,149.6143
kt1_s14,1comp,1,14,5,nuts,2,Delta,kernel_03,0,0.0,0.891030490398407,7.0,3.863,0.0,79.0,15.404
kt1_s14,1comp,1,14,5,nuts,2,beta_i,kernel_04,0,0.0,0.8933183550834656,10.0,6.64385,0.00035,1023.0,108.5488
kt1_s15,1comp,1,15,5,nuts,2,pvec_latent,kernel_00,25,0.00125,0.9425449371337892,6.0,3.2285,0.0,47.0,9.27415
kt1_s15,1comp,1,15,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,318,0.0159,0.9114201068878174,7.0,4.5857,0.0,79.0,24.5787
kt1_s15,1comp,1,15,5,nuts,2,mu_k,kernel_02,371,0.01855,0.8441625833511353,10.0,4.8005,0.00015,639.0,31.7881
kt1_s15,1comp,1,15,5,nuts,2,Delta,kernel_03,0,0.0,0.9120463132858276,5.0,2.92425,0.0,31.0,6.7006
kt1_s15,1comp,1,15,5,nuts,2,beta_i,kernel_04,0,0.0,0.8719280362129211,7.0,5.4666,0.0,127.0,46.4896
kt1_s16,1comp,1,16,5,nuts,2,pvec_latent,kernel_00,97,0.00485,0.9209718704223632,6.0,3.4683,0.0,47.0,11.17335
kt1_s16,1comp,1,16,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,234,0.0117,0.8928830027580261,5.0,4.9534,0.0,31.0,30.4817
kt1_s16,1comp,1,16,5,nuts,2,mu_k,kernel_02,617,0.03085,0.8155747056007385,10.0,5.46225,0.00155,1023.0,62.98305
kt1_s16,1comp,1,16,5,nuts,2,Delta,kernel_03,0,0.0,0.9240188598632812,6.0,3.89105,0.0,63.0,14.3867
kt1_s16,1comp,1,16,5,nuts,2,beta_i,kernel_04,0,0.0,0.8447293043136597,6.0,4.96995,0.0,63.0,30.532
kt1_s17,1comp,1,17,5,nuts,2,pvec_latent,kernel_00,92,0.0046,0.944117784500122,6.0,3.5794,0.0,63.0,12.1262
kt1_s17,1comp,1,17,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,621,0.03105,0.8538947105407715,6.0,4.0473,0.0,47.0,16.1541
kt1_s17,1comp,1,17,5,nuts,2,mu_k,kernel_02,20,0.001,0.9305281043052672,10.0,6.40825,0.01895,1023.0,146.325
kt1_s17,1comp,1,17,5,nuts,2,Delta,kernel_03,0,0.0,0.8887843489646912,4.0,2.8668,0.0,15.0,6.4711
kt1_s17,1comp,1,17,5,nuts,2,beta_i,kernel_04,0,0.0,0.8636035323143005,6.0,5.00155,0.0,63.0,31.0552
kt1_s18,1comp,1,18,5,nuts,2,pvec_latent,kernel_00,125,0.00625,0.8758803606033325,6.0,3.0266,0.0,63.0,7.75175
kt1_s18,1comp,1,18,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,252,0.0126,0.9029170870780944,6.0,4.8859,0.0,45.0,29.31475
kt1_s18,1comp,1,18,5,nuts,2,mu_k,kernel_02,407,0.02035,0.8311577439308167,9.0,4.599,0.0,319.0,27.51
kt1_s18,1comp,1,18,5,nuts,2,Delta,kernel_03,0,0.0,0.8883031010627747,6.0,2.9214,0.0,39.0,6.7784
kt1_s18,1comp,1,18,5,nuts,2,beta_i,kernel_04,0,0.0,0.8470003008842468,9.0,4.91095,0.0,511.0,29.7152
kt1_s19,1comp,1,19,5,nuts,2,pvec_latent,kernel_00,254,0.0127,0.9124970436096193,7.0,3.94425,0.0,95.0,16.50095
kt1_s19,1comp,1,19,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,439,0.02195,0.8585411906242371,7.0,4.94025,0.0,95.0,30.39825
kt1_s19,1comp,1,19,5,nuts,2,mu_k,kernel_02,4005,0.20025,0.610866904258728,10.0,6.6104,0.17405,1023.0,300.8881
kt1_s19,1comp,1,19,5,nuts,2,Delta,kernel_03,0,0.0,0.8992400169372559,6.0,3.21745,0.0,47.0,8.921
kt1_s19,1comp,1,19,5,nuts,2,beta_i,kernel_04,0,0.0,0.8317349553108215,10.0,7.10305,0.00825,1023.0,147.6848
kt1_s20,1comp,1,20,5,nuts,2,pvec_latent,kernel_00,113,0.00565,0.9296353459358216,6.0,3.4641,0.0,55.0,11.06475
kt1_s20,1comp,1,20,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,1155,0.05775,0.7970824837684631,5.0,3.87525,0.0,31.0,14.0669
kt1_s20,1comp,1,20,5,nuts,2,mu_k,kernel_02,146,0.0073,0.8825493454933167,10.0,7.03115,0.00715,1023.0,155.16705
kt1_s20,1comp,1,20,5,nuts,2,Delta,kernel_03,0,0.0,0.8826978802680969,4.0,2.8138,0.0,15.0,6.2583
kt1_s20,1comp,1,20,5,nuts,2,beta_i,kernel_04,0,0.0,0.915921986103058,6.0,5.00005,0.0,63.0,31.0016
kt1_s21,1comp,1,21,5,nuts,2,pvec_latent,kernel_00,85,0.00425,0.9275324940681458,6.0,3.36815,0.0,55.0,10.27175
kt1_s21,1comp,1,21,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,257,0.01285,0.9254537224769592,7.0,4.975,0.0,95.0,31.0042
kt1_s21,1comp,1,21,5,nuts,2,mu_k,kernel_02,989,0.04945,0.8690524697303772,10.0,5.91085,0.0042,1023.0,94.94295
kt1_s21,1comp,1,21,5,nuts,2,Delta,kernel_03,33,0.00165,0.8794561624526978,5.0,3.7176,0.0,31.0,12.7654
kt1_s21,1comp,1,21,5,nuts,2,beta_i,kernel_04,4228,0.2114,0.5526176691055298,8.0,5.3563,0.0,248.0,41.13285
kt1_s22,1comp,1,22,5,nuts,2,pvec_latent,kernel_00,13752,0.6876,0.8686066269874573,10.0,7.2284,0.34835,1023.0,414.0595
kt1_s22,1comp,1,22,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,252,0.0126,0.8356022238731384,6.0,4.9543,0.0,63.0,30.3154
kt1_s22,1comp,1,22,5,nuts,2,mu_k,kernel_02,1003,0.05015,0.7083408832550049,10.0,5.97775,0.00245,1023.0,90.69005
kt1_s22,1comp,1,22,5,nuts,2,Delta,kernel_03,0,0.0,0.9116036891937256,6.0,3.53195,0.0,63.0,11.4325
kt1_s22,1comp,1,22,5,nuts,2,beta_i,kernel_04,17,0.00085,0.8903251886367798,10.0,6.6477,0.00195,1023.0,113.52405
kt1_s23,1comp,1,23,5,nuts,2,pvec_latent,kernel_00,59,0.00295,0.9007845520973206,6.0,3.0669,0.0,55.0,8.17795
kt1_s23,1comp,1,23,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,4091,0.20455,0.6039915680885315,6.0,3.72485,0.0,63.0,12.9072
kt1_s23,1comp,1,23,5,nuts,2,mu_k,kernel_02,5982,0.2991,0.5052390694618225,10.0,3.87515,5e-05,831.0,22.38205
kt1_s23,1comp,1,23,5,nuts,2,Delta,kernel_03,0,0.0,0.8918144702911377,5.0,2.91535,0.0,31.0,6.7211
kt1_s23,1comp,1,23,5,nuts,2,beta_i,kernel_04,0,0.0,0.8794898390769958,6.0,5.31565,0.0,63.0,41.1144
kt1_s24,1comp,1,24,5,nuts,2,pvec_latent,kernel_00,59,0.00295,0.9326064586639404,6.0,3.45565,0.0,47.0,11.0314
kt1_s24,1comp,1,24,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,410,0.0205,0.8667032122612,6.0,4.43765,0.0,47.0,22.2397
kt1_s24,1comp,1,24,5,nuts,2,mu_k,kernel_02,23,0.00115,0.9019700884819032,10.0,5.8912,0.0047,1023.0,100.8543
kt1_s24,1comp,1,24,5,nuts,2,Delta,kernel_03,0,0.0,0.9132436513900756,5.0,3.15685,0.0,31.0,8.433
kt1_s24,1comp,1,24,5,nuts,2,beta_i,kernel_04,2683,0.13415,0.6993436813354492,10.0,6.38685,5e-05,639.0,86.40815
kt1_s25,1comp,1,25,5,nuts,2,pvec_latent,kernel_00,7252,0.3626,0.826286256313324,10.0,4.51785,0.1415,1023.0,159.0344
kt1_s25,1comp,1,25,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,247,0.01235,0.8773852586746216,6.0,4.4304,0.0,63.0,22.04175
kt1_s25,1comp,1,25,5,nuts,2,mu_k,kernel_02,401,0.02005,0.7172104716300964,10.0,5.91345,0.0107,1023.0,118.60235
kt1_s25,1comp,1,25,5,nuts,2,Delta,kernel_03,0,0.0,0.9102023243904114,5.0,2.9309,0.0,31.0,6.7371
kt1_s25,1comp,1,25,5,nuts,2,beta_i,kernel_04,0,0.0,0.8417927622795105,8.0,5.5008,0.0,191.0,47.0496
kt1_s26,1comp,1,26,5,nuts,2,pvec_latent,kernel_00,78,0.0039,0.9253575205802916,6.0,3.38105,0.0,55.0,10.3956
kt1_s26,1comp,1,26,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,408,0.0204,0.9079890847206116,6.0,4.35165,0.0,47.0,20.89755
kt1_s26,1comp,1,26,5,nuts,2,mu_k,kernel_02,236,0.0118,0.8674988150596619,9.0,4.93025,0.0,479.0,34.0674
kt1_s26,1comp,1,26,5,nuts,2,Delta,kernel_03,0,0.0,0.8934714794158936,4.0,2.88375,0.0,15.0,6.5368
kt1_s26,1comp,1,26,5,nuts,2,beta_i,kernel_04,0,0.0,0.8630398511886597,6.0,5.0001,0.0,63.0,31.0032
kt1_s27,1comp,1,27,5,nuts,2,pvec_latent,kernel_00,157,0.00785,0.9152354598045348,6.0,3.4104,0.0,47.0,10.6327
kt1_s27,1comp,1,27,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,245,0.01225,0.8664277195930481,6.0,4.8543,0.0,63.0,28.7972
kt1_s27,1comp,1,27,5,nuts,2,mu_k,kernel_02,640,0.032,0.7922959923744202,10.0,5.0081,0.00015,735.0,38.9897
kt1_s27,1comp,1,27,5,nuts,2,Delta,kernel_03,0,0.0,0.9372817277908324,6.0,3.94385,0.0,63.0,15.283
kt1_s27,1comp,1,27,5,nuts,2,beta_i,kernel_04,0,0.0,0.8914878964424133,8.0,5.42645,0.0,255.0,44.6872
kt1_s28,1comp,1,28,5,nuts,2,pvec_latent,kernel_00,64,0.0032,0.9352359175682068,6.0,3.48295,0.0,53.0,11.25755
kt1_s28,1comp,1,28,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,193,0.00965,0.8961628675460815,6.0,4.93645,0.0,63.0,30.11425
kt1_s28,1comp,1,28,5,nuts,2,mu_k,kernel_02,2063,0.10315,0.7142112255096436,10.0,4.8408,0.00045,1023.0,42.86245
kt1_s28,1comp,1,28,5,nuts,2,Delta,kernel_03,0,0.0,0.9027154445648192,6.0,3.0495,0.0,55.0,7.6212
kt1_s28,1comp,1,28,5,nuts,2,beta_i,kernel_04,0,0.0,0.937917172908783,10.0,7.4411,0.00685,1023.0,187.4224
kt1_s29,1comp,1,29,5,nuts,2,pvec_latent,kernel_00,9951,0.49755,0.7288711667060852,10.0,7.6974,0.5066,1023.0,544.364
kt1_s29,1comp,1,29,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,1471,0.07355,0.7986902594566345,6.0,4.15105,0.0,47.0,18.49795
kt1_s29,1comp,1,29,5,nuts,2,mu_k,kernel_02,200,0.01,0.8254099488258362,10.0,4.6482,5e-05,639.0,28.1081
kt1_s29,1comp,1,29,5,nuts,2,Delta,kernel_03,0,0.0,0.8865739107131958,5.0,2.8775,0.0,23.0,6.5161
kt1_s29,1comp,1,29,5,nuts,2,beta_i,kernel_04,0,0.0,0.8694494366645813,5.0,4.99395,0.0,31.0,30.9032
kt1_s30,1comp,1,30,5,nuts,2,pvec_latent,kernel_00,110,0.0055,0.8976607322692871,6.0,3.3857,0.0,63.0,10.48315
kt1_s30,1comp,1,30,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,247,0.01235,0.8819947242736816,6.0,4.8074,0.0,37.0,28.0309
kt1_s30,1comp,1,30,5,nuts,2,mu_k,kernel_02,622,0.0311,0.7731080055236816,9.0,4.49545,0.0,287.0,26.16905
kt1_s30,1comp,1,30,5,nuts,2,Delta,kernel_03,0,0.0,0.8790310621261597,6.0,3.13705,0.0,47.0,8.3603
kt1_s30,1comp,1,30,5,nuts,2,beta_i,kernel_04,0,0.0,0.8855701088905334,7.0,5.50015,0.0,127.0,47.0064
kt1_s31,1comp,1,31,5,nuts,2,pvec_latent,kernel_00,6,0.0003,0.9345388412475586,6.0,3.1776,0.0,47.0,8.93305
kt1_s31,1comp,1,31,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,883,0.04415,0.8531742095947266,5.0,3.9392,0.0,31.0,14.5338
kt1_s31,1comp,1,31,5,nuts,2,mu_k,kernel_02,3955,0.19775,0.502098798751831,10.0,4.9532,0.00215,1023.0,62.63575
kt1_s31,1comp,1,31,5,nuts,2,Delta,kernel_03,0,0.0,0.8679195046424866,4.0,2.78745,0.0,15.0,6.1593
kt1_s31,1comp,1,31,5,nuts,2,beta_i,kernel_04,0,0.0,0.9089989066123962,10.0,6.73515,0.15525,1023.0,343.7664
kt1_s32,1comp,1,32,5,nuts,2,pvec_latent,kernel_00,8958,0.4479,0.7461254596710205,10.0,5.37565,0.11295,1023.0,157.53855
kt1_s32,1comp,1,32,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,94,0.0047,0.9100357294082642,6.0,5.07625,0.0,63.0,35.2109
kt1_s32,1comp,1,32,5,nuts,2,mu_k,kernel_02,3282,0.1641,0.4362041056156158,9.0,4.0756,0.0,351.0,24.8796
kt1_s32,1comp,1,32,5,nuts,2,Delta,kernel_03,0,0.0,0.890221893787384,6.0,2.9324,0.0,47.0,6.8366
kt1_s32,1comp,1,32,5,nuts,2,beta_i,kernel_04,0,0.0,0.8477281332015991,10.0,4.92475,0.00055,1023.0,32.4136
kt1_s33,1comp,1,33,5,nuts,2,pvec_latent,kernel_00,56,0.0028,0.9455870389938354,6.0,3.54895,0.0,47.0,11.7877
kt1_s33,1comp,1,33,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,548,0.0274,0.8630391359329224,6.0,4.3914,0.0,47.0,21.6693
kt1_s33,1comp,1,33,5,nuts,2,mu_k,kernel_02,164,0.0082,0.8798384666442871,10.0,5.423,0.001,1023.0,57.75915
kt1_s33,1comp,1,33,5,nuts,2,Delta,kernel_03,0,0.0,0.9154216647148132,6.0,3.13915,0.0,47.0,8.2734
kt1_s33,1comp,1,33,5,nuts,2,beta_i,kernel_04,0,0.0,0.8633067607879639,9.0,6.0212,0.0,383.0,83.0464
kt1_s34,1comp,1,34,5,nuts,2,pvec_latent,kernel_00,8052,0.4026,0.8479298949241638,10.0,4.27295,0.0997,1023.0,119.78755
kt1_s34,1comp,1,34,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,387,0.01935,0.8794891834259033,6.0,4.9346,0.0,63.0,30.12335
kt1_s34,1comp,1,34,5,nuts,2,mu_k,kernel_02,523,0.02615,0.7844046354293823,10.0,4.70835,0.00025,895.0,31.7066
kt1_s34,1comp,1,34,5,nuts,2,Delta,kernel_03,0,0.0,0.8872223496437073,5.0,3.16555,0.0,31.0,8.5357
kt1_s34,1comp,1,34,5,nuts,2,beta_i,kernel_04,0,0.0,0.8332337141036987,8.0,4.89925,0.0,255.0,30.228
kt1_s35,1comp,1,35,5,nuts,2,pvec_latent,kernel_00,21,0.00105,0.9563751220703124,6.0,3.44825,0.0,47.0,11.0074
kt1_s35,1comp,1,35,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,787,0.03935,0.8470544815063477,6.0,4.282,0.0,63.0,20.1871
kt1_s35,1comp,1,35,5,nuts,2,mu_k,kernel_02,3301,0.16505,0.6841593980789185,10.0,5.7606,0.01715,1023.0,138.1913
kt1_s35,1comp,1,35,5,nuts,2,Delta,kernel_03,0,0.0,0.8975623250007629,5.0,2.9091,0.0,31.0,6.6465
kt1_s35,1comp,1,35,5,nuts,2,beta_i,kernel_04,0,0.0,0.8237355351448059,5.0,4.99355,0.0,31.0,30.8968
kt1_s36,1comp,1,36,5,nuts,2,pvec_latent,kernel_00,58,0.0029,0.912358283996582,6.0,3.1397,0.0,63.0,8.5492
kt1_s36,1comp,1,36,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,554,0.0277,0.85150146484375,6.0,4.0914,0.0,63.0,16.78475
kt1_s36,1comp,1,36,5,nuts,2,mu_k,kernel_02,366,0.0183,0.7995861768722534,9.0,5.05965,0.0,479.0,38.79
kt1_s36,1comp,1,36,5,nuts,2,Delta,kernel_03,0,0.0,0.8896771669387817,5.0,2.8994,0.0,23.0,6.6208
kt1_s36,1comp,1,36,5,nuts,2,beta_i,kernel_04,0,0.0,0.8473016619682312,7.0,4.15905,0.0,95.0,17.548
kt1_s37,1comp,1,37,5,nuts,2,pvec_latent,kernel_00,8141,0.40705,0.8454568386077881,10.0,4.5227,0.0992,1023.0,126.90625
kt1_s37,1comp,1,37,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,211,0.01055,0.8979158997535706,7.0,4.8335,0.0,95.0,28.42615
kt1_s37,1comp,1,37,5,nuts,2,mu_k,kernel_02,976,0.0488,0.6467020511627197,10.0,4.8474,0.0002,1023.0,38.5259
kt1_s37,1comp,1,37,5,nuts,2,Delta,kernel_03,0,0.0,0.8525781035423279,6.0,2.90395,0.0,63.0,6.7306
kt1_s37,1comp,1,37,5,nuts,2,beta_i,kernel_04,1,5e-05,0.8601577877998352,9.0,5.83465,0.0,447.0,58.05215
kt1_s38,1comp,1,38,5,nuts,2,pvec_latent,kernel_00,61,0.00305,0.9218222498893738,6.0,3.42835,0.0,47.0,10.81875
kt1_s38,1comp,1,38,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,886,0.0443,0.8342919945716858,6.0,4.11075,0.0,63.0,17.56225
kt1_s38,1comp,1,38,5,nuts,2,mu_k,kernel_02,21,0.00105,0.9050310254096984,10.0,6.5311,0.00945,1023.0,131.3648
kt1_s38,1comp,1,38,5,nuts,2,Delta,kernel_03,0,0.0,0.90863698720932,4.0,2.9182,0.0,15.0,6.6734
kt1_s38,1comp,1,38,5,nuts,2,beta_i,kernel_04,1,5e-05,0.948711633682251,8.0,6.0004,0.0,191.0,63.0256
kt1_s39,1comp,1,39,5,nuts,2,pvec_latent,kernel_00,68,0.0034,0.9493455290794371,6.0,3.5884,0.0,63.0,12.1637
kt1_s39,1comp,1,39,5,nuts,2,sigma_inv_chol_k_latent,kernel_01,248,0.0124,0.9098522663116456,6.0,4.67885,0.0,63.0,25.97535
kt1_s39,1comp,1,39,5,nuts,2,mu_k,kernel_02,493,0.02465,0.8016958236694336,10.0,5.731,0.0036,1023.0,86.16615
kt1_s39,1comp,1,39,5,nuts,2,Delta,kernel_03,0,0.0,0.8954296708106995,6.0,2.92885,0.0,39.0,6.8055
