dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,grid,param,retained_mass_model,retained_mass_true,Hellinger,KL,JSD,TVD,Wasserstein1
std_s36,standard,1,36,1,hmc,2,chebyshev,Price,0.9999996145833728,0.9999994266968562,0.02922,0.00331,0.00085,0.02957,0.07231
std_s37,standard,1,37,1,hmc,2,full,Alt1,0.9999999999976787,0.9999999999993175,0.02724,0.00289,0.00074,0.02794,0.0625
std_s37,standard,1,37,1,hmc,2,full,Alt2,0.9999999999968844,0.9999999999988364,0.02432,0.00231,0.00059,0.02495,0.05466
std_s37,standard,1,37,1,hmc,2,full,Alt3,0.999999999993562,0.9999999999999944,0.02482,0.00259,0.00061,0.02202,0.03948
std_s37,standard,1,37,1,hmc,2,full,Price,0.9999999999921576,0.9999999999990162,0.01238,0.00061,0.00015,0.01393,0.04818
std_s37,standard,1,37,1,hmc,2,chebyshev,Alt1,0.9999996125707576,0.9999994266968562,0.02724,0.00289,0.00074,0.02794,0.0625
std_s37,standard,1,37,1,hmc,2,chebyshev,Alt2,0.9999995913568792,0.9999994266968562,0.02432,0.00231,0.00059,0.02495,0.05466
std_s37,standard,1,37,1,hmc,2,chebyshev,Alt3,0.9999984829583886,0.999999851091454,0.02481,0.00259,0.00061,0.02202,0.03948
std_s37,standard,1,37,1,hmc,2,chebyshev,Price,0.9999990837891308,0.9999994590257516,0.01238,0.00061,0.00015,0.01393,0.04818
std_s38,standard,1,38,1,hmc,2,full,Alt1,0.9999999999974984,0.9999999999999176,0.02561,0.00261,0.00066,0.02876,0.08929
std_s38,standard,1,38,1,hmc,2,full,Alt2,0.9999999999976172,1.0,0.05382,0.01265,0.00287,0.05083,0.14514
std_s38,standard,1,38,1,hmc,2,full,Alt3,0.99999999999905,1.0,0.0486,0.00986,0.00235,0.05178,0.09588
std_s38,standard,1,38,1,hmc,2,full,Price,0.999999999993914,0.999999999999969,0.0329,0.00452,0.00108,0.03254,0.05923
std_s38,standard,1,38,1,hmc,2,chebyshev,Alt1,0.9999988858872424,0.9999994852337694,0.0256,0.00261,0.00066,0.02876,0.08928
std_s38,standard,1,38,1,hmc,2,chebyshev,Alt2,0.999998234945927,0.9999999488960836,0.05381,0.01265,0.00287,0.05083,0.14513
std_s38,standard,1,38,1,hmc,2,chebyshev,Alt3,0.9999980111831462,0.9999997566007354,0.0486,0.00986,0.00235,0.05178,0.09587
std_s38,standard,1,38,1,hmc,2,chebyshev,Price,0.9999988794231632,0.99999982240455,0.0329,0.00452,0.00108,0.03254,0.05923
std_s39,standard,1,39,1,hmc,2,full,Alt1,0.9999999999983938,0.999999999999952,0.02115,0.00176,0.00045,0.02269,0.0423
std_s39,standard,1,39,1,hmc,2,full,Alt2,0.9999999999969096,1.0,0.0614,0.0165,0.00373,0.05978,0.16839
std_s39,standard,1,39,1,hmc,2,full,Alt3,0.999999999997071,0.9999999999999972,0.04556,0.00853,0.00207,0.05016,0.12739
std_s39,standard,1,39,1,hmc,2,full,Price,0.9999999999980208,0.9999999999999984,0.05152,0.01132,0.00264,0.05171,0.15428
std_s39,standard,1,39,1,hmc,2,chebyshev,Alt1,0.9999992140136073,0.9999994266968562,0.02115,0.00176,0.00045,0.02269,0.0423
std_s39,standard,1,39,1,hmc,2,chebyshev,Alt2,0.9999982521105724,0.9999999482864796,0.0614,0.01649,0.00373,0.05978,0.16838
std_s39,standard,1,39,1,hmc,2,chebyshev,Alt3,0.9999980511302466,0.9999996454923272,0.04556,0.00853,0.00207,0.05016,0.12739
std_s39,standard,1,39,1,hmc,2,chebyshev,Price,0.999998927928385,0.9999998986898072,0.05151,0.01132,0.00264,0.05171,0.15427
std_s40,standard,1,40,1,hmc,2,full,Alt1,0.9999999999944938,1.0,0.07033,0.02212,0.00488,0.06696,0.15288
std_s40,standard,1,40,1,hmc,2,full,Alt2,0.9999999999985296,0.9999999999999934,0.01873,0.00139,0.00035,0.02163,0.06293
std_s40,standard,1,40,1,hmc,2,full,Alt3,0.999999999994004,0.9999999999995278,0.04544,0.00816,0.00206,0.0515,0.15977
std_s40,standard,1,40,1,hmc,2,full,Price,0.9999999999963458,0.999999999994068,0.05691,0.01247,0.00323,0.06206,0.16721
std_s40,standard,1,40,1,hmc,2,chebyshev,Alt1,0.999998790310636,0.9999999908621254,0.07033,0.02211,0.00488,0.06696,0.15287
std_s40,standard,1,40,1,hmc,2,chebyshev,Alt2,0.999998435271229,0.9999994338401264,0.01873,0.00139,0.00035,0.02163,0.06293
std_s40,standard,1,40,1,hmc,2,chebyshev,Alt3,0.999999087777788,0.9999995041499689,0.04544,0.00816,0.00206,0.0515,0.15976
std_s40,standard,1,40,1,hmc,2,chebyshev,Price,0.9999995257954768,0.9999994266968562,0.05691,0.01247,0.00323,0.06206,0.16721
std_s41,standard,1,41,1,hmc,2,full,Alt1,0.9999999999994142,1.0,0.0592,0.0155,0.00346,0.05594,0.12079
std_s41,standard,1,41,1,hmc,2,full,Alt2,0.9999999999988164,0.9999999999999876,0.00787,0.00025,6e-05,0.00833,0.0181
std_s41,standard,1,41,1,hmc,2,full,Alt3,0.9999999999968208,0.9999999999999982,0.05126,0.01121,0.00261,0.05161,0.1629
std_s41,standard,1,41,1,hmc,2,full,Price,0.9999999999968672,0.999999999999669,0.02481,0.00243,0.00062,0.02747,0.06909
std_s41,standard,1,41,1,hmc,2,chebyshev,Alt1,0.9999966908231196,0.9999999398067968,0.05918,0.01549,0.00346,0.05594,0.12078
std_s41,standard,1,41,1,hmc,2,chebyshev,Alt2,0.9999986985695184,0.9999994266968562,0.00787,0.00025,6e-05,0.00833,0.0181
std_s41,standard,1,41,1,hmc,2,chebyshev,Alt3,0.999998658808662,0.9999998897732596,0.05126,0.0112,0.00261,0.0516,0.16289
std_s41,standard,1,41,1,hmc,2,chebyshev,Price,0.9999990986931424,0.9999994266968562,0.02481,0.00243,0.00062,0.02747,0.06909
std_s42,standard,1,42,1,hmc,2,full,Alt1,0.9999999999973416,1.0,0.05125,0.01148,0.0026,0.04758,0.07504
std_s42,standard,1,42,1,hmc,2,full,Alt2,0.999999999998383,0.9999999999999996,0.02042,0.00175,0.00042,0.0177,0.03929
std_s42,standard,1,42,1,hmc,2,full,Alt3,0.9999999999985814,0.9999999999999916,0.0229,0.00211,0.00052,0.02552,0.07185
std_s42,standard,1,42,1,hmc,2,full,Price,0.9999999999973614,0.9999999999900456,0.04756,0.00857,0.00225,0.04718,0.09987
std_s42,standard,1,42,1,hmc,2,chebyshev,Alt1,0.999998227766757,0.9999999658963248,0.05125,0.01148,0.0026,0.04758,0.07503
std_s42,standard,1,42,1,hmc,2,chebyshev,Alt2,0.9999981571622624,0.9999997947894876,0.02041,0.00174,0.00042,0.01769,0.03929
std_s42,standard,1,42,1,hmc,2,chebyshev,Alt3,0.99999861561414,0.9999995239341984,0.0229,0.00211,0.00052,0.02552,0.07185
std_s42,standard,1,42,1,hmc,2,chebyshev,Price,0.9999998340021222,0.9999994266968562,0.04756,0.00857,0.00225,0.04718,0.09987
std_s43,standard,1,43,1,hmc,2,full,Alt1,0.9999999999981728,0.9999999999999998,0.04746,0.00964,0.00224,0.0465,0.09612
std_s43,standard,1,43,1,hmc,2,full,Alt2,0.9999999999990812,0.9999999999999996,0.01189,0.00059,0.00014,0.00905,0.01526
std_s43,standard,1,43,1,hmc,2,full,Alt3,0.9999999999987672,0.9999999999999128,0.02688,0.00282,0.00072,0.02814,0.06229
std_s43,standard,1,43,1,hmc,2,full,Price,0.999999999997476,0.9999999999990572,0.02085,0.0017,0.00043,0.02148,0.03797
std_s43,standard,1,43,1,hmc,2,chebyshev,Alt1,0.999998394696424,0.9999999026722368,0.04746,0.00963,0.00224,0.0465,0.09611
std_s43,standard,1,43,1,hmc,2,chebyshev,Alt2,0.9999980270680028,0.9999996622059476,0.01188,0.00059,0.00014,0.00905,0.01526
std_s43,standard,1,43,1,hmc,2,chebyshev,Alt3,0.9999994618064608,0.9999994266968562,0.02688,0.00282,0.00072,0.02814,0.06229
std_s43,standard,1,43,1,hmc,2,chebyshev,Price,0.9999995487469254,0.9999994266968562,0.02085,0.0017,0.00043,0.02148,0.03797
std_s44,standard,1,44,1,hmc,2,full,Alt1,0.9999999999987078,0.9999999999999984,0.0601,0.01505,0.0036,0.06526,0.16274
std_s44,standard,1,44,1,hmc,2,full,Alt2,0.9999999999981188,0.9999999999998664,0.04674,0.00857,0.00218,0.0526,0.13354
std_s44,standard,1,44,1,hmc,2,full,Alt3,0.999999999999832,1.0,0.01488,0.00092,0.00022,0.01224,0.02181
std_s44,standard,1,44,1,hmc,2,full,Price,0.999999999999344,0.999999999999996,0.031,0.00386,0.00096,0.03518,0.0721
std_s44,standard,1,44,1,hmc,2,chebyshev,Alt1,0.9999979233954024,0.9999996904275288,0.06009,0.01504,0.0036,0.06526,0.16273
std_s44,standard,1,44,1,hmc,2,chebyshev,Alt2,0.9999990256009434,0.999999452348311,0.04674,0.00857,0.00218,0.0526,0.13354
std_s44,standard,1,44,1,hmc,2,chebyshev,Alt3,0.999997422749564,0.999999668415176,0.01486,0.00092,0.00022,0.01224,0.0218
std_s44,standard,1,44,1,hmc,2,chebyshev,Price,0.9999987503072572,0.9999995509536288,0.031,0.00386,0.00096,0.03518,0.0721
std_s45,standard,1,45,1,hmc,2,full,Alt1,0.9999999999985274,0.9999999999960576,0.05919,0.01317,0.00348,0.05961,0.10642
std_s45,standard,1,45,1,hmc,2,full,Alt2,0.999999999998843,1.0,0.08067,0.02781,0.00646,0.08667,0.17644
std_s45,standard,1,45,1,hmc,2,full,Alt3,0.9999999999969608,0.9999999999991854,0.03113,0.00375,0.00097,0.0315,0.05755
std_s45,standard,1,45,1,hmc,2,full,Price,0.9999999999957055,0.9999999999999586,0.03208,0.0043,0.00103,0.0317,0.09079
std_s45,standard,1,45,1,hmc,2,chebyshev,Alt1,0.999999887065776,0.9999994266968562,0.05919,0.01317,0.00348,0.05961,0.10642
std_s45,standard,1,45,1,hmc,2,chebyshev,Alt2,0.9999972185956172,0.9999997876441816,0.08066,0.0278,0.00646,0.08667,0.17644
std_s45,standard,1,45,1,hmc,2,chebyshev,Alt3,0.9999995593140262,0.9999994266968562,0.03113,0.00375,0.00097,0.0315,0.05755
std_s45,standard,1,45,1,hmc,2,chebyshev,Price,0.9999989641273864,0.999999819677828,0.03208,0.00429,0.00103,0.0317,0.09079
std_s46,standard,1,46,1,hmc,2,full,Alt1,0.9999999999976128,0.9999999999999972,0.01758,0.00128,0.00031,0.01538,0.0398
std_s46,standard,1,46,1,hmc,2,full,Alt2,0.9999999999991672,0.9999999999999968,0.01072,0.00046,0.00011,0.01152,0.03004
std_s46,standard,1,46,1,hmc,2,full,Alt3,0.9999999999981444,0.9999999999999494,0.02315,0.00211,0.00054,0.02571,0.06599
std_s46,standard,1,46,1,hmc,2,full,Price,0.9999999999953956,0.9999999999999698,0.02099,0.00183,0.00044,0.01927,0.02761
std_s46,standard,1,46,1,hmc,2,chebyshev,Alt1,0.9999984429900538,0.999999760495994,0.01757,0.00128,0.00031,0.01538,0.03979
std_s46,standard,1,46,1,hmc,2,chebyshev,Alt2,0.999998619492034,0.9999994915520024,0.01071,0.00046,0.00011,0.01152,0.03004
std_s46,standard,1,46,1,hmc,2,chebyshev,Alt3,0.9999990011126972,0.9999994266968562,0.02315,0.00211,0.00054,0.02571,0.06598
std_s46,standard,1,46,1,hmc,2,chebyshev,Price,0.9999988913503152,0.9999997945390136,0.02099,0.00183,0.00044,0.01927,0.0276
std_s47,standard,1,47,1,hmc,2,full,Alt1,0.9999999999990632,0.9999999999999992,0.02549,0.0027,0.00065,0.02493,0.05324
std_s47,standard,1,47,1,hmc,2,full,Alt2,0.999999999998966,1.0,0.05996,0.01576,0.00356,0.05766,0.13091
std_s47,standard,1,47,1,hmc,2,full,Alt3,0.999999999999577,0.9999999999998828,0.09571,0.03361,0.00905,0.09893,0.17103
std_s47,standard,1,47,1,hmc,2,full,Price,0.9999999999965218,0.9999999999999516,0.02519,0.00259,0.00063,0.02686,0.05623
std_s47,standard,1,47,1,hmc,2,chebyshev,Alt1,0.9999983293832212,0.9999997362792964,0.02548,0.00269,0.00065,0.02493,0.05323
std_s47,standard,1,47,1,hmc,2,chebyshev,Alt2,0.9999984374877972,0.9999999624714638,0.05996,0.01575,0.00356,0.05766,0.1309
std_s47,standard,1,47,1,hmc,2,chebyshev,Alt3,0.9999997821621078,0.9999994266968562,0.09571,0.03361,0.00905,0.09893,0.17103
std_s47,standard,1,47,1,hmc,2,chebyshev,Price,0.9999988528486587,0.9999996550624723,0.02518,0.00259,0.00063,0.02686,0.05623
std_s48,standard,1,48,1,hmc,2,full,Alt1,0.9999999999969674,1.0,0.10989,0.05726,0.01176,0.10667,0.21733
std_s48,standard,1,48,1,hmc,2,full,Alt2,0.999999999999334,0.9999999999999838,0.0291,0.00331,0.00085,0.03158,0.08142
std_s48,standard,1,48,1,hmc,2,full,Alt3,0.9999999999986222,0.9999999999999998,0.08816,0.03295,0.00772,0.09679,0.2099
std_s48,standard,1,48,1,hmc,2,full,Price,0.999999999997204,0.9999999999999042,0.01021,0.00042,0.0001,0.0108,0.03767
std_s48,standard,1,48,1,hmc,2,chebyshev,Alt1,0.9999983302342343,0.9999999969342838,0.10989,0.05725,0.01176,0.10667,0.21732
std_s48,standard,1,48,1,hmc,2,chebyshev,Alt2,0.9999990162751404,0.9999994266968562,0.0291,0.00331,0.00085,0.03158,0.08142
std_s48,standard,1,48,1,hmc,2,chebyshev,Alt3,0.9999976759185316,0.9999997388206132,0.08815,0.03295,0.00772,0.09679,0.20989
std_s48,standard,1,48,1,hmc,2,chebyshev,Price,0.9999989044685652,0.9999995141522714,0.0102,0.00042,0.0001,0.01079,0.03766
std_s49,standard,1,49,1,hmc,2,full,Alt1,0.9999999999980144,1.0,0.05538,0.01347,0.00304,0.05174,0.11506
std_s49,standard,1,49,1,hmc,2,full,Alt2,0.9999999999984952,0.9999999999999996,0.0368,0.00571,0.00135,0.03566,0.1023
std_s49,standard,1,49,1,hmc,2,full,Alt3,0.9999999999983158,0.9999999999989088,0.07022,0.01843,0.0049,0.07184,0.16011
std_s49,standard,1,49,1,hmc,2,full,Price,0.9999999999968204,0.9999999999996408,0.01508,0.0009,0.00023,0.01674,0.04343
std_s49,standard,1,49,1,hmc,2,chebyshev,Alt1,0.999998399183157,0.9999999771932234,0.05537,0.01346,0.00304,0.05174,0.11505
std_s49,standard,1,49,1,hmc,2,chebyshev,Alt2,0.9999985750233056,0.9999998758151688,0.03679,0.00571,0.00135,0.03566,0.1023
std_s49,standard,1,49,1,hmc,2,chebyshev,Alt3,0.9999997921391618,0.9999994266968562,0.07022,0.01843,0.0049,0.07184,0.1601
std_s49,standard,1,49,1,hmc,2,chebyshev,Price,0.9999991356913036,0.9999994266968562,0.01508,0.0009,0.00023,0.01674,0.04343
std_s50,standard,1,50,1,hmc,2,full,Alt1,0.9999999999980858,1.0,0.04113,0.00726,0.00168,0.03854,0.10142
std_s50,standard,1,50,1,hmc,2,full,Alt2,0.9999999999973151,0.999999999999998,0.03518,0.00523,0.00123,0.0333,0.07925
std_s50,standard,1,50,1,hmc,2,full,Alt3,0.9999999999975928,1.0,0.08437,0.03232,0.007,0.08192,0.13784
std_s50,standard,1,50,1,hmc,2,full,Price,0.9999999999948151,0.999999999999918,0.01961,0.00158,0.00038,0.01947,0.05555
std_s50,standard,1,50,1,hmc,2,chebyshev,Alt1,0.9999979337531412,0.9999998889170312,0.04112,0.00725,0.00168,0.03853,0.10141
std_s50,standard,1,50,1,hmc,2,chebyshev,Alt2,0.9999987333403584,0.9999998880028792,0.03517,0.00523,0.00123,0.0333,0.07925
std_s50,standard,1,50,1,hmc,2,chebyshev,Alt3,0.9999984048175148,0.9999999867199528,0.08437,0.03231,0.007,0.08192,0.13783
std_s50,standard,1,50,1,hmc,2,chebyshev,Price,0.9999989201655484,0.9999997044243952,0.01961,0.00158,0.00038,0.01947,0.05555
std_s51,standard,1,51,1,hmc,2,full,Alt1,0.999999999998506,1.0,0.05482,0.01315,0.00298,0.05155,0.11677
std_s51,standard,1,51,1,hmc,2,full,Alt2,0.999999999999042,1.0,0.10423,0.05128,0.01059,0.10037,0.292
std_s51,standard,1,51,1,hmc,2,full,Alt3,0.9999999999995748,1.0,0.02217,0.00202,0.00049,0.0225,0.05599
std_s51,standard,1,51,1,hmc,2,full,Price,0.9999999999973016,0.9999999999999432,0.02404,0.00236,0.00058,0.02578,0.09055
std_s51,standard,1,51,1,hmc,2,chebyshev,Alt1,0.9999986169146604,0.9999999759463222,0.05481,0.01315,0.00298,0.05154,0.11676
std_s51,standard,1,51,1,hmc,2,chebyshev,Alt2,0.9999983319630618,0.9999999968490864,0.10422,0.05127,0.01059,0.10036,0.29199
std_s51,standard,1,51,1,hmc,2,chebyshev,Alt3,0.9999982655282532,0.9999996679730176,0.02216,0.00202,0.00049,0.0225,0.05599
std_s51,standard,1,51,1,hmc,2,chebyshev,Price,0.9999988765221822,0.9999996090444848,0.02404,0.00236,0.00058,0.02578,0.09055
std_s52,standard,1,52,1,hmc,2,full,Alt1,0.9999999999993996,1.0,0.07285,0.02234,0.00528,0.07935,0.16834
std_s52,standard,1,52,1,hmc,2,full,Alt2,0.9999999999984468,0.9999999999999988,0.03281,0.00451,0.00107,0.03223,0.07323
std_s52,standard,1,52,1,hmc,2,full,Alt3,0.9999999999966932,0.9999999999999998,0.05333,0.01235,0.00282,0.05122,0.10471
std_s52,standard,1,52,1,hmc,2,full,Price,0.9999999999963384,0.999999999999924,0.03181,0.00414,0.00101,0.03446,0.11754
std_s52,standard,1,52,1,hmc,2,chebyshev,Alt1,0.999997975031176,0.999999734747164,0.07284,0.02233,0.00528,0.07935,0.16834
std_s52,standard,1,52,1,hmc,2,chebyshev,Alt2,0.9999986366375088,0.9999998254218294,0.0328,0.0045,0.00107,0.03223,0.07323
std_s52,standard,1,52,1,hmc,2,chebyshev,Alt3,0.9999981292771312,0.9999999344448578,0.05333,0.01235,0.00282,0.05122,0.10471
std_s52,standard,1,52,1,hmc,2,chebyshev,Price,0.999998921856226,0.9999996382619756,0.03181,0.00414,0.00101,0.03445,0.11753
std_s53,standard,1,53,1,hmc,2,full,Alt1,0.999999999996609,0.9999999999995844,0.04828,0.00915,0.00233,0.05435,0.14949
std_s53,standard,1,53,1,hmc,2,full,Alt2,0.9999999999995304,0.9999999999999828,0.01835,0.00132,0.00034,0.01887,0.04191
std_s53,standard,1,53,1,hmc,2,full,Alt3,0.9999999999992436,0.9999999999999996,0.03824,0.00601,0.00146,0.04122,0.09024
std_s53,standard,1,53,1,hmc,2,full,Price,0.9999999999960708,0.9999999999998738,0.01042,0.00044,0.00011,0.01011,0.02981
std_s53,standard,1,53,1,hmc,2,chebyshev,Alt1,0.9999990732824564,0.9999994608441052,0.04828,0.00915,0.00233,0.05435,0.14949
std_s53,standard,1,53,1,hmc,2,chebyshev,Alt2,0.9999991089929956,0.9999994266968562,0.01834,0.00132,0.00034,0.01887,0.04191
std_s53,standard,1,53,1,hmc,2,chebyshev,Alt3,0.9999982411297672,0.9999996532922422,0.03824,0.00601,0.00146,0.04122,0.09024
std_s53,standard,1,53,1,hmc,2,chebyshev,Price,0.999998916722014,0.9999995915919502,0.01041,0.00044,0.00011,0.01011,0.02981
std_s54,standard,1,54,1,hmc,2,full,Alt1,0.999999999996156,0.9999999999999578,0.03168,0.00399,0.001,0.03556,0.09662
std_s54,standard,1,54,1,hmc,2,full,Alt2,0.999999999996768,0.9999999999999608,0.01149,0.00053,0.00013,0.01252,0.03895
std_s54,standard,1,54,1,hmc,2,full,Alt3,0.999999999999038,0.9999999999999996,0.02982,0.00374,0.00089,0.02796,0.08184
std_s54,standard,1,54,1,hmc,2,full,Price,0.9999999999960828,0.9999999999994706,0.01087,0.00047,0.00012,0.01128,0.03151
std_s54,standard,1,54,1,hmc,2,chebyshev,Alt1,0.9999986459505388,0.9999994922802274,0.03168,0.00399,0.001,0.03556,0.09662
std_s54,standard,1,54,1,hmc,2,chebyshev,Alt2,0.9999986387158012,0.9999994948055542,0.01148,0.00053,0.00013,0.01252,0.03895
std_s54,standard,1,54,1,hmc,2,chebyshev,Alt3,0.9999985536195558,0.9999998426642028,0.02982,0.00374,0.00089,0.02796,0.08183
std_s54,standard,1,54,1,hmc,2,chebyshev,Price,0.9999992289702976,0.9999994266968562,0.01087,0.00047,0.00012,0.01128,0.03151
std_s55,standard,1,55,1,hmc,2,full,Alt1,0.9999999999994694,1.0,0.04999,0.01053,0.00249,0.05226,0.14715
std_s55,standard,1,55,1,hmc,2,full,Alt2,0.999999999998848,0.9999999999999808,0.03487,0.00485,0.00122,0.03937,0.1104
std_s55,standard,1,55,1,hmc,2,full,Alt3,0.9999999999989858,0.999999999999854,0.02735,0.00292,0.00075,0.02845,0.04454
std_s55,standard,1,55,1,hmc,2,full,Price,0.9999999999980048,0.999999999999996,0.02727,0.00311,0.00074,0.02544,0.03532
std_s55,standard,1,55,1,hmc,2,chebyshev,Alt1,0.9999982823459452,0.99999982880397,0.04999,0.01053,0.00249,0.05226,0.14714
std_s55,standard,1,55,1,hmc,2,chebyshev,Alt2,0.9999987987288976,0.9999995269437156,0.03487,0.00485,0.00122,0.03937,0.1104
std_s55,standard,1,55,1,hmc,2,chebyshev,Alt3,0.9999995363894598,0.9999994266968562,0.02735,0.00292,0.00075,0.02845,0.04454
std_s55,standard,1,55,1,hmc,2,chebyshev,Price,0.9999988703846148,0.9999998469947712,0.02727,0.00311,0.00074,0.02544,0.03532
std_s56,standard,1,56,1,hmc,2,full,Alt1,0.9999999999977424,1.0,0.08741,0.03508,0.0075,0.08401,0.13895
std_s56,standard,1,56,1,hmc,2,full,Alt2,0.9999999999973218,0.9999999999993282,0.04251,0.00696,0.0018,0.04466,0.11456
std_s56,standard,1,56,1,hmc,2,full,Alt3,0.999999999999203,1.0,0.05878,0.01553,0.00341,0.05296,0.10737
std_s56,standard,1,56,1,hmc,2,full,Price,0.999999999995298,0.999999999993238,0.03073,0.00365,0.00094,0.03086,0.05391
std_s56,standard,1,56,1,hmc,2,chebyshev,Alt1,0.9999981543764244,0.9999999908297994,0.08741,0.03507,0.0075,0.08401,0.13894
std_s56,standard,1,56,1,hmc,2,chebyshev,Alt2,0.9999993830419014,0.9999994266968562,0.04251,0.00696,0.0018,0.04466,0.11456
std_s56,standard,1,56,1,hmc,2,chebyshev,Alt3,0.9999968042866452,0.9999999818388868,0.05877,0.01552,0.00341,0.05296,0.10735
std_s56,standard,1,56,1,hmc,2,chebyshev,Price,0.999999745586914,0.9999994266968562,0.03073,0.00365,0.00094,0.03086,0.05391
std_s57,standard,1,57,1,hmc,2,full,Alt1,0.999999999998066,1.0,0.03011,0.00384,0.0009,0.02724,0.04692
std_s57,standard,1,57,1,hmc,2,full,Alt2,0.9999999999995248,0.999999999999997,0.016,0.00103,0.00026,0.01752,0.0585
std_s57,standard,1,57,1,hmc,2,full,Alt3,0.9999999999982688,1.0,0.07721,0.02615,0.0059,0.07919,0.14115
std_s57,standard,1,57,1,hmc,2,full,Price,0.9999999999974264,0.9999999999999332,0.03584,0.00517,0.00128,0.0407,0.12221
std_s57,standard,1,57,1,hmc,2,chebyshev,Alt1,0.9999979930678344,0.9999998631319184,0.0301,0.00384,0.0009,0.02724,0.04691
std_s57,standard,1,57,1,hmc,2,chebyshev,Alt2,0.9999986407552524,0.9999995164871066,0.016,0.00103,0.00026,0.01752,0.0585
std_s57,standard,1,57,1,hmc,2,chebyshev,Alt3,0.9999973406713086,0.999999926701934,0.0772,0.02614,0.0059,0.07918,0.14114
std_s57,standard,1,57,1,hmc,2,chebyshev,Price,0.9999989272900808,0.9999995660344932,0.03584,0.00517,0.00128,0.0407,0.1222
std_s58,standard,1,58,1,hmc,2,full,Alt1,0.9999999999977484,0.999999999999854,0.02008,0.00158,0.0004,0.02076,0.05709
std_s58,standard,1,58,1,hmc,2,full,Alt2,0.9999999999976104,0.9999999999999996,0.03136,0.00417,0.00098,0.02879,0.06262
std_s58,standard,1,58,1,hmc,2,full,Alt3,0.9999999999976328,0.999999999999998,0.03788,0.00594,0.00143,0.04003,0.10197
std_s58,standard,1,58,1,hmc,2,full,Price,0.9999999999977228,0.9999999999997592,0.02743,0.00295,0.00075,0.0296,0.09195
std_s58,standard,1,58,1,hmc,2,chebyshev,Alt1,0.999999231596906,0.9999994266968562,0.02008,0.00158,0.0004,0.02076,0.05709
std_s58,standard,1,58,1,hmc,2,chebyshev,Alt2,0.999998121632442,0.999999856751864,0.03136,0.00416,0.00098,0.02879,0.06261
std_s58,standard,1,58,1,hmc,2,chebyshev,Alt3,0.9999982689798144,0.999999726765566,0.03787,0.00594,0.00143,0.04003,0.10196
std_s58,standard,1,58,1,hmc,2,chebyshev,Price,0.9999992513402294,0.9999994266968562,0.02743,0.00295,0.00075,0.0296,0.09195
std_s59,standard,1,59,1,hmc,2,full,Alt1,0.9999999999951694,0.9999999999999352,0.01703,0.00116,0.00029,0.01898,0.05517
std_s59,standard,1,59,1,hmc,2,full,Alt2,0.9999999999992688,0.9999999999999982,0.02773,0.00304,0.00077,0.03151,0.08923
std_s59,standard,1,59,1,hmc,2,full,Alt3,0.9999999999974942,0.9999999999997924,0.02743,0.00294,0.00075,0.02892,0.07659
std_s59,standard,1,59,1,hmc,2,full,Price,0.9999999999947132,0.9999999999961934,0.02891,0.00324,0.00083,0.02922,0.07902
std_s59,standard,1,59,1,hmc,2,chebyshev,Alt1,0.999998629980627,0.9999995060855073,0.01703,0.00116,0.00029,0.01898,0.05516
std_s59,standard,1,59,1,hmc,2,chebyshev,Alt2,0.9999985129334524,0.9999994266968562,0.02773,0.00303,0.00077,0.03151,0.08923
std_s59,standard,1,59,1,hmc,2,chebyshev,Alt3,0.99999921959325,0.9999994266968562,0.02743,0.00294,0.00075,0.02892,0.07658
std_s59,standard,1,59,1,hmc,2,chebyshev,Price,0.9999996120150352,0.9999994266968562,0.02891,0.00324,0.00083,0.02922,0.07902
std_s60,standard,1,60,1,hmc,2,full,Alt1,0.999999999999674,0.999999999999996,0.05508,0.01199,0.00303,0.06228,0.14221
std_s60,standard,1,60,1,hmc,2,full,Alt2,0.9999999999987936,1.0,0.03742,0.00605,0.00139,0.03303,0.04931
std_s60,standard,1,60,1,hmc,2,full,Alt3,0.9999999999977228,0.999999999999994,0.02067,0.00175,0.00043,0.02126,0.04918
std_s60,standard,1,60,1,hmc,2,full,Price,0.9999999999937104,0.9999999999949644,0.0529,0.01081,0.00279,0.05784,0.1578
std_s60,standard,1,60,1,hmc,2,chebyshev,Alt1,0.9999987881563815,0.999999528408516,0.05508,0.01199,0.00303,0.06228,0.14221
std_s60,standard,1,60,1,hmc,2,chebyshev,Alt2,0.999997479590091,0.9999999238538736,0.03741,0.00604,0.00139,0.03303,0.0493
std_s60,standard,1,60,1,hmc,2,chebyshev,Alt3,0.9999983398693012,0.999999620817092,0.02066,0.00175,0.00043,0.02126,0.04918
std_s60,standard,1,60,1,hmc,2,chebyshev,Price,0.9999995256756422,0.9999994266968562,0.0529,0.01081,0.00279,0.05784,0.1578
std_s61,standard,1,61,1,hmc,2,full,Alt1,0.9999999999995254,1.0,0.0441,0.00855,0.00192,0.03912,0.09637
std_s61,standard,1,61,1,hmc,2,full,Alt2,0.9999999999964454,0.999999999999986,0.01688,0.00118,0.00028,0.01481,0.03699
std_s61,standard,1,61,1,hmc,2,full,Alt3,0.9999999999981126,0.9999999999999998,0.03248,0.00448,0.00105,0.02968,0.05418
std_s61,standard,1,61,1,hmc,2,full,Price,0.999999999998576,0.9999999999991944,0.03136,0.00381,0.00098,0.03182,0.0711
