dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,param,mix_mean,mix_var,true_mix_mean,true_mix_var
std_s32,standard,1,32,1,hmc,2,Alt1,0.9301337563186884,0.9540039412766697,0.9283084131667304,0.7942844370612648
std_s32,standard,1,32,1,hmc,2,Alt2,-0.8383369687274098,1.4577844770133497,-0.762516745318332,1.3206186458241245
std_s32,standard,1,32,1,hmc,2,Alt3,-2.3570733210325243,1.153945579072833,-2.350952113008088,1.3599547682136826
std_s32,standard,1,32,1,hmc,2,Price,0.3616479010302573,1.1334231439709663,0.3584679252483072,1.3156596630729007
std_s33,standard,1,33,1,hmc,2,Alt1,0.6749558011904359,0.7416220463827252,0.6066789762048459,0.8710846991169465
std_s33,standard,1,33,1,hmc,2,Alt2,-0.0795975282572745,1.648650532475114,-0.0333474619643568,1.573548681757884
std_s33,standard,1,33,1,hmc,2,Alt3,-1.06477945946455,1.085269465225935,-1.0023847751517665,1.0618060917841228
std_s33,standard,1,33,1,hmc,2,Price,-0.8911006721735001,1.2396074103981256,-0.8170932552451686,1.308853567593809
std_s34,standard,1,34,1,hmc,2,Alt1,0.1239508507052329,1.2203732591539622,0.1669178274470603,1.0768404262315885
std_s34,standard,1,34,1,hmc,2,Alt2,0.0400022696777041,0.6687310145974159,0.108551985911251,0.5691175316343049
std_s34,standard,1,34,1,hmc,2,Alt3,1.1190528102070094,1.1173006585747003,1.1954159586230249,1.1010792025580325
std_s34,standard,1,34,1,hmc,2,Price,0.3532846221864223,0.8258843039095402,0.3360070673570613,0.796431346902601
std_s35,standard,1,35,1,hmc,2,Alt1,0.5071373781867325,1.3274655767202377,0.4644106165577796,1.5374158489455247
std_s35,standard,1,35,1,hmc,2,Alt2,-1.2857766009658576,2.1339913412392137,-1.3258391668023768,1.8305170067227825
std_s35,standard,1,35,1,hmc,2,Alt3,0.5511737090453506,0.9456905150413512,0.5470860154306102,0.9434429737509532
std_s35,standard,1,35,1,hmc,2,Price,-1.3614395962774757,1.7403391168534756,-1.279685049591465,1.6970638921122894
std_s36,standard,1,36,1,hmc,2,Alt1,0.0593340504032866,1.0357822815954685,0.0641802082106672,1.2234105813504534
std_s36,standard,1,36,1,hmc,2,Alt2,1.0017438038289548,1.4973006417155266,0.9021435677135904,1.507291615984293
std_s36,standard,1,36,1,hmc,2,Alt3,0.3151778542440384,0.5534932764649391,0.3359268974524641,0.5082614387182354
std_s36,standard,1,36,1,hmc,2,Price,-0.4765931608334183,1.462349534314871,-0.5428900423203686,1.6047504694497374
std_s37,standard,1,37,1,hmc,2,Alt1,-1.2203550727307797,1.7417247941732406,-1.246210496917724,1.944799344220512
std_s37,standard,1,37,1,hmc,2,Alt2,-0.6565997868433595,1.7180260548233983,-0.6751244900737262,1.8974939636963624
std_s37,standard,1,37,1,hmc,2,Alt3,-1.1136543973892927,1.134302400147915,-1.1150562279992196,1.0327138529080804
std_s37,standard,1,37,1,hmc,2,Price,0.0565749429985015,1.94211549025178,0.008397331680871,1.9578203954432103
std_s38,standard,1,38,1,hmc,2,Alt1,1.4827457228899,1.5429361460357904,1.3934606122078077,1.5671415267522717
std_s38,standard,1,38,1,hmc,2,Alt2,-0.85467937823385,2.232582119739056,-0.73143317024983,1.8770528867150509
std_s38,standard,1,38,1,hmc,2,Alt3,0.8038149469256402,0.6021819246694445,0.7081960777218924,0.560139013951645
std_s38,standard,1,38,1,hmc,2,Price,0.3673417245626449,0.7371167066246271,0.4237662490578855,0.6754929236507037
std_s39,standard,1,39,1,hmc,2,Alt1,0.775271192112565,1.3507319492906331,0.7648631879701286,1.4755503688691487
std_s39,standard,1,39,1,hmc,2,Alt2,0.4935742371274158,1.9629049263060088,0.6492652168370185,1.641575332007467
std_s39,standard,1,39,1,hmc,2,Alt3,2.0535960782527924,1.0890724707216024,2.1808662489524746,1.0415746697378945
std_s39,standard,1,39,1,hmc,2,Price,0.7818257114425301,2.000497450965643,0.9307940568746776,1.7497711786582375
std_s40,standard,1,40,1,hmc,2,Alt1,0.0460080697889471,2.07824134798646,0.0014798734852011,1.5779369695899002
std_s40,standard,1,40,1,hmc,2,Alt2,-2.115471069186926,1.5779057196348905,-2.1783628312657783,1.6179117490478203
std_s40,standard,1,40,1,hmc,2,Alt3,-0.7325528959050774,1.554700200581551,-0.8923181359043386,1.604510279016035
std_s40,standard,1,40,1,hmc,2,Price,0.7424579641163349,1.2056091056883336,0.5752482740100319,1.3212231854481995
std_s41,standard,1,41,1,hmc,2,Alt1,-2.222482871288061,1.05300025267303,-2.1088347595501893,0.8938425727935381
std_s41,standard,1,41,1,hmc,2,Alt2,0.6991218262374401,1.0640581698656082,0.6810496619601234,1.0844464769609758
std_s41,standard,1,41,1,hmc,2,Alt3,0.1708723957197573,2.1600049658477305,0.0125937077136803,1.9003465122150531
std_s41,standard,1,41,1,hmc,2,Price,-1.386392802208662,1.0486456107109785,-1.3173006414996764,1.083365010956642
std_s42,standard,1,42,1,hmc,2,Alt1,0.7913461127579212,0.8855941183120012,0.7569886166453519,0.7300271046741202
std_s42,standard,1,42,1,hmc,2,Alt2,-0.901274798002839,1.4798129791468382,-0.9221653241776254,1.379344748025196
std_s42,standard,1,42,1,hmc,2,Alt3,0.941440189960599,1.2603754572331904,0.8696059201056602,1.258833018326699
std_s42,standard,1,42,1,hmc,2,Price,1.4350135335981846,1.1985953650981187,1.355637858804951,1.4171813531519717
std_s43,standard,1,43,1,hmc,2,Alt1,0.3378019482385367,0.997599099433422,0.2477269155196041,0.8743824106698319
std_s43,standard,1,43,1,hmc,2,Alt2,0.939120063522458,0.6532335476085543,0.9498531040632258,0.6317079941240462
std_s43,standard,1,43,1,hmc,2,Alt3,-0.9645577873021364,1.7677324400246144,-0.9870267049898548,1.9743563021396489
std_s43,standard,1,43,1,hmc,2,Price,-1.5916797642350198,1.0927830910116434,-1.6092446822091864,1.1885714379762842
std_s44,standard,1,44,1,hmc,2,Alt1,-1.4569381083369255,1.0331079898536206,-1.29424588605025,0.9690938692066008
std_s44,standard,1,44,1,hmc,2,Alt2,1.1491224460810423,1.0545540713757278,1.2826619746198398,1.1079542247185397
std_s44,standard,1,44,1,hmc,2,Alt3,-0.6533262197911739,0.5807357398033142,-0.6336621389625086,0.561053030102343
std_s44,standard,1,44,1,hmc,2,Price,-2.1455158204317093,0.6857039144843817,-2.2176108693193166,0.6840189989024853
std_s45,standard,1,45,1,hmc,2,Alt1,-0.8179612139612437,1.05114748493731,-0.7908624238713129,1.3385403868508252
std_s45,standard,1,45,1,hmc,2,Alt2,-1.5010714092433453,0.7110634786888957,-1.3247335040925454,0.6415323534702566
std_s45,standard,1,45,1,hmc,2,Alt3,1.1998726386994123,0.9604519636541604,1.154594849104186,1.0737253606258612
std_s45,standard,1,45,1,hmc,2,Price,-0.111626377108706,1.8461459414899348,-0.1979278657207475,1.6935102390326553
std_s46,standard,1,46,1,hmc,2,Alt1,-0.905909563022852,1.987866663771868,-0.9283794818755472,1.8714824456736503
std_s46,standard,1,46,1,hmc,2,Alt2,0.6474043847113847,1.0992281923621894,0.677311656167553,1.095327806445378
std_s46,standard,1,46,1,hmc,2,Alt3,-0.1190067686185679,1.1863129045397045,-0.1849918372462381,1.2354848767393891
std_s46,standard,1,46,1,hmc,2,Price,0.6173788234576583,0.6173584229230881,0.5990050485928946,0.5740156064279588
std_s47,standard,1,47,1,hmc,2,Alt1,1.816990983861685,0.8568271928980946,1.7649661504468317,0.810548575530597
std_s47,standard,1,47,1,hmc,2,Alt2,0.311938378815382,1.4732415364414453,0.202756318767851,1.211655776067175
std_s47,standard,1,47,1,hmc,2,Alt3,-0.9569709406226874,0.6271939156576991,-1.118158111669462,0.8396269923748322
std_s47,standard,1,47,1,hmc,2,Price,-0.968331329062581,0.7728235913321376,-1.0243551683347285,0.7436375756803695
std_s48,standard,1,48,1,hmc,2,Alt1,1.10393094445467,1.3017884347110986,0.9229034801564796,0.903536710345057
std_s48,standard,1,48,1,hmc,2,Alt2,1.8640246489942076,1.2065375136256218,1.7826009798243607,1.2786735015639197
std_s48,standard,1,48,1,hmc,2,Alt3,0.5339717385269701,0.814359304317832,0.3241412944030765,0.7373179278956694
std_s48,standard,1,48,1,hmc,2,Price,-0.1153130548228338,1.9875525473117828,-0.1527883202630708,1.9682949570032016
std_s49,standard,1,49,1,hmc,2,Alt1,-0.0154765562383094,1.9314067718148231,-0.0236684357708764,1.554389200750893
std_s49,standard,1,49,1,hmc,2,Alt2,2.4128894978880884,2.08895935035944,2.503077874904727,1.869745059570389
std_s49,standard,1,49,1,hmc,2,Alt3,-0.7468386522099376,1.1830108498811722,-0.8882945036297616,1.4924500875537865
std_s49,standard,1,49,1,hmc,2,Price,0.4626346553564072,1.1992976094186305,0.5060617489722655,1.2302085635351026
std_s50,standard,1,50,1,hmc,2,Alt1,-1.6003345187067983,1.607810701304674,-1.506891762704279,1.427822557202589
std_s50,standard,1,50,1,hmc,2,Alt2,0.5477395346969366,1.6152346370100974,0.4853134063725377,1.4365013936496285
std_s50,standard,1,50,1,hmc,2,Alt3,0.2742611107627861,0.8186455352708697,0.3931253933853242,0.624383529518036
std_s50,standard,1,50,1,hmc,2,Price,-1.038916572415829,1.689860042577982,-1.0922603978411891,1.6108233308946476
std_s51,standard,1,51,1,hmc,2,Alt1,1.535298288309574,2.002939032447338,1.5539514639755874,1.6156124655795028
std_s51,standard,1,51,1,hmc,2,Alt2,-1.189985819351673,2.754557420909405,-0.9587104736406964,1.927049259409451
std_s51,standard,1,51,1,hmc,2,Alt3,0.8452464278325439,1.085441284608841,0.7899491612447099,1.0448392762516685
std_s51,standard,1,51,1,hmc,2,Price,1.290884251859784,2.0479740530729296,1.2004177748071565,1.9888790940472425
std_s52,standard,1,52,1,hmc,2,Alt1,-0.6188050951495767,0.7690843519374728,-0.4505149330508235,0.7061582319405169
std_s52,standard,1,52,1,hmc,2,Alt2,1.0261055101245642,1.1501420828312636,1.0952999624769086,1.0536269673740188
std_s52,standard,1,52,1,hmc,2,Alt3,-0.8460688214242459,1.039802098929882,-0.7508747352562718,0.887750768309004
std_s52,standard,1,52,1,hmc,2,Price,1.1604808534801003,1.9515771139085287,1.0429932950252383,1.878232361181969
std_s53,standard,1,53,1,hmc,2,Alt1,-0.1721644905845116,1.2319101483494044,-0.321652219147206,1.292978974704135
std_s53,standard,1,53,1,hmc,2,Alt2,-0.0741158118435124,1.0957479137778283,-0.0322555065898135,1.1530843132881805
std_s53,standard,1,53,1,hmc,2,Alt3,-0.3655758656915277,0.7923692529261113,-0.2754108525155977,0.7593892735285441
std_s53,standard,1,53,1,hmc,2,Price,0.826923945966363,1.6746795470178126,0.8554186857435008,1.6371896405221162
std_s54,standard,1,54,1,hmc,2,Alt1,-0.6234508101135492,1.181322456973791,-0.5268293805803832,1.206604986038054
std_s54,standard,1,54,1,hmc,2,Alt2,1.250710468918085,1.5853314787209034,1.289506511827801,1.5788611166448625
std_s54,standard,1,54,1,hmc,2,Alt3,-0.3162094423997623,2.189606254178285,-0.2460328414170421,1.9954942596089145
std_s54,standard,1,54,1,hmc,2,Price,0.3919755542106926,1.8576371626257897,0.4230360859809535,1.917942735914227
std_s55,standard,1,55,1,hmc,2,Alt1,-0.4572527213659138,1.52523601180017,-0.6030401924408483,1.383228922278006
std_s55,standard,1,55,1,hmc,2,Alt2,0.7031446701422334,1.255965131187439,0.5927432022242067,1.270191437553461
std_s55,standard,1,55,1,hmc,2,Alt3,0.8575084652841091,0.9036325360834598,0.8672025274217913,1.0123021670201016
std_s55,standard,1,55,1,hmc,2,Price,-0.5683092464074493,0.5779683529302477,-0.5433577976791695,0.5260042826513627
std_s56,standard,1,56,1,hmc,2,Alt1,0.9142462821900844,0.8285986979648471,0.7996869356254712,0.6196667908913867
std_s56,standard,1,56,1,hmc,2,Alt2,1.811961640882492,1.2145939543753863,1.6973995353940443,1.3372200522301778
std_s56,standard,1,56,1,hmc,2,Alt3,-2.147089443641901,1.5449725393593312,-2.1349744120216063,1.2345886597248283
std_s56,standard,1,56,1,hmc,2,Price,0.4985336647808552,1.0261692939549685,0.4747167183673728,1.1599560923491905
std_s57,standard,1,57,1,hmc,2,Alt1,1.135129781422019,0.8254814648613333,1.1003158538208857,0.7464715549526504
std_s57,standard,1,57,1,hmc,2,Alt2,0.9011372168123722,1.7871182428777217,0.8427177956977889,1.7757818549169595
std_s57,standard,1,57,1,hmc,2,Alt3,-0.0472456791141385,0.6513760656297207,-0.1862579124410965,0.5493501436970474
std_s57,standard,1,57,1,hmc,2,Price,2.225208293527365,1.4702506008267402,2.3474107063921266,1.461813619914766
std_s58,standard,1,58,1,hmc,2,Alt1,0.8101339961916209,1.7466353891193866,0.866240412798165,1.8505765649992605
std_s58,standard,1,58,1,hmc,2,Alt2,-0.1468308005104702,1.2024419253140688,-0.0942831568981455,1.0896924519492497
std_s58,standard,1,58,1,hmc,2,Alt3,0.759243451730907,1.139380250531435,0.8608236251355971,1.0737071335355524
std_s58,standard,1,58,1,hmc,2,Price,-2.250821927934885,1.6878695865094662,-2.1588700840453425,1.7768658912905482
std_s59,standard,1,59,1,hmc,2,Alt1,0.5647588371708989,1.3682761700600383,0.5096412077161121,1.366883879937777
std_s59,standard,1,59,1,hmc,2,Alt2,-0.9601942115008832,1.4234815858721732,-1.0494199448076276,1.479613660355494
std_s59,standard,1,59,1,hmc,2,Alt3,1.1442686730891467,1.3585119458436965,1.0676828106444594,1.4489704467525877
std_s59,standard,1,59,1,hmc,2,Price,-0.1260079049650241,1.746471397125721,-0.1994946800631802,1.9110847429474327
std_s60,standard,1,60,1,hmc,2,Alt1,0.5431450093716383,0.8337783880800009,0.4009332151383588,0.8623992980668194
std_s60,standard,1,60,1,hmc,2,Alt2,-0.4230951129958034,0.7452074357241392,-0.4019827556093406,0.649074690991656
std_s60,standard,1,60,1,hmc,2,Alt3,1.4756712190270425,0.8832297922968865,1.4267976768282464,0.8583754698478754
std_s60,standard,1,60,1,hmc,2,Price,0.7697244345858694,1.2478743105202914,0.927527617416086,1.3594273865444295
std_s61,standard,1,61,1,hmc,2,Alt1,-2.485721856021881,1.2418987897396088,-2.395092672810885,1.1078474412834851
std_s61,standard,1,61,1,hmc,2,Alt2,1.6085285096526143,2.0456484382689,1.6215265929879212,1.9241589507240024
std_s61,standard,1,61,1,hmc,2,Alt3,0.5145139409407973,0.9881243665874004,0.552064343762207,0.8837361531762142
std_s61,standard,1,61,1,hmc,2,Price,-0.557808784674108,1.1731440648436546,-0.6243554147252244,1.2918327031598231
std_s62,standard,1,62,1,hmc,2,Alt1,-1.5346245054781438,2.2565119385778902,-1.6845369822719336,1.6381254015589484
std_s62,standard,1,62,1,hmc,2,Alt2,1.197479135644436,1.394958535078168,1.0817788128267736,1.4469529376755124
std_s62,standard,1,62,1,hmc,2,Alt3,-0.449512865839526,1.4335311421751975,-0.5303937559497849,1.8477657913713916
std_s62,standard,1,62,1,hmc,2,Price,1.7570135950386525,1.094229212602973,1.7350867717837188,1.0409206037145289
std_s63,standard,1,63,1,hmc,2,Alt1,0.4743389173232019,0.7629427299514413,0.4493951922945352,0.7041610941178544
std_s63,standard,1,63,1,hmc,2,Alt2,0.0685704509334779,1.636258642536402,0.2066433293460854,1.5890779906698318
std_s63,standard,1,63,1,hmc,2,Alt3,-0.6263457516103983,2.0088794260919096,-0.76029276010747,1.995306741200788
std_s63,standard,1,63,1,hmc,2,Price,0.6215437778964639,1.1944769328922034,0.5854583767677838,1.0893979646711112
std_s64,standard,1,64,1,hmc,2,Alt1,0.6807618362233042,1.325247647190094,0.6621676594490108,1.1446626181298194
std_s64,standard,1,64,1,hmc,2,Alt2,-0.0675063392503273,0.785767157447338,-0.034360861145712,0.7335970686644089
std_s64,standard,1,64,1,hmc,2,Alt3,-1.1496578009665013,1.1547094393789767,-1.1499465927999657,1.288595604978567
