dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,row,col,post_mean,post_std,ci_low,ci_high,true_value,empirical,abs_diff,in_ci
std_s60,standard,1,60,1,hmc,2,Alt3,Alt2,0.1036595553159713,0.0879856944084167,-0.0594796280376613,0.2885922946035861,0.0,0.321678715674751,0.1036595553159713,True
std_s60,standard,1,60,1,hmc,2,Alt3,Alt3,0.8832297921180725,0.1200874522328376,0.6670257449150085,1.1356314688920974,0.8583754698478754,1.095132604364274,0.0248543222701971,True
std_s60,standard,1,60,1,hmc,2,Price,Alt1,-0.0992476195096969,0.0800064951181411,-0.255301795899868,0.0586077352054413,0.0,-0.1287595983698834,0.0992476195096969,True
std_s60,standard,1,60,1,hmc,2,Price,Alt2,-0.0485597364604473,0.0840198472142219,-0.2139303654432297,0.1180457163602113,0.0,-0.1009583049306171,0.0485597364604473,True
std_s60,standard,1,60,1,hmc,2,Price,Alt3,0.0618527345359325,0.0810739174485206,-0.0955448353663086,0.2214278958737849,0.0,0.0979066750243889,0.0618527345359325,True
std_s60,standard,1,60,1,hmc,2,Price,Price,1.24787437915802,0.1213733404874801,1.027717250585556,1.504651707410812,1.3594273865444295,1.3319619159000786,0.1115530073864097,True
std_s61,standard,1,61,1,hmc,2,Alt1,Alt1,1.241898775100708,0.2546803057193756,0.8075310856103897,1.7957834392786023,1.1078474412834851,1.5368102512255373,0.1340513338172229,True
std_s61,standard,1,61,1,hmc,2,Alt2,Alt1,0.085279457271099,0.1895280629396438,-0.289408628642559,0.4587863028049457,0.0,-0.3426191423574578,0.085279457271099,True
std_s61,standard,1,61,1,hmc,2,Alt2,Alt2,2.0456483364105225,0.2356552332639694,1.6265826582908631,2.5426976442337037,1.9241589507240024,2.704926718572996,0.12148938568652,True
std_s61,standard,1,61,1,hmc,2,Alt3,Alt1,0.2838957905769348,0.1432856023311615,0.0222702578175813,0.5834741488099097,0.0,-0.5615445473481938,0.2838957905769348,False
std_s61,standard,1,61,1,hmc,2,Alt3,Alt2,-0.0253687109798192,0.1274948269128799,-0.2688884541392326,0.2319294810295104,0.0,0.6008838775607469,0.0253687109798192,True
std_s61,standard,1,61,1,hmc,2,Alt3,Alt3,0.988124430179596,0.1366101801395416,0.7423537597060204,1.279314103722572,0.8837361531762142,1.8496511120851875,0.1043882770033817,True
std_s61,standard,1,61,1,hmc,2,Price,Alt1,0.1040698513388633,0.1163152158260345,-0.1208793150261044,0.3343816347420212,0.0,0.235519174659606,0.1040698513388633,True
std_s61,standard,1,61,1,hmc,2,Price,Alt2,0.0045679416507482,0.1140229403972625,-0.2196937594562769,0.2264767296612262,0.0,-0.1244324385392489,0.0045679416507482,True
std_s61,standard,1,61,1,hmc,2,Price,Alt3,-0.0959214866161346,0.0862826853990554,-0.2649581454694271,0.0720285652205343,0.0,-0.4801490144972044,0.0959214866161346,True
std_s61,standard,1,61,1,hmc,2,Price,Price,1.1731441020965576,0.1185061410069465,0.9581370413303376,1.421002775430679,1.2918327031598231,1.5780552649658852,0.1186886010632657,True
std_s62,standard,1,62,1,hmc,2,Alt1,Alt1,2.256511926651001,0.3073153495788574,1.7131056666374207,2.922279596328736,1.6381254015589484,2.273173873313664,0.6183865250920526,False
std_s62,standard,1,62,1,hmc,2,Alt2,Alt1,0.101391464471817,0.1611398458480835,-0.2081675671041011,0.4216004222631453,0.0,0.2860337570784461,0.101391464471817,True
std_s62,standard,1,62,1,hmc,2,Alt2,Alt2,1.3949586153030396,0.1708779335021972,1.0890081435441972,1.7515719622373578,1.4469529376755124,1.8093555637733176,0.0519943223724728,True
std_s62,standard,1,62,1,hmc,2,Alt3,Alt1,-0.0499976500868797,0.1638873964548111,-0.3694837145507336,0.2749742135405533,0.0,-0.4156820795634515,0.0499976500868797,True
std_s62,standard,1,62,1,hmc,2,Alt3,Alt2,0.0375282205641269,0.1229375377297401,-0.2007105652242899,0.2826764449477192,0.0,-0.0745922144335502,0.0375282205641269,True
std_s62,standard,1,62,1,hmc,2,Alt3,Alt3,1.4335310459136963,0.1865741461515426,1.103250789642334,1.8326648294925685,1.8477657913713916,2.309395663842244,0.4142347454576951,False
std_s62,standard,1,62,1,hmc,2,Price,Alt1,-0.1523861140012741,0.1350076496601104,-0.4200840823352337,0.1108815517276523,0.0,0.4005525867460731,0.1523861140012741,True
std_s62,standard,1,62,1,hmc,2,Price,Alt2,0.0797990337014198,0.097955472767353,-0.1118952292948961,0.271553874760866,0.0,-0.0756646665492425,0.0797990337014198,True
std_s62,standard,1,62,1,hmc,2,Price,Alt3,-0.0119276922196149,0.1050237864255905,-0.2195836689323186,0.1951428949832913,0.0,-0.9136964915583063,0.0119276922196149,True
std_s62,standard,1,62,1,hmc,2,Price,Price,1.0942291021347046,0.1240670382976532,0.8796996966004371,1.3647430479526517,1.0409206037145289,3.1154447750222056,0.0533084984201757,True
std_s63,standard,1,63,1,hmc,2,Alt1,Alt1,0.7629427909851074,0.1001909524202346,0.5804468557238579,0.975349023938179,0.7041610941178544,0.764264142600519,0.0587816968672529,True
std_s63,standard,1,63,1,hmc,2,Alt2,Alt1,0.0381063558161258,0.0964066311717033,-0.1467986438423395,0.2319413878023623,0.0,-0.1283704824643111,0.0381063558161258,True
std_s63,standard,1,63,1,hmc,2,Alt2,Alt2,1.636258602142334,0.1886219084262848,1.2929767459630963,2.02843673825264,1.5890779906698318,2.0135071418930046,0.0471806114725021,True
std_s63,standard,1,63,1,hmc,2,Alt3,Alt1,0.1166765391826629,0.1097541823983192,-0.0861367370933294,0.3426872350275511,0.0,0.0418788855100423,0.1166765391826629,True
std_s63,standard,1,63,1,hmc,2,Alt3,Alt2,-0.1372355222702026,0.1441280990839004,-0.4212792180478573,0.1468842070549724,0.0,0.3691775702522968,0.1372355222702026,True
std_s63,standard,1,63,1,hmc,2,Alt3,Alt3,2.0088794231414795,0.2393242418766021,1.5825559347867966,2.508739948272705,1.995306741200788,2.6060357605729467,0.0135726819406918,True
std_s63,standard,1,63,1,hmc,2,Price,Alt1,-0.0083370134234428,0.0762259140610694,-0.1603018812835216,0.1416763331741089,0.0,0.0359226530072069,0.0083370134234428,True
std_s63,standard,1,63,1,hmc,2,Price,Alt2,0.0119127919897437,0.1016830280423164,-0.187831899523735,0.2128919355571269,0.0,-0.2719726133447566,0.0119127919897437,True
std_s63,standard,1,63,1,hmc,2,Price,Alt3,0.0562256276607513,0.1110813990235328,-0.1599123880267143,0.2719986468553542,0.0,-0.3747961056972077,0.0562256276607513,True
std_s63,standard,1,63,1,hmc,2,Price,Price,1.1944769620895386,0.1177862435579299,0.9830524891614912,1.4455009073019025,1.0893979646711112,1.4560596559885368,0.1050789974184274,True
std_s64,standard,1,64,1,hmc,2,Alt1,Alt1,1.3252476453781128,0.161291167140007,1.037158727645874,1.6685365617275223,1.1446626181298194,1.8692740878569527,0.1805850272482934,True
std_s64,standard,1,64,1,hmc,2,Alt2,Alt1,-0.1365245133638382,0.0912192240357399,-0.3167609393596649,0.0446580750867722,0.0,-0.0451321817733389,0.1365245133638382,True
std_s64,standard,1,64,1,hmc,2,Alt2,Alt2,0.785767138004303,0.108115829527378,0.5912363409996033,1.0136539131402968,0.7335970686644089,0.71633688189827,0.0521700693398941,True
std_s64,standard,1,64,1,hmc,2,Alt3,Alt1,-0.0651368498802185,0.1164826974272728,-0.290199239552021,0.1687849178910248,0.0,0.5457764330122029,0.0651368498802185,True
std_s64,standard,1,64,1,hmc,2,Alt3,Alt2,-0.01246855314821,0.0949905067682266,-0.195387140661478,0.1798161171376701,0.0,0.0977433249886989,0.01246855314821,True
std_s64,standard,1,64,1,hmc,2,Alt3,Alt3,1.1547094583511353,0.1715915501117706,0.8572409570217132,1.5249992430210104,1.288595604978567,2.478068633742306,0.1338861466274317,True
std_s64,standard,1,64,1,hmc,2,Price,Alt1,0.0812522396445274,0.1105117872357368,-0.1375053897500038,0.3011712484061717,0.0,0.3921358449906791,0.0812522396445274,True
std_s64,standard,1,64,1,hmc,2,Price,Alt2,-0.0401978269219398,0.0920527502894401,-0.2206870026886463,0.1413440238684403,0.0,0.0651230120224037,0.0401978269219398,True
std_s64,standard,1,64,1,hmc,2,Price,Alt3,0.157963678240776,0.1142091155052185,-0.0661662481725215,0.3847321830689899,0.0,0.7517341579209671,0.157963678240776,True
std_s64,standard,1,64,1,hmc,2,Price,Price,1.6150683164596558,0.1634132266044616,1.3207427620887755,1.9620323628187168,1.7310080592401702,2.090329284829685,0.1159397427805144,True
std_s65,standard,1,65,1,hmc,2,Alt1,Alt1,1.8307199478149412,0.2220940738916397,1.4224623918533326,2.294508475065231,1.5247093456558862,1.7943474217469293,0.3060106021590552,True
std_s65,standard,1,65,1,hmc,2,Alt2,Alt1,-0.0673152506351471,0.1377935111522674,-0.3274236291646957,0.2123789153993126,0.0,-0.1299229162119904,0.0673152506351471,True
std_s65,standard,1,65,1,hmc,2,Alt2,Alt2,1.527811884880066,0.1808597892522812,1.2113717079162598,1.9144171476364136,1.399347388640507,1.4856821095301698,0.1284644962395589,True
std_s65,standard,1,65,1,hmc,2,Alt3,Alt1,-0.2041221559047699,0.1555831134319305,-0.5036357998847961,0.0996613258495926,0.0,0.1064482996808177,0.2041221559047699,True
std_s65,standard,1,65,1,hmc,2,Alt3,Alt2,0.0271461233496665,0.1378069221973419,-0.2364004790782928,0.3009765759110447,0.0,0.052309531883482,0.0271461233496665,True
std_s65,standard,1,65,1,hmc,2,Alt3,Alt3,1.431049346923828,0.2083346992731094,1.0654111951589584,1.887914496660232,1.190360881737274,2.132362252991092,0.2406884651865541,True
std_s65,standard,1,65,1,hmc,2,Price,Alt1,0.0328606888651847,0.0855381190776825,-0.134642581269145,0.202659061923623,0.0,-0.142618404735741,0.0328606888651847,True
std_s65,standard,1,65,1,hmc,2,Price,Alt2,-0.0199056435376405,0.0784482136368751,-0.1738485150039196,0.1327816948294636,0.0,0.0211353051465236,0.0199056435376405,True
std_s65,standard,1,65,1,hmc,2,Price,Alt3,-0.0382346734404563,0.0823565945029258,-0.2007529325783252,0.1221222020685671,0.0,-0.472248242650666,0.0382346734404563,True
std_s65,standard,1,65,1,hmc,2,Price,Price,0.7429354786872864,0.0743008255958557,0.6088959455490113,0.9001788720488547,0.7670861307733078,0.9493346843360964,0.0241506520860214,True
std_s66,standard,1,66,1,hmc,2,Alt1,Alt1,1.9040422439575195,0.2699414491653442,1.4200443506240843,2.4640024185180662,1.762958924249461,1.898156069368801,0.1410833197080585,True
std_s66,standard,1,66,1,hmc,2,Alt2,Alt1,0.2365974187850952,0.1610234677791595,-0.0685245105996728,0.567587539553642,0.0,0.1051690931344909,0.2365974187850952,True
std_s66,standard,1,66,1,hmc,2,Alt2,Alt2,1.4191652536392212,0.1899269968271255,1.0792474806308747,1.831065770983695,1.5419053422794895,1.5989064588213329,0.1227400886402685,True
std_s66,standard,1,66,1,hmc,2,Alt3,Alt1,0.0402235426008701,0.1519163846969604,-0.242047806084156,0.3548103645443913,0.0,0.087011896087244,0.0402235426008701,True
std_s66,standard,1,66,1,hmc,2,Alt3,Alt2,0.0540013201534748,0.1292140632867813,-0.18568492308259,0.3194267332553862,0.0,0.0597767836904931,0.0540013201534748,True
std_s66,standard,1,66,1,hmc,2,Alt3,Alt3,1.2607109546661377,0.1878260225057602,0.9205073073506356,1.6599956095218646,1.1443793764502814,1.3041144040035708,0.1163315782158562,True
std_s66,standard,1,66,1,hmc,2,Price,Alt1,-0.0968795865774154,0.0992650911211967,-0.2891082286834717,0.1015537565574049,0.0,-0.1324054590834383,0.0968795865774154,True
std_s66,standard,1,66,1,hmc,2,Price,Alt2,-0.1320057511329651,0.088006816804409,-0.3049208007752895,0.0410484112799167,0.0,0.0026080103676004,0.1320057511329651,True
std_s66,standard,1,66,1,hmc,2,Price,Alt3,0.0260471161454916,0.0851243138313293,-0.1380465790629386,0.1969134714454406,0.0,-0.004634917761584,0.0260471161454916,True
std_s66,standard,1,66,1,hmc,2,Price,Price,0.7407017350196838,0.0798488333821296,0.597768384218216,0.9145165085792542,0.7166446243484662,0.9927845359961096,0.0240571106712176,True
