dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,block,kernel_id,n_divergent,frac_divergent,mean_acceptance,max_treedepth,mean_treedepth,frac_max_treedepth,max_leapfrog,mean_leapfrog
std_s23,standard,1,23,1,nuts,2,Delta,kernel_02,0,0.0,0.900542676448822,5.0,2.91945,0.0,23.0,6.6866
std_s23,standard,1,23,1,nuts,2,beta_i,kernel_03,0,0.0,0.8634800910949707,7.0,4.46485,0.0,127.0,22.4792
std_s24,standard,1,24,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8944310545921326,4.0,2.94965,0.0,15.0,6.7992
std_s24,standard,1,24,1,nuts,2,mu,kernel_01,0,0.0,0.906521201133728,5.0,2.59615,0.0,19.0,5.4092
std_s24,standard,1,24,1,nuts,2,Delta,kernel_02,0,0.0,0.8915714621543884,5.0,2.8698,0.0,19.0,6.4805
std_s24,standard,1,24,1,nuts,2,beta_i,kernel_03,0,0.0,0.8762130737304688,5.0,4.9999,0.0,31.0,30.9984
std_s25,standard,1,25,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8966174125671387,5.0,2.9632,0.0,23.0,6.8586
std_s25,standard,1,25,1,nuts,2,mu,kernel_01,0,0.0,0.9103081822395324,4.0,2.65135,0.0,15.0,5.6181
std_s25,standard,1,25,1,nuts,2,Delta,kernel_02,0,0.0,0.8973977565765381,4.0,2.89615,0.0,15.0,6.5868
std_s25,standard,1,25,1,nuts,2,beta_i,kernel_03,0,0.0,0.8599473834037781,5.0,4.6112,0.0,31.0,24.7792
std_s26,standard,1,26,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8867859244346619,4.0,2.9357,0.0,15.0,6.744
std_s26,standard,1,26,1,nuts,2,mu,kernel_01,0,0.0,0.9106007814407348,5.0,2.59725,0.0,23.0,5.4107
std_s26,standard,1,26,1,nuts,2,Delta,kernel_02,0,0.0,0.9118402600288392,3.0,2.9165,0.0,7.0,6.6659
std_s26,standard,1,26,1,nuts,2,beta_i,kernel_03,0,0.0,0.886202335357666,5.0,4.9994,0.0,31.0,30.9904
std_s27,standard,1,27,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8965368866920471,4.0,2.94525,0.0,15.0,6.7812
std_s27,standard,1,27,1,nuts,2,mu,kernel_01,0,0.0,0.9016988277435304,5.0,2.52885,0.0,31.0,5.1669
std_s27,standard,1,27,1,nuts,2,Delta,kernel_02,0,0.0,0.8703423738479614,5.0,2.7607,0.0,23.0,6.0471
std_s27,standard,1,27,1,nuts,2,beta_i,kernel_03,0,0.0,0.864013671875,5.0,4.99395,0.0,31.0,30.9032
std_s28,standard,1,28,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9043423533439636,4.0,2.95305,0.0,11.0,6.8122
std_s28,standard,1,28,1,nuts,2,mu,kernel_01,0,0.0,0.9045513868331908,5.0,2.56695,0.0,31.0,5.2995
std_s28,standard,1,28,1,nuts,2,Delta,kernel_02,0,0.0,0.8851302862167358,4.0,2.826,0.0,15.0,6.3043
std_s28,standard,1,28,1,nuts,2,beta_i,kernel_03,0,0.0,0.853746771812439,5.0,5.0,0.0,31.0,31.0
std_s29,standard,1,29,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9078240394592284,6.0,2.98795,0.0,47.0,7.0106
std_s29,standard,1,29,1,nuts,2,mu,kernel_01,0,0.0,0.9278600811958312,6.0,2.77835,0.0,47.0,6.1757
std_s29,standard,1,29,1,nuts,2,Delta,kernel_02,0,0.0,0.9035465121269226,4.0,2.93,0.0,15.0,6.7272
std_s29,standard,1,29,1,nuts,2,beta_i,kernel_03,0,0.0,0.8615222573280334,5.0,4.90585,0.0,31.0,29.4936
std_s30,standard,1,30,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9186439514160156,7.0,3.00845,0.0,111.0,7.1435
std_s30,standard,1,30,1,nuts,2,mu,kernel_01,0,0.0,0.9282835721969604,4.0,2.73135,0.0,15.0,5.9277
std_s30,standard,1,30,1,nuts,2,Delta,kernel_02,0,0.0,0.8939023613929749,4.0,2.8842,0.0,15.0,6.5383
std_s30,standard,1,30,1,nuts,2,beta_i,kernel_03,0,0.0,0.8612744212150574,5.0,4.99825,0.0,31.0,30.972
std_s31,standard,1,31,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8919711112976074,4.0,2.94995,0.0,15.0,6.8004
std_s31,standard,1,31,1,nuts,2,mu,kernel_01,0,0.0,0.9262503981590272,4.0,2.70605,0.0,15.0,5.8274
std_s31,standard,1,31,1,nuts,2,Delta,kernel_02,0,0.0,0.9153689742088318,5.0,2.93175,0.0,31.0,6.7312
std_s31,standard,1,31,1,nuts,2,beta_i,kernel_03,0,0.0,0.8630809783935547,5.0,4.75435,0.0,31.0,27.0696
std_s32,standard,1,32,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.905249297618866,4.0,2.96725,0.0,15.0,6.8726
std_s32,standard,1,32,1,nuts,2,mu,kernel_01,0,0.0,0.9042428731918336,5.0,2.6615,0.0,17.0,5.6587
std_s32,standard,1,32,1,nuts,2,Delta,kernel_02,0,0.0,0.9003493189811707,5.0,2.91195,0.0,23.0,6.6524
std_s32,standard,1,32,1,nuts,2,beta_i,kernel_03,0,0.0,0.8573377132415771,5.0,4.4976,0.0,31.0,22.9616
std_s33,standard,1,33,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.901129961013794,4.0,2.9608,0.0,15.0,6.844
std_s33,standard,1,33,1,nuts,2,mu,kernel_01,0,0.0,0.9057525396347046,4.0,2.6447,0.0,15.0,5.5937
std_s33,standard,1,33,1,nuts,2,Delta,kernel_02,0,0.0,0.9000764489173889,5.0,2.91135,0.0,23.0,6.6474
std_s33,standard,1,33,1,nuts,2,beta_i,kernel_03,0,0.0,0.8466914296150208,5.0,4.01305,0.0,31.0,15.2088
std_s34,standard,1,34,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9027667045593262,4.0,2.96415,0.0,15.0,6.857
std_s34,standard,1,34,1,nuts,2,mu,kernel_01,0,0.0,0.9190232157707214,5.0,2.6511,0.0,31.0,5.612
std_s34,standard,1,34,1,nuts,2,Delta,kernel_02,0,0.0,0.9008005857467652,4.0,2.8823,0.0,11.0,6.5292
std_s34,standard,1,34,1,nuts,2,beta_i,kernel_03,0,0.0,0.8559831976890564,5.0,4.64165,0.0,31.0,25.2664
std_s35,standard,1,35,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8931431770324707,3.0,2.93465,0.0,7.0,6.7386
std_s35,standard,1,35,1,nuts,2,mu,kernel_01,0,0.0,0.9110656976699828,5.0,2.60505,0.0,23.0,5.4324
std_s35,standard,1,35,1,nuts,2,Delta,kernel_02,0,0.0,0.875837504863739,5.0,2.794,0.0,23.0,6.186
std_s35,standard,1,35,1,nuts,2,beta_i,kernel_03,0,0.0,0.8699035048484802,5.0,4.98215,0.0,31.0,30.7144
std_s36,standard,1,36,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9035674929618835,4.0,2.9646,0.0,15.0,6.8596
std_s36,standard,1,36,1,nuts,2,mu,kernel_01,0,0.0,0.9171695113182068,4.0,2.66085,0.0,15.0,5.6588
std_s36,standard,1,36,1,nuts,2,Delta,kernel_02,0,0.0,0.8860880732536316,4.0,2.86115,0.0,15.0,6.4473
std_s36,standard,1,36,1,nuts,2,beta_i,kernel_03,0,0.0,0.843040943145752,5.0,4.4692,0.0,31.0,22.5072
std_s37,standard,1,37,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8738323450088501,4.0,2.8643,0.0,15.0,6.4584
std_s37,standard,1,37,1,nuts,2,mu,kernel_01,0,0.0,0.9002932906150818,5.0,2.51975,0.0,31.0,5.1205
std_s37,standard,1,37,1,nuts,2,Delta,kernel_02,0,0.0,0.8867418766021729,4.0,2.8383,0.0,15.0,6.3543
std_s37,standard,1,37,1,nuts,2,beta_i,kernel_03,0,0.0,0.8491273522377014,6.0,4.15745,0.0,63.0,17.52
std_s38,standard,1,38,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9094085097312928,3.0,2.9641,0.0,7.0,6.8564
std_s38,standard,1,38,1,nuts,2,mu,kernel_01,0,0.0,0.9103505611419678,5.0,2.62095,0.0,23.0,5.5042
std_s38,standard,1,38,1,nuts,2,Delta,kernel_02,0,0.0,0.9010773301124572,3.0,2.8961,0.0,7.0,6.5842
std_s38,standard,1,38,1,nuts,2,beta_i,kernel_03,0,0.0,0.8478583693504333,5.0,4.99115,0.0,31.0,30.8584
std_s39,standard,1,39,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8981016874313354,5.0,2.9791,0.0,31.0,6.956
std_s39,standard,1,39,1,nuts,2,mu,kernel_01,0,0.0,0.9164875149726868,4.0,2.6509,0.0,15.0,5.6138
std_s39,standard,1,39,1,nuts,2,Delta,kernel_02,0,0.0,0.8991760015487671,4.0,2.89385,0.0,15.0,6.5766
std_s39,standard,1,39,1,nuts,2,beta_i,kernel_03,0,0.0,0.8657475709915161,5.0,4.9998,0.0,31.0,30.9968
std_s40,standard,1,40,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8851802945137024,4.0,2.9149,0.0,15.0,6.6606
std_s40,standard,1,40,1,nuts,2,mu,kernel_01,0,0.0,0.901060938835144,5.0,2.5589,0.0,23.0,5.2741
std_s40,standard,1,40,1,nuts,2,Delta,kernel_02,0,0.0,0.8930240273475647,4.0,2.8738,0.0,15.0,6.4956
std_s40,standard,1,40,1,nuts,2,beta_i,kernel_03,0,0.0,0.8696111440658569,5.0,4.9756,0.0,31.0,30.6096
std_s41,standard,1,41,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.895756721496582,5.0,2.96765,0.0,23.0,6.8822
std_s41,standard,1,41,1,nuts,2,mu,kernel_01,0,0.0,0.9294179677963256,4.0,2.76075,0.0,15.0,6.0463
std_s41,standard,1,41,1,nuts,2,Delta,kernel_02,0,0.0,0.8946933746337891,4.0,2.8958,0.0,15.0,6.5862
std_s41,standard,1,41,1,nuts,2,beta_i,kernel_03,0,0.0,0.8570215106010437,5.0,4.83855,0.0,31.0,28.4168
std_s42,standard,1,42,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8820858597755432,4.0,2.93495,0.0,15.0,6.7412
std_s42,standard,1,42,1,nuts,2,mu,kernel_01,0,0.0,0.9088693261146544,5.0,2.60315,0.0,31.0,5.4538
std_s42,standard,1,42,1,nuts,2,Delta,kernel_02,0,0.0,0.8914256691932678,5.0,2.85685,0.0,19.0,6.431
std_s42,standard,1,42,1,nuts,2,beta_i,kernel_03,0,0.0,0.8695825338363647,5.0,4.9997,0.0,31.0,30.9952
std_s43,standard,1,43,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8767802715301514,4.0,2.9361,0.0,15.0,6.7462
std_s43,standard,1,43,1,nuts,2,mu,kernel_01,0,0.0,0.9109030365943908,4.0,2.61465,0.0,15.0,5.4743
std_s43,standard,1,43,1,nuts,2,Delta,kernel_02,0,0.0,0.9072863459587096,4.0,2.91255,0.0,11.0,6.6502
std_s43,standard,1,43,1,nuts,2,beta_i,kernel_03,0,0.0,0.8730612993240356,5.0,4.99495,0.0,31.0,30.9192
std_s44,standard,1,44,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9042980670928956,4.0,2.96635,0.0,15.0,6.8658
std_s44,standard,1,44,1,nuts,2,mu,kernel_01,0,0.0,0.912883996963501,4.0,2.62105,0.0,15.0,5.498
std_s44,standard,1,44,1,nuts,2,Delta,kernel_02,0,0.0,0.890227735042572,5.0,2.84425,0.0,23.0,6.3824
std_s44,standard,1,44,1,nuts,2,beta_i,kernel_03,0,0.0,0.8680111169815063,6.0,4.63935,0.0,47.0,25.2296
std_s45,standard,1,45,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9108620882034302,6.0,2.98005,0.0,39.0,6.9366
std_s45,standard,1,45,1,nuts,2,mu,kernel_01,0,0.0,0.9064436554908752,4.0,2.6418,0.0,15.0,5.5799
std_s45,standard,1,45,1,nuts,2,Delta,kernel_02,0,0.0,0.8982095718383789,5.0,2.90885,0.0,23.0,6.6419
std_s45,standard,1,45,1,nuts,2,beta_i,kernel_03,0,0.0,0.8705175518989563,5.0,4.75285,0.0,31.0,27.0456
std_s46,standard,1,46,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9058164358139038,3.0,2.9609,0.0,7.0,6.8436
std_s46,standard,1,46,1,nuts,2,mu,kernel_01,0,0.0,0.9106361269950868,4.0,2.61215,0.0,15.0,5.4619
std_s46,standard,1,46,1,nuts,2,Delta,kernel_02,0,0.0,0.8804495930671692,4.0,2.82165,0.0,15.0,6.2899
std_s46,standard,1,46,1,nuts,2,beta_i,kernel_03,0,0.0,0.863341212272644,5.0,4.5978,0.0,31.0,24.5648
std_s47,standard,1,47,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.906692385673523,5.0,2.9849,0.0,31.0,6.9854
std_s47,standard,1,47,1,nuts,2,mu,kernel_01,0,0.0,0.9158101677894592,5.0,2.69975,0.0,21.0,5.8066
std_s47,standard,1,47,1,nuts,2,Delta,kernel_02,0,0.0,0.9047593474388124,4.0,2.9241,0.0,15.0,6.6991
std_s47,standard,1,47,1,nuts,2,beta_i,kernel_03,0,0.0,0.8863222599029541,5.0,5.0,0.0,31.0,31.0
std_s48,standard,1,48,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.907569706439972,6.0,2.98995,0.0,39.0,7.0292
std_s48,standard,1,48,1,nuts,2,mu,kernel_01,0,0.0,0.9285730719566344,4.0,2.7241,0.0,15.0,5.898
std_s48,standard,1,48,1,nuts,2,Delta,kernel_02,0,0.0,0.9002248048782349,4.0,2.8961,0.0,15.0,6.5854
std_s48,standard,1,48,1,nuts,2,beta_i,kernel_03,0,0.0,0.8430700898170471,5.0,4.93705,0.0,31.0,29.9928
std_s49,standard,1,49,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.886218249797821,4.0,2.9329,0.0,15.0,6.7322
std_s49,standard,1,49,1,nuts,2,mu,kernel_01,0,0.0,0.9126237034797668,4.0,2.6437,0.0,15.0,5.5898
std_s49,standard,1,49,1,nuts,2,Delta,kernel_02,0,0.0,0.9002841711044312,4.0,2.8924,0.0,15.0,6.5702
std_s49,standard,1,49,1,nuts,2,beta_i,kernel_03,0,0.0,0.8640742897987366,5.0,5.0,0.0,31.0,31.0
std_s50,standard,1,50,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8938027620315552,3.0,2.939,0.0,7.0,6.756
std_s50,standard,1,50,1,nuts,2,mu,kernel_01,0,0.0,0.9180394411087036,4.0,2.66735,0.0,15.0,5.6786
std_s50,standard,1,50,1,nuts,2,Delta,kernel_02,0,0.0,0.9001518487930298,4.0,2.89375,0.0,15.0,6.5752
std_s50,standard,1,50,1,nuts,2,beta_i,kernel_03,0,0.0,0.851711630821228,5.0,4.70055,0.0,31.0,26.2088
std_s51,standard,1,51,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8993726372718811,3.0,2.94545,0.0,7.0,6.7818
std_s51,standard,1,51,1,nuts,2,mu,kernel_01,0,0.0,0.9193421602249146,5.0,2.67545,0.0,23.0,5.7085
std_s51,standard,1,51,1,nuts,2,Delta,kernel_02,0,0.0,0.8901129961013794,4.0,2.8718,0.0,15.0,6.4885
std_s51,standard,1,51,1,nuts,2,beta_i,kernel_03,0,0.0,0.8641144633293152,5.0,5.0,0.0,31.0,31.0
std_s52,standard,1,52,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.906952738761902,4.0,2.96895,0.0,15.0,6.8765
std_s52,standard,1,52,1,nuts,2,mu,kernel_01,0,0.0,0.917029082775116,4.0,2.65465,0.0,15.0,5.6245
std_s52,standard,1,52,1,nuts,2,Delta,kernel_02,0,0.0,0.862137496471405,5.0,2.7501,0.0,23.0,6.0209
std_s52,standard,1,52,1,nuts,2,beta_i,kernel_03,0,0.0,0.8652810454368591,5.0,4.94095,0.0,31.0,30.0552
std_s53,standard,1,53,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8736160397529602,4.0,2.8877,0.0,15.0,6.5519
std_s53,standard,1,53,1,nuts,2,mu,kernel_01,0,0.0,0.9044800996780396,5.0,2.5909,0.0,23.0,5.3986
std_s53,standard,1,53,1,nuts,2,Delta,kernel_02,0,0.0,0.9004499912261963,4.0,2.8927,0.0,15.0,6.5713
std_s53,standard,1,53,1,nuts,2,beta_i,kernel_03,0,0.0,0.8793466687202454,5.0,4.99585,0.0,31.0,30.9336
std_s54,standard,1,54,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8898411989212036,3.0,2.92165,0.0,7.0,6.6866
std_s54,standard,1,54,1,nuts,2,mu,kernel_01,0,0.0,0.9086195230484008,5.0,2.59365,0.0,31.0,5.4203
std_s54,standard,1,54,1,nuts,2,Delta,kernel_02,0,0.0,0.9021080136299132,4.0,2.88675,0.0,15.0,6.5476
std_s54,standard,1,54,1,nuts,2,beta_i,kernel_03,0,0.0,0.849374532699585,5.0,4.83045,0.0,31.0,28.2872
std_s55,standard,1,55,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8944002985954285,4.0,2.94265,0.0,15.0,6.771
std_s55,standard,1,55,1,nuts,2,mu,kernel_01,0,0.0,0.8991913795471191,5.0,2.52475,0.0,31.0,5.1815
std_s55,standard,1,55,1,nuts,2,Delta,kernel_02,0,0.0,0.9093759655952454,3.0,2.90685,0.0,7.0,6.6274
std_s55,standard,1,55,1,nuts,2,beta_i,kernel_03,0,0.0,0.8691145777702332,5.0,4.99995,0.0,31.0,30.9992
std_s56,standard,1,56,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9049976468086244,6.0,2.97745,0.0,39.0,6.9292
std_s56,standard,1,56,1,nuts,2,mu,kernel_01,0,0.0,0.910912275314331,4.0,2.66445,0.0,15.0,5.667
std_s56,standard,1,56,1,nuts,2,Delta,kernel_02,0,0.0,0.8857095837593079,5.0,2.8639,0.0,23.0,6.4604
std_s56,standard,1,56,1,nuts,2,beta_i,kernel_03,0,0.0,0.8463031053543091,5.0,4.99995,0.0,31.0,30.9992
std_s57,standard,1,57,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9042612314224244,6.0,2.96435,0.0,39.0,6.8814
std_s57,standard,1,57,1,nuts,2,mu,kernel_01,0,0.0,0.9115326404571532,4.0,2.6335,0.0,15.0,5.5453
std_s57,standard,1,57,1,nuts,2,Delta,kernel_02,0,0.0,0.9089234471321106,4.0,2.9233,0.0,15.0,6.6934
std_s57,standard,1,57,1,nuts,2,beta_i,kernel_03,0,0.0,0.8607292175292969,5.0,4.81505,0.0,31.0,28.0408
std_s58,standard,1,58,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9079864025115968,4.0,2.9717,0.0,15.0,6.8878
std_s58,standard,1,58,1,nuts,2,mu,kernel_01,0,0.0,0.8845455050468445,5.0,2.46035,0.0,31.0,4.9317
std_s58,standard,1,58,1,nuts,2,Delta,kernel_02,0,0.0,0.8899831771850586,4.0,2.8503,0.0,15.0,6.4028
std_s58,standard,1,58,1,nuts,2,beta_i,kernel_03,0,0.0,0.8549094796180725,5.0,4.6309,0.0,31.0,25.0944
std_s59,standard,1,59,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9005916118621826,3.0,2.95385,0.0,7.0,6.8154
std_s59,standard,1,59,1,nuts,2,mu,kernel_01,0,0.0,0.923434555530548,4.0,2.6856,0.0,15.0,5.7468
std_s59,standard,1,59,1,nuts,2,Delta,kernel_02,0,0.0,0.909910261631012,3.0,2.9144,0.0,7.0,6.6576
std_s59,standard,1,59,1,nuts,2,beta_i,kernel_03,0,0.0,0.8496996164321899,5.0,4.97355,0.0,31.0,30.5768
std_s60,standard,1,60,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9122620820999146,5.0,2.97525,0.0,23.0,6.9054
std_s60,standard,1,60,1,nuts,2,mu,kernel_01,0,0.0,0.9054355621337892,5.0,2.5703,0.0,31.0,5.3086
std_s60,standard,1,60,1,nuts,2,Delta,kernel_02,0,0.0,0.8945101499557495,4.0,2.88065,0.0,15.0,6.5232
std_s60,standard,1,60,1,nuts,2,beta_i,kernel_03,0,0.0,0.8805845975875854,5.0,4.99965,0.0,31.0,30.9944
std_s61,standard,1,61,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8867666125297546,4.0,2.9479,0.0,15.0,6.7968
std_s61,standard,1,61,1,nuts,2,mu,kernel_01,0,0.0,0.9405251741409302,6.0,2.9597,0.0,63.0,7.277
std_s61,standard,1,61,1,nuts,2,Delta,kernel_02,0,0.0,0.896257221698761,5.0,2.927,0.0,31.0,6.7215
std_s61,standard,1,61,1,nuts,2,beta_i,kernel_03,0,0.0,0.8472709059715271,5.0,4.9965,0.0,31.0,30.944
std_s62,standard,1,62,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.9017800092697144,3.0,2.9489,0.0,7.0,6.7956
std_s62,standard,1,62,1,nuts,2,mu,kernel_01,0,0.0,0.9067520499229432,5.0,2.55485,0.0,23.0,5.2464
std_s62,standard,1,62,1,nuts,2,Delta,kernel_02,0,0.0,0.8935195207595825,4.0,2.85115,0.0,11.0,6.4046
std_s62,standard,1,62,1,nuts,2,beta_i,kernel_03,0,0.0,0.8435067534446716,5.0,4.82845,0.0,31.0,28.2552
std_s63,standard,1,63,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8922246098518372,3.0,2.92955,0.0,7.0,6.7182
std_s63,standard,1,63,1,nuts,2,mu,kernel_01,0,0.0,0.9088631868362428,5.0,2.58995,0.0,31.0,5.3845
std_s63,standard,1,63,1,nuts,2,Delta,kernel_02,0,0.0,0.9096488356590272,3.0,2.91305,0.0,7.0,6.6522
std_s63,standard,1,63,1,nuts,2,beta_i,kernel_03,0,0.0,0.8607268333435059,5.0,4.9555,0.0,31.0,30.288
std_s64,standard,1,64,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8866562247276306,4.0,2.9309,0.0,15.0,6.724
std_s64,standard,1,64,1,nuts,2,mu,kernel_01,0,0.0,0.9134365320205688,4.0,2.6311,0.0,15.0,5.5367
std_s64,standard,1,64,1,nuts,2,Delta,kernel_02,0,0.0,0.9035201072692872,4.0,2.8972,0.0,15.0,6.5891
std_s64,standard,1,64,1,nuts,2,beta_i,kernel_03,0,0.0,0.8589848875999451,5.0,4.5532,0.0,31.0,23.8512
std_s65,standard,1,65,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8959805369377136,4.0,2.95215,0.0,15.0,6.8088
std_s65,standard,1,65,1,nuts,2,mu,kernel_01,0,0.0,0.90127295255661,5.0,2.55145,0.0,31.0,5.2463
std_s65,standard,1,65,1,nuts,2,Delta,kernel_02,0,0.0,0.8953129053115845,4.0,2.8576,0.0,15.0,6.4319
std_s65,standard,1,65,1,nuts,2,beta_i,kernel_03,0,0.0,0.8699723482131958,5.0,5.0,0.0,31.0,31.0
std_s66,standard,1,66,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8933287858963013,4.0,2.9509,0.0,15.0,6.8042
std_s66,standard,1,66,1,nuts,2,mu,kernel_01,0,0.0,0.9176793098449708,4.0,2.63365,0.0,15.0,5.5425
std_s66,standard,1,66,1,nuts,2,Delta,kernel_02,0,0.0,0.9032988548278807,4.0,2.8846,0.0,11.0,6.5383
std_s66,standard,1,66,1,nuts,2,beta_i,kernel_03,0,0.0,0.8715628981590271,5.0,5.0,0.0,31.0,31.0
std_s67,standard,1,67,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8935608267784119,4.0,2.9527,0.0,15.0,6.8112
std_s67,standard,1,67,1,nuts,2,mu,kernel_01,0,0.0,0.9203527569770812,4.0,2.7114,0.0,15.0,5.8532
std_s67,standard,1,67,1,nuts,2,Delta,kernel_02,0,0.0,0.8770620822906494,4.0,2.85335,0.0,15.0,6.4226
std_s67,standard,1,67,1,nuts,2,beta_i,kernel_03,0,0.0,0.8574593663215637,5.0,4.64405,0.0,31.0,25.3048
std_s68,standard,1,68,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8749414086341858,4.0,2.89435,0.0,15.0,6.5791
std_s68,standard,1,68,1,nuts,2,mu,kernel_01,0,0.0,0.9060394763946532,5.0,2.57005,0.0,31.0,5.3062
std_s68,standard,1,68,1,nuts,2,Delta,kernel_02,0,0.0,0.8892037868499756,4.0,2.84925,0.0,15.0,6.3985
std_s68,standard,1,68,1,nuts,2,beta_i,kernel_03,0,0.0,0.8772345781326294,5.0,4.9746,0.0,31.0,30.5936
std_s69,standard,1,69,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8843363523483276,4.0,2.92195,0.0,15.0,6.6888
std_s69,standard,1,69,1,nuts,2,mu,kernel_01,0,0.0,0.9117624759674072,5.0,2.6197,0.0,27.0,5.4997
std_s69,standard,1,69,1,nuts,2,Delta,kernel_02,0,0.0,0.8884904384613037,4.0,2.85075,0.0,15.0,6.4037
std_s69,standard,1,69,1,nuts,2,beta_i,kernel_03,0,0.0,0.8656052947044373,5.0,4.9604,0.0,31.0,30.3664
std_s70,standard,1,70,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8804894685745239,4.0,2.9349,0.0,15.0,6.741
std_s70,standard,1,70,1,nuts,2,mu,kernel_01,0,0.0,0.9027624726295472,5.0,2.5595,0.0,31.0,5.267
std_s70,standard,1,70,1,nuts,2,Delta,kernel_02,0,0.0,0.8969566226005554,4.0,2.88105,0.0,15.0,6.5246
std_s70,standard,1,70,1,nuts,2,beta_i,kernel_03,0,0.0,0.8560023307800293,5.0,4.98815,0.0,31.0,30.8104
std_s71,standard,1,71,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8832798004150391,4.0,2.9167,0.0,15.0,6.6671
std_s71,standard,1,71,1,nuts,2,mu,kernel_01,0,0.0,0.9174310564994812,4.0,2.6243,0.0,15.0,5.5019
std_s71,standard,1,71,1,nuts,2,Delta,kernel_02,0,0.0,0.8962517380714417,4.0,2.85545,0.0,15.0,6.4219
std_s71,standard,1,71,1,nuts,2,beta_i,kernel_03,0,0.0,0.8653869032859802,5.0,4.5013,0.0,31.0,23.0208
std_s72,standard,1,72,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8932620882987976,3.0,2.93775,0.0,7.0,6.751
std_s72,standard,1,72,1,nuts,2,mu,kernel_01,0,0.0,0.8937270641326904,5.0,2.5245,0.0,31.0,5.1596
std_s72,standard,1,72,1,nuts,2,Delta,kernel_02,0,0.0,0.8865143656730652,4.0,2.8438,0.0,15.0,6.3765
std_s72,standard,1,72,1,nuts,2,beta_i,kernel_03,0,0.0,0.8636829853057861,7.0,4.24535,0.0,95.0,18.9872
std_s73,standard,1,73,1,nuts,2,sigma_inv_chol_latent,kernel_00,0,0.0,0.8936095833778381,4.0,2.94375,0.0,15.0,6.7752
std_s73,standard,1,73,1,nuts,2,mu,kernel_01,0,0.0,0.8861187696456909,5.0,2.4614,0.0,31.0,4.9194
std_s73,standard,1,73,1,nuts,2,Delta,kernel_02,0,0.0,0.8976280093193054,3.0,2.87845,0.0,7.0,6.5139
