dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,param,post_mean,post_std,ci_low,ci_high,true_value,abs_diff,in_ci
std_s75,standard,1,75,1,bayesm,2,Alt1,1.0768029900670422,0.0748457761963869,0.9311925423996718,1.2241216566499014,1.0458822518748914,0.0309207381921508,True
std_s75,standard,1,75,1,bayesm,2,Alt2,0.0764939831245113,0.0930182095523548,-0.1081302665378346,0.2587984158328426,0.035318033995125,0.0411759491293862,True
std_s75,standard,1,75,1,bayesm,2,Alt3,-0.0120141185270299,0.0877622017247115,-0.1838650128070745,0.1589051903389978,0.0080804948943457,0.0200946134213756,True
std_s75,standard,1,75,1,bayesm,2,Price,1.223847811833061,0.075461215830612,1.07697680772895,1.3732317956383222,1.3735104824371993,0.1496626706041386,False
std_s76,standard,1,76,1,bayesm,2,Alt1,0.2792819748068429,0.0786454412709209,0.1238560928479056,0.4343785816740211,0.2481194879810916,0.0311624868257512,True
std_s76,standard,1,76,1,bayesm,2,Alt2,-0.0426727150369131,0.0651561525789423,-0.170188213073945,0.0837604378420344,-0.0058311171853774,0.0368415978515357,True
std_s76,standard,1,76,1,bayesm,2,Alt3,-0.7705610471959975,0.091004503770679,-0.9520205896548286,-0.5957081070953578,-0.8152020808742484,0.0446410336782508,True
std_s76,standard,1,76,1,bayesm,2,Price,-1.537035301122151,0.0629020824507154,-1.6626545274695204,-1.4158214623820249,-1.5772030195731517,0.0401677184510005,True
std_s77,standard,1,77,1,bayesm,2,Alt1,0.1703883548982073,0.0820188775796685,0.0063918776063489,0.3289924529023127,0.1942464629959393,0.023858108097732,True
std_s77,standard,1,77,1,bayesm,2,Alt2,0.0289846128721069,0.0738037422905894,-0.1182156534185548,0.1713617026575769,-0.0675065372726071,0.096491150144714,True
std_s77,standard,1,77,1,bayesm,2,Alt3,1.747968511069913,0.0856157686785933,1.579879013642706,1.9183272800227296,1.7776824262545363,0.0297139151846235,True
std_s77,standard,1,77,1,bayesm,2,Price,-1.375434956283095,0.0883453169869048,-1.5501326358942236,-1.2037104066543225,-1.3358789221007283,0.0395560341823666,True
std_s78,standard,1,78,1,bayesm,2,Alt1,1.4834622617704871,0.0756425460592267,1.3361281426697664,1.6309681584971123,1.4316745259585044,0.0517877358119829,True
std_s78,standard,1,78,1,bayesm,2,Alt2,-0.3073597349652329,0.0755316945489151,-0.4575543899267534,-0.1592671914301728,-0.2462117525378284,0.0611479824274045,True
std_s78,standard,1,78,1,bayesm,2,Alt3,0.2715383678136904,0.0635220768927443,0.1457757637388426,0.3957364163528556,0.2745801732337502,0.0030418054200597,True
std_s78,standard,1,78,1,bayesm,2,Price,-0.7141723807325047,0.0502769565562506,-0.814904430991619,-0.6157011493985043,-0.7259350332785479,0.0117626525460432,True
std_s79,standard,1,79,1,bayesm,2,Alt1,0.238525721627244,0.0810748340732646,0.0778779557673566,0.3981873853493833,0.141981493295931,0.096544228331313,True
std_s79,standard,1,79,1,bayesm,2,Alt2,0.6556903808490306,0.0909110245045668,0.4766690726101431,0.8346662689556126,0.4797240568907803,0.1759663239582503,True
std_s79,standard,1,79,1,bayesm,2,Alt3,2.5393829469125992,0.0747847940004201,2.393047334569524,2.6871165778977164,2.5636912813587758,0.024308334446176,True
std_s79,standard,1,79,1,bayesm,2,Price,1.0328303532241925,0.0825432715273608,0.8709494774664418,1.196109562067568,1.0962259765941758,0.0633956233699835,True
std_s80,standard,1,80,1,bayesm,2,Alt1,-0.1223668449138943,0.0768873251970354,-0.2749960837658959,0.0281581149402091,-0.1512378618948948,0.0288710169810005,True
std_s80,standard,1,80,1,bayesm,2,Alt2,-0.0859798281215217,0.0921327234770781,-0.2674689207095585,0.093434381480055,-0.1878128267602039,0.1018329986386821,True
std_s80,standard,1,80,1,bayesm,2,Alt3,1.300299462356291,0.0723443813507759,1.1586602095573555,1.4436129674883096,1.2050620354473416,0.0952374269089491,True
std_s80,standard,1,80,1,bayesm,2,Price,-0.5278309182149141,0.0782717303115561,-0.6817538898068515,-0.3757132965905406,-0.6331353681535787,0.1053044499386646,True
std_s81,standard,1,81,1,bayesm,2,Alt1,-0.5130620045841972,0.0877485098635766,-0.6850257593259521,-0.3399346477238354,-0.6577484565969923,0.1446864520127951,True
std_s81,standard,1,81,1,bayesm,2,Alt2,0.1801929534530452,0.1058827482837542,-0.026348576845347,0.3855762927774256,0.2587774812245948,0.0785845277715495,True
std_s81,standard,1,81,1,bayesm,2,Alt3,-0.031977547191317,0.0629856684646697,-0.1557378774947602,0.0921166962585978,-0.0759078807541205,0.0439303335628034,True
std_s81,standard,1,81,1,bayesm,2,Price,2.113013949586308,0.0713221489847956,1.9730126585623164,2.2548757748022754,2.087072311853024,0.0259416377332839,True
std_s82,standard,1,82,1,bayesm,2,Alt1,-1.082901738144871,0.0841389828658717,-1.2514501760734154,-0.9203685409916496,-1.292700144872451,0.2097984067275804,False
std_s82,standard,1,82,1,bayesm,2,Alt2,-0.0410099124214298,0.06215497273009,-0.1629491001119085,0.0801852985240629,-0.0951615186491467,0.0541516062277168,True
std_s82,standard,1,82,1,bayesm,2,Alt3,-0.5907253019471279,0.0823005146359405,-0.7525650432273651,-0.4309776343126819,-0.5895321073703643,0.0011931945767635,True
std_s82,standard,1,82,1,bayesm,2,Price,0.1080057256206987,0.0593598678875489,-0.0097784082313325,0.2256860177722762,0.1460448783811865,0.0380391527604877,True
std_s83,standard,1,83,1,bayesm,2,Alt1,0.2057774874061077,0.0983527383483525,0.0105175861813477,0.3957930241940577,0.2230088626979686,0.0172313752918609,True
std_s83,standard,1,83,1,bayesm,2,Alt2,1.0742358674939696,0.0840890334162084,0.9115546978176362,1.2418731483814287,1.037815388998841,0.0364204784951285,True
std_s83,standard,1,83,1,bayesm,2,Alt3,-0.0605473910135668,0.1002773645487956,-0.2597448441133967,0.1335451123210066,-0.1309624623206806,0.0704150713071137,True
std_s83,standard,1,83,1,bayesm,2,Price,-0.7225927590658603,0.0564965184919573,-0.8344426838440511,-0.6134719832007505,-0.7266068310468572,0.0040140719809969,True
std_s84,standard,1,84,1,bayesm,2,Alt1,-0.5625917051624507,0.0717683208307745,-0.70267657092576,-0.4204991501951671,-0.5226424362893439,0.0399492688731067,True
std_s84,standard,1,84,1,bayesm,2,Alt2,-0.0599483887894669,0.0770979442577132,-0.2121780567934705,0.0884859632947465,0.0252970344003031,0.08524542318977,True
std_s84,standard,1,84,1,bayesm,2,Alt3,0.0874150955771499,0.0638004835046359,-0.0394731899711371,0.2115199787277046,0.1277618464716574,0.0403467508945074,True
std_s84,standard,1,84,1,bayesm,2,Price,-2.09370554952556,0.0863594072792603,-2.2641202212048697,-1.9266729804375125,-1.938703865516184,0.1550016840093755,True
std_s85,standard,1,85,1,bayesm,2,Alt1,-1.2574063278518948,0.0971359733867055,-1.4519663957725055,-1.072240271419053,-1.352595704972973,0.0951893771210783,True
std_s85,standard,1,85,1,bayesm,2,Alt2,0.2691438418214802,0.0557641050709848,0.1594335186726217,0.3786271996227003,0.2705556875083039,0.0014118456868237,True
std_s85,standard,1,85,1,bayesm,2,Alt3,0.9354614734366185,0.0810153379919945,0.7772611023480847,1.094042062062505,0.8612495098711703,0.074211963565448,True
std_s85,standard,1,85,1,bayesm,2,Price,0.3824984116380389,0.0507934305835191,0.2841544433675912,0.4832912383045893,0.3371111293417771,0.0453872822962618,True
std_s86,standard,1,86,1,bayesm,2,Alt1,1.2539743205385585,0.0809210883411941,1.0977309571526062,1.4134169047537697,1.2214902319374203,0.0324840886011381,True
std_s86,standard,1,86,1,bayesm,2,Alt2,1.764653898581764,0.0987551372087231,1.5721965255941768,1.96144954994831,1.8238101639155504,0.059156265333786,True
std_s86,standard,1,86,1,bayesm,2,Alt3,1.441079548333278,0.0723130219796385,1.2989036417306628,1.583353107000026,1.496559089727029,0.0554795413937507,True
std_s86,standard,1,86,1,bayesm,2,Price,0.2952589960920267,0.0644236986771479,0.169725707867402,0.4209063070074921,0.2674141138889726,0.0278448822030541,True
std_s87,standard,1,87,1,bayesm,2,Alt1,1.176563650450399,0.0680007074956295,1.0445702810906328,1.3116584314146582,1.1576116815640562,0.0189519688863424,True
std_s87,standard,1,87,1,bayesm,2,Alt2,-0.1762554847942318,0.090589073614176,-0.3542171698059564,0.0010440941852423,-0.209118786177531,0.0328633013832991,True
std_s87,standard,1,87,1,bayesm,2,Alt3,-0.3580839710246724,0.0812377878357328,-0.5168021838980379,-0.2008387450382042,-0.5270541212658251,0.1689701502411526,False
std_s87,standard,1,87,1,bayesm,2,Price,1.2504512481267678,0.0579274201413276,1.1382824053966247,1.364584028261876,1.2429917979490115,0.0074594501777562,True
std_s88,standard,1,88,1,bayesm,2,Alt1,-1.0387826134483746,0.080441026106733,-1.1970230403074789,-0.8838415966693118,-1.104321029555101,0.0655384161067262,True
std_s88,standard,1,88,1,bayesm,2,Alt2,-0.7239569150416651,0.0821210510018622,-0.8896108453146633,-0.5655267897148654,-0.7066444132282952,0.0173125018133699,True
std_s88,standard,1,88,1,bayesm,2,Alt3,-1.1768276278360743,0.0745676799533903,-1.323757465577916,-1.0316415914778112,-1.3127211092076567,0.1358934813715822,True
std_s88,standard,1,88,1,bayesm,2,Price,1.150559710145821,0.08648997249321,0.9818649099570516,1.3192072844850349,1.016978525304383,0.1335811848414378,True
std_s89,standard,1,89,1,bayesm,2,Alt1,-0.042562619998111,0.0671627043046162,-0.1745232868436158,0.0886052306061386,-0.0361224825375332,0.0064401374605777,True
std_s89,standard,1,89,1,bayesm,2,Alt2,0.1542071852337487,0.0637779994165885,0.0305926756641315,0.2783914189908636,0.2118074450555777,0.0576002598218289,True
std_s89,standard,1,89,1,bayesm,2,Alt3,-0.3112537468518719,0.090005464442767,-0.4887335884844788,-0.1348195487235211,-0.3394591830044641,0.0282054361525921,True
std_s89,standard,1,89,1,bayesm,2,Price,-0.4623531001879312,0.0729190134802256,-0.6052436904197962,-0.3194709517553086,-0.5094501270700449,0.0470970268821136,True
std_s90,standard,1,90,1,bayesm,2,Alt1,-0.524260743874178,0.0943111866099157,-0.7138704630622673,-0.3429641057303877,-0.562641458254659,0.038380714380481,True
std_s90,standard,1,90,1,bayesm,2,Alt2,2.0247945991360083,0.0968472663023271,1.8378585612321168,2.219281388160482,1.792064622882827,0.2327299762531813,False
std_s90,standard,1,90,1,bayesm,2,Alt3,0.9322350234269774,0.0731902714318025,0.7896391791052425,1.0783164564711796,0.8246523684429106,0.1075826549840668,True
std_s90,standard,1,90,1,bayesm,2,Price,-0.6907571650507027,0.0501874526099102,-0.7915282601759274,-0.5940834880657652,-0.609681228987642,0.0810759360630607,True
std_s91,standard,1,91,1,bayesm,2,Alt1,0.0731908934432871,0.0771717538326051,-0.0771356701748933,0.2235729527557942,0.1755780312188756,0.1023871377755884,True
std_s91,standard,1,91,1,bayesm,2,Alt2,-0.0912172561248879,0.0601857957199056,-0.2098378771705546,0.0262565683656845,-0.0491945365159625,0.0420227196089253,True
std_s91,standard,1,91,1,bayesm,2,Alt3,-1.562792325136468,0.0903774063759432,-1.743364940859467,-1.3883514710475056,-1.6758134425802405,0.1130211174437725,True
std_s91,standard,1,91,1,bayesm,2,Price,-0.5675060256216345,0.0663645066073604,-0.696899699253862,-0.4370089132007562,-0.558967357060912,0.0085386685607224,True
std_s92,standard,1,92,1,bayesm,2,Alt1,0.877632636720538,0.0702688554715199,0.739162693245453,1.0162407624993846,0.8701588583887121,0.0074737783318259,True
std_s92,standard,1,92,1,bayesm,2,Alt2,0.4966256586639099,0.0928672158063888,0.3147061549930225,0.6765536737558461,0.6397122051979683,0.1430865465340584,True
std_s92,standard,1,92,1,bayesm,2,Alt3,0.1614824586978421,0.0852659114893426,-0.0073723061691882,0.3269117117680976,0.1646084519652168,0.0031259932673747,True
std_s92,standard,1,92,1,bayesm,2,Price,0.1257257525737406,0.0479515751636535,0.0319571212903155,0.2191708834122141,0.0913296375195415,0.034396115054199,True
std_s93,standard,1,93,1,bayesm,2,Alt1,-0.1948884516259895,0.0685076302460182,-0.3285642259066265,-0.059185440083049,-0.2165408321427553,0.0216523805167657,True
std_s93,standard,1,93,1,bayesm,2,Alt2,-1.6341897873338838,0.1015744244557634,-1.840121049953188,-1.43871973067318,-1.825174640023354,0.1909848526894701,True
std_s93,standard,1,93,1,bayesm,2,Alt3,1.0311741717043652,0.0891591892173879,0.8543661569192338,1.2054776486271344,1.1026710679205538,0.0714968962161886,True
std_s93,standard,1,93,1,bayesm,2,Price,-0.126133343597348,0.0889590898450906,-0.2990285581614907,0.0492678066517349,-0.1060410563327007,0.0200922872646472,True
std_s94,standard,1,94,1,bayesm,2,Alt1,-0.1072993572404591,0.0743890360826658,-0.2547988707790201,0.0360970978840979,-0.1494001306322767,0.0421007733918176,True
std_s94,standard,1,94,1,bayesm,2,Alt2,-1.22435597865243,0.0939214578883206,-1.409189845044211,-1.0415306324696811,-1.153571913780761,0.0707840648716691,True
std_s94,standard,1,94,1,bayesm,2,Alt3,-0.355541065746813,0.0665674127997576,-0.4865229141479119,-0.2263429878016749,-0.2695013948693747,0.0860396708774383,True
std_s94,standard,1,94,1,bayesm,2,Price,0.2782287312026577,0.0747009804483432,0.1302010346127455,0.4230288624229492,0.2438900562915392,0.0343386749111184,True
std_s95,standard,1,95,1,bayesm,2,Alt1,-1.0546177873684854,0.0771128595930961,-1.207874437406955,-0.9032824335504188,-1.001301302985305,0.0533164843831803,True
std_s95,standard,1,95,1,bayesm,2,Alt2,-0.3320286059299244,0.0793824029567957,-0.4884417009342621,-0.1775343649800443,-0.1675689816470692,0.1644596242828551,False
std_s95,standard,1,95,1,bayesm,2,Alt3,-1.9374740192684052,0.1009580285735085,-2.14260231139341,-1.744546987738941,-1.928799249764796,0.0086747695036097,True
std_s95,standard,1,95,1,bayesm,2,Price,-0.2999164928784002,0.0513139094312008,-0.4006069356111757,-0.1986217251301245,-0.2690203069984897,0.0308961858799104,True
std_s96,standard,1,96,1,bayesm,2,Alt1,-0.0421070084953934,0.0577039494473688,-0.1557736167601719,0.069070580503047,0.0097088665342415,0.051815875029635,True
std_s96,standard,1,96,1,bayesm,2,Alt2,-1.506951240622704,0.0852867192669906,-1.67761536165016,-1.340964261172277,-1.5551892840719967,0.0482380434492926,True
std_s96,standard,1,96,1,bayesm,2,Alt3,-0.0346365419162436,0.067095770434608,-0.1665973265966105,0.0961648562530123,0.0376455875765677,0.0722821294928113,True
std_s96,standard,1,96,1,bayesm,2,Price,-0.2698601118141757,0.0802080875748387,-0.4274035637554784,-0.1129125154525971,-0.3062035958951632,0.0363434840809875,True
std_s97,standard,1,97,1,bayesm,2,Alt1,-0.0201366668631016,0.0664191962278736,-0.1508169808685258,0.1075026215076309,-0.0807332822249861,0.0605966153618844,True
std_s97,standard,1,97,1,bayesm,2,Alt2,-0.7644195733096684,0.0676647495585493,-0.8976837175230487,-0.6329712365413173,-0.7156403793431282,0.0487791939665401,True
std_s97,standard,1,97,1,bayesm,2,Alt3,0.4628900832349412,0.0742244446295108,0.3176426320694873,0.6092709503135155,0.4960033678973254,0.0331132846623842,True
std_s97,standard,1,97,1,bayesm,2,Price,-0.4273737068902317,0.065894393727373,-0.5567470964438906,-0.2960749272077316,-0.3570559585732635,0.0703177483169682,True
std_s98,standard,1,98,1,bayesm,2,Alt1,0.2417582808590762,0.0796344123110026,0.0844430058870769,0.3972790075900234,0.2849014590571178,0.0431431781980416,True
std_s98,standard,1,98,1,bayesm,2,Alt2,0.2698445563700536,0.086638785193964,0.0994273142088951,0.4366146600455731,0.1870919025584928,0.0827526538115608,True
std_s98,standard,1,98,1,bayesm,2,Alt3,0.8700347709173493,0.065398595938328,0.7441760923768532,0.9989745552432684,0.8401905677968939,0.0298442031204553,True
std_s98,standard,1,98,1,bayesm,2,Price,-0.6319419219623539,0.0792883768007081,-0.788487760559339,-0.4766182975749283,-0.6095579917527637,0.0223839302095901,True
std_s99,standard,1,99,1,bayesm,2,Alt1,1.5494037695541498,0.091208862469642,1.3724314581070411,1.729741166534721,1.475197396248115,0.0742063733060347,True
std_s99,standard,1,99,1,bayesm,2,Alt2,1.2889910065310295,0.0939677866003994,1.1061868131795969,1.4722362622758804,1.234691937848052,0.0542990686829776,True
std_s99,standard,1,99,1,bayesm,2,Alt3,0.2561551062059675,0.0975958260219517,0.0626119622391774,0.4452550457102012,0.2961722625183823,0.0400171563124148,True
std_s99,standard,1,99,1,bayesm,2,Price,1.8064058157896588,0.0663056785754513,1.6774513775670614,1.937616742022347,1.8694528217043536,0.063047005914695,True
std_s01,standard,1,1,1,hmc,2,Alt1,-1.0595479011535645,0.0838478282094001,-1.2248296678066253,-0.8962462753057486,-1.072964278711645,0.0134163775580804,True
std_s01,standard,1,1,1,hmc,2,Alt2,0.5660412311553955,0.0808363929390907,0.4094962663948536,0.7235981494188308,0.4951586112003165,0.0708826199550789,True
std_s01,standard,1,1,1,hmc,2,Alt3,-0.8975539803504944,0.0815318897366523,-1.06089526116848,-0.7409778013825417,-0.952062100706259,0.0545081203557645,True
std_s01,standard,1,1,1,hmc,2,Price,-0.4975203573703766,0.0604709163308143,-0.6157886862754822,-0.3788651369512083,-0.5181455523987548,0.0206251950283782,True
std_s02,standard,1,2,1,hmc,2,Alt1,0.612977147102356,0.1006175875663757,0.4237842485308647,0.8201900675892829,0.6036714606026271,0.0093056864997288,True
std_s02,standard,1,2,1,hmc,2,Alt2,-0.0979968458414077,0.0790649801492691,-0.2553084023296833,0.0546930027194319,-0.0796134520219965,0.0183833938194112,True
std_s02,standard,1,2,1,hmc,2,Alt3,-0.2545503377914428,0.0730809271335601,-0.3988396927714348,-0.1134040100499987,-0.2112726914290075,0.0432776463624353,True
std_s02,standard,1,2,1,hmc,2,Price,-1.8343400955200195,0.0827700495719909,-1.9955014407634732,-1.6711294800043108,-1.6577347444332275,0.1766053510867919,False
std_s03,standard,1,3,1,hmc,2,Alt1,1.7300012111663818,0.0645203590393066,1.6034603238105771,1.8597597777843475,1.6680252708825845,0.0619759402837973,True
std_s03,standard,1,3,1,hmc,2,Alt2,0.0808951556682586,0.0867776721715927,-0.0909079076722264,0.2476357974112032,0.2596883747016338,0.1787932190333752,False
std_s03,standard,1,3,1,hmc,2,Alt3,-0.0933154299855232,0.0888709500432014,-0.2648091182112694,0.080249327421188,0.1102435424238525,0.2035589724093758,False
std_s03,standard,1,3,1,hmc,2,Price,0.6353466510772705,0.0831419080495834,0.4718714721500873,0.7980309262871741,0.5795433466949741,0.0558033043822964,True
std_s04,standard,1,4,1,hmc,2,Alt1,1.247295379638672,0.0723653212189674,1.1069743156433105,1.3907732307910918,1.277523073933294,0.030227694294622,True
std_s04,standard,1,4,1,hmc,2,Alt2,0.2189127206802368,0.0639326944947242,0.0936364114284515,0.3450033836066721,0.1256845425469796,0.0932281781332571,True
std_s04,standard,1,4,1,hmc,2,Alt3,-1.4596357345581057,0.0906513482332229,-1.6369203895330429,-1.2833293676376345,-1.575633647564078,0.1159979130059725,True
std_s04,standard,1,4,1,hmc,2,Price,1.579745173454285,0.05726969987154,1.469796645641327,1.6920647740364074,1.561664660536652,0.0180805129176326,True
std_s05,standard,1,5,1,hmc,2,Alt1,-0.4160583019256592,0.096649132668972,-0.6084977224469185,-0.2284173868596554,-0.4706475145800509,0.0545892126543917,True
std_s05,standard,1,5,1,hmc,2,Alt2,-0.1696884334087371,0.0752360820770263,-0.3190273188054561,-0.0223647987470031,-0.0979004748816344,0.0717879585271027,True
std_s05,standard,1,5,1,hmc,2,Alt3,1.7997790575027466,0.0847887992858886,1.6352957487106323,1.9630782365798949,1.884169252631225,0.0843901951284784,True
std_s05,standard,1,5,1,hmc,2,Price,-1.6642804145812988,0.0738092064857482,-1.8084251642227172,-1.5203533858060838,-1.7426322827367997,0.0783518681555008,True
std_s06,standard,1,6,1,hmc,2,Alt1,-1.0252898931503296,0.0755882039666175,-1.1752398490905762,-0.8777597531676294,-1.145438532436191,0.1201486392858617,True
std_s06,standard,1,6,1,hmc,2,Alt2,-0.8200494050979614,0.0742411017417907,-0.9693174913525582,-0.6738770097494127,-0.7824347160403822,0.0376146890575792,True
std_s06,standard,1,6,1,hmc,2,Alt3,0.9058991074562072,0.0752551555633544,0.7573140934109688,1.0521687686443326,0.8738665739721179,0.0320325334840894,True
std_s06,standard,1,6,1,hmc,2,Price,0.7290866374969482,0.0433326251804828,0.6438231438398361,0.8143467754125594,0.8114097529802404,0.0823231154832921,True
std_s07,standard,1,7,1,hmc,2,Alt1,0.0136770121753215,0.0835827887058258,-0.1491895094513893,0.1800922583788632,0.0234475548025636,0.009770542627242,True
std_s07,standard,1,7,1,hmc,2,Alt2,-1.0091241598129272,0.0835227817296981,-1.1701916754245758,-0.8461214318871499,-1.1399393153086468,0.1308151554957195,True
std_s07,standard,1,7,1,hmc,2,Alt3,-1.934573769569397,0.093322142958641,-2.1176907896995543,-1.757156619429589,-1.869280239002512,0.0652935305668849,True
std_s07,standard,1,7,1,hmc,2,Price,-1.804633617401123,0.0634817704558372,-1.9341538399457927,-1.6828494727611545,-1.7808150511343273,0.0238185662667957,True
std_s08,standard,1,8,1,hmc,2,Alt1,-1.320911526679993,0.105162538588047,-1.5329182595014572,-1.120843255519867,-1.2108557108417597,0.1100558158382332,True
std_s08,standard,1,8,1,hmc,2,Alt2,0.0053100283257663,0.0866633504629135,-0.1672583971172571,0.1734488785266876,0.125618479148625,0.1203084508228587,True
std_s08,standard,1,8,1,hmc,2,Alt3,1.358466386795044,0.0617164745926857,1.2384147614240646,1.4799224525690078,1.3499604520175184,0.0085059347775255,True
std_s08,standard,1,8,1,hmc,2,Price,-0.9963361620903016,0.0857803672552108,-1.1663090318441391,-0.8330465331673622,-0.9127202154851664,0.083615946605135,True
std_s09,standard,1,9,1,hmc,2,Alt1,0.7332803606987,0.098214216530323,0.5407048851251602,0.926032356917858,0.7141676369634427,0.0191127237352572,True
std_s09,standard,1,9,1,hmc,2,Alt2,0.501167893409729,0.0950505062937736,0.3172539316117763,0.6879865050315856,0.4852836858412434,0.0158842075684855,True
std_s09,standard,1,9,1,hmc,2,Alt3,0.7918460965156555,0.0906994193792343,0.6122315794229507,0.9712705567479132,0.8483054720435957,0.0564593755279402,True
std_s09,standard,1,9,1,hmc,2,Price,1.4583098888397217,0.0774015560746193,1.3053186804056167,1.610216337442398,1.5376738750155483,0.0793639861758266,True
std_s100,standard,1,100,1,hmc,2,Alt1,-0.1361435353755951,0.0828181505203247,-0.2996682457625866,0.0273059119470414,-0.1820208348243829,0.0458772994487877,True
std_s100,standard,1,100,1,hmc,2,Alt2,-1.0809943675994873,0.0818829983472824,-1.2438769191503525,-0.9252995669841768,-1.003380717730042,0.0776136498694453,True
std_s100,standard,1,100,1,hmc,2,Alt3,-0.9237850308418274,0.0738396197557449,-1.0685332715511322,-0.780153323709965,-0.9369221110721804,0.0131370802303529,True
std_s100,standard,1,100,1,hmc,2,Price,-0.9367267489433287,0.0695062428712844,-1.0760091632604598,-0.8027725458145144,-0.9442706004373588,0.0075438514940298,True
std_s10,standard,1,10,1,hmc,2,Alt1,0.533690333366394,0.0866328850388526,0.3662964135408401,0.7034158676862716,0.5706934550173092,0.0370031216509151,True
std_s10,standard,1,10,1,hmc,2,Alt2,-0.6409155130386353,0.0967137888073921,-0.8311225011944771,-0.4553251162171365,-0.5128751923514103,0.1280403206872249,True
std_s10,standard,1,10,1,hmc,2,Alt3,0.3312720358371734,0.0811525732278823,0.1721643090248107,0.4928909540176391,0.2757824229883798,0.0554896128487936,True
std_s10,standard,1,10,1,hmc,2,Price,-0.4894771575927734,0.082997553050518,-0.648897647857666,-0.3264663048088551,-0.3892815421193124,0.100195615473461,True
std_s11,standard,1,11,1,hmc,2,Alt1,0.1489380002021789,0.073644034564495,-0.0016329833189956,0.289447508752346,0.0616906000245436,0.0872474001776353,True
std_s11,standard,1,11,1,hmc,2,Alt2,1.1242759227752686,0.0606250613927841,1.0049136757850647,1.2427791506052015,1.0173244530365455,0.1069514697387228,True
std_s11,standard,1,11,1,hmc,2,Alt3,-0.6648502349853516,0.0844102948904037,-0.8320495635271072,-0.5028371706604959,-0.7658603912677838,0.1010101562824322,True
std_s11,standard,1,11,1,hmc,2,Price,0.2755650281906128,0.0910489559173584,0.094205773808062,0.454415515065193,0.274385651386532,0.0011793768040807,True
std_s12,standard,1,12,1,hmc,2,Alt1,-0.2999224960803985,0.095887616276741,-0.4896248370409012,-0.1143387805670501,-0.193152846506634,0.1067696495737645,True
std_s12,standard,1,12,1,hmc,2,Alt2,0.2295018583536148,0.0820564404129982,0.0678589399904012,0.3917026221752167,0.1747974760595444,0.0547043822940703,True
std_s12,standard,1,12,1,hmc,2,Alt3,-0.6259449124336243,0.0717269107699394,-0.7699599385261535,-0.4883739918470383,-0.5663793422789835,0.0595655701546408,True
std_s12,standard,1,12,1,hmc,2,Price,-0.0369864515960216,0.0493023991584777,-0.1334527786821127,0.0603735979646444,0.0232732314004605,0.0602596829964821,True
std_s13,standard,1,13,1,hmc,2,Alt1,1.358652949333191,0.088839441537857,1.1887300819158555,1.539531201124191,1.3594580312665707,0.0008050819333798,True
std_s13,standard,1,13,1,hmc,2,Alt2,-0.5650427937507629,0.1058139204978942,-0.771805927157402,-0.3594027310609825,-0.6155332630831808,0.0504904693324178,True
std_s13,standard,1,13,1,hmc,2,Alt3,1.1995360851287842,0.0938573628664016,1.0191035717725754,1.3880021423101423,1.2940562967121043,0.0945202115833201,True
std_s13,standard,1,13,1,hmc,2,Price,-2.4421727657318115,0.0909927263855934,-2.6255490660667418,-2.2670094966888428,-2.364696080657899,0.0774766850739125,True
std_s14,standard,1,14,1,hmc,2,Alt1,0.5427197217941284,0.067468836903572,0.4111444361507892,0.6761831790208817,0.5667679566461548,0.0240482348520263,True
std_s14,standard,1,14,1,hmc,2,Alt2,0.9116522669792176,0.0975592881441116,0.7205418348312378,1.1015247553586958,0.9099022823360864,0.0017499846431311,True
std_s14,standard,1,14,1,hmc,2,Alt3,0.4682314991950989,0.0885345935821533,0.3000738114118576,0.6420576110482216,0.3631038108501496,0.1051276883449492,True
std_s14,standard,1,14,1,hmc,2,Price,-0.4606224596500397,0.0713896304368972,-0.6003684923052788,-0.3205334544181824,-0.4070166285288738,0.0536058311211658,True
std_s15,standard,1,15,1,hmc,2,Alt1,-1.4886257648468018,0.0977149903774261,-1.681636679172516,-1.2986457914113998,-1.3819408471089485,0.1066849177378534,True
std_s15,standard,1,15,1,hmc,2,Alt2,-1.6096802949905396,0.0796656608581543,-1.768459802865982,-1.4530581027269365,-1.672332050992714,0.0626517560021744,True
std_s15,standard,1,15,1,hmc,2,Alt3,0.3777842223644256,0.0650458857417106,0.2523728221654892,0.506017243862152,0.3671872583548352,0.0105969640095904,True
std_s15,standard,1,15,1,hmc,2,Price,-0.1559542864561081,0.0762131288647651,-0.3071371495723724,-0.00544969427865,-0.0820123850871813,0.0739419013689268,True
std_s16,standard,1,16,1,hmc,2,Alt1,1.394320368766785,0.1059069335460662,1.1879275113344192,1.604868388175964,1.329566958682297,0.0647534100844879,True
std_s16,standard,1,16,1,hmc,2,Alt2,0.4496908187866211,0.0932765379548072,0.2668391406536102,0.6336671039462085,0.2607582894581185,0.1889325293285025,False
std_s16,standard,1,16,1,hmc,2,Alt3,-3.0330159664154053,0.1314467191696167,-3.301500278711319,-2.786069738864899,-2.9108302415407654,0.1221857248746398,True
std_s16,standard,1,16,1,hmc,2,Price,1.7228556871414185,0.08213622123003,1.5649217545986176,1.886671131849289,1.7110453626256343,0.0118103245157841,True
std_s17,standard,1,17,1,hmc,2,Alt1,-0.2821299433708191,0.1090553402900695,-0.5002474308013916,-0.0707836557179689,-0.3832898790870274,0.1011599357162083,True
