dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,demo,param,post_mean,post_std,ci_low,ci_high,true_value,bias,in_ci
std_s77,standard,1,77,1,bayesm,2,z1,Alt3,-0.5280656898191352,0.0816713507724927,-0.6877966611254318,-0.3681292016056084,-0.6653505778260531,0.1372848880069179,True
std_s77,standard,1,77,1,bayesm,2,z1,Price,0.7127777774886844,0.0844753604876478,0.5501206275916747,0.8795197202299208,0.7114567627283052,0.0013210147603792,True
std_s77,standard,1,77,1,bayesm,2,z2,Alt1,0.7172266229818468,0.0848699129761619,0.5513012433248139,0.8862664408482376,0.64504615821322,0.0721804647686268,True
std_s77,standard,1,77,1,bayesm,2,z2,Alt2,-0.4827472096283677,0.0782167202665146,-0.6361580466197245,-0.3301477805006989,-0.5332448496699582,0.0504976400415905,True
std_s77,standard,1,77,1,bayesm,2,z2,Alt3,0.8875027851003977,0.0917979376060327,0.7102573773150042,1.067448778300106,0.8877430678689967,-0.0002402827685989,True
std_s77,standard,1,77,1,bayesm,2,z2,Price,0.0084814880362839,0.0917498495731773,-0.169388358574526,0.1883516122909186,-0.0370635760086337,0.0455450640449176,True
std_s78,standard,1,78,1,bayesm,2,z1,Alt1,0.6177468078645288,0.074351080922657,0.4735961204687946,0.7639311835401054,0.6135366577480462,0.0042101501164826,True
std_s78,standard,1,78,1,bayesm,2,z1,Alt2,-0.8195085162269468,0.0700814713365355,-0.9593023274462812,-0.6839520013098825,-0.7504209960493042,-0.0690875201776425,True
std_s78,standard,1,78,1,bayesm,2,z1,Alt3,-0.0977723106195637,0.0596655658047234,-0.2158109620111443,0.0187549124837195,-0.0452633977984157,-0.0525089128211479,True
std_s78,standard,1,78,1,bayesm,2,z1,Price,-0.6888772410147848,0.0497261690858719,-0.7876878734346622,-0.5921528929828308,-0.652268807178481,-0.0366084338363037,True
std_s78,standard,1,78,1,bayesm,2,z2,Alt1,-0.6765528440354784,0.0807994252237961,-0.8371296488009174,-0.519456160810426,-0.6360631074353955,-0.0404897366000829,True
std_s78,standard,1,78,1,bayesm,2,z2,Alt2,-0.0380854586322125,0.0776237678047687,-0.1897080423836984,0.1140156732577436,-0.1340298921431405,0.0959444335109279,True
