dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,param,bias,rmse,mean_abs_err,coverage95
kt3_s11,3comp_equal,3,11,5,bayesm,2,Alt1,-0.0931643018792533,1.1460792642955682,0.864608979170512,0.9666666666666668
kt3_s11,3comp_equal,3,11,5,bayesm,2,Alt2,0.0564114781588179,0.953694606714899,0.7275209665455965,0.9633333333333334
kt3_s11,3comp_equal,3,11,5,bayesm,2,Alt3,0.3073129867750686,1.657594282525423,0.7612464455605853,0.97
kt3_s11,3comp_equal,3,11,5,bayesm,2,Price,0.1158886339220211,0.7215055223883647,0.5393048525025326,0.9566666666666668
kt3_s12,3comp_equal,3,12,5,bayesm,2,Alt1,0.0787751019823478,0.9306890962134512,0.6944414851552043,0.94
kt3_s12,3comp_equal,3,12,5,bayesm,2,Alt2,-0.2173454220101611,0.8568114692238646,0.6708643294168749,0.9566666666666668
kt3_s12,3comp_equal,3,12,5,bayesm,2,Alt3,-0.1180266393358434,1.0014449748446972,0.7722903550674934,0.9333333333333332
kt3_s12,3comp_equal,3,12,5,bayesm,2,Price,0.0015196510857787,0.6730718204137683,0.4983931071437416,0.96
kt3_s13,3comp_equal,3,13,5,bayesm,2,Alt1,0.0549684416531109,0.8423897980070979,0.6185283814789307,0.9566666666666668
kt3_s13,3comp_equal,3,13,5,bayesm,2,Alt2,0.03958959408258,0.7692829299016288,0.6171034951648319,0.95
kt3_s13,3comp_equal,3,13,5,bayesm,2,Alt3,0.0065550543717236,0.9597347111872048,0.7397829351916668,0.9766666666666668
kt3_s13,3comp_equal,3,13,5,bayesm,2,Price,0.025621536871746,0.6584137829004907,0.5071730321622789,0.9666666666666668
kt3_s14,3comp_equal,3,14,5,bayesm,2,Alt1,0.0462635574457069,0.8050939018735822,0.6452982067040213,0.9733333333333334
kt3_s14,3comp_equal,3,14,5,bayesm,2,Alt2,0.0034588311070803,0.893869591300389,0.7089403706159932,0.9733333333333334
kt3_s14,3comp_equal,3,14,5,bayesm,2,Alt3,-0.0336745895570701,1.207336945946191,0.8792730038261222,0.9366666666666666
kt3_s14,3comp_equal,3,14,5,bayesm,2,Price,-0.0616937028456779,0.6333320754137463,0.4954615490666331,0.9566666666666668
kt3_s15,3comp_equal,3,15,5,bayesm,2,Alt1,0.0772984683745266,0.9658342267343534,0.7535161124351232,0.96
kt3_s15,3comp_equal,3,15,5,bayesm,2,Alt2,-0.0613792112523429,0.796089120922158,0.6230657836027683,0.9533333333333334
kt3_s15,3comp_equal,3,15,5,bayesm,2,Alt3,0.1693996909527279,0.8092188108094546,0.625790696028598,0.9566666666666668
kt3_s15,3comp_equal,3,15,5,bayesm,2,Price,-0.1035629058130703,0.7460970555790539,0.5626224251302665,0.9733333333333334
kt3_s16,3comp_equal,3,16,5,bayesm,2,Alt1,0.0982490053376529,1.1843349126113445,0.8138902876369213,0.9166666666666666
kt3_s16,3comp_equal,3,16,5,bayesm,2,Alt2,0.2859548696984253,1.3735407011584635,0.912274781363401,0.9
kt3_s16,3comp_equal,3,16,5,bayesm,2,Alt3,-0.0881806918038012,1.4613618157912536,0.9759074148783498,0.9166666666666666
kt3_s16,3comp_equal,3,16,5,bayesm,2,Price,-0.030681554156653,0.6796851596003085,0.4726634660775395,0.9533333333333334
kt3_s17,3comp_equal,3,17,5,bayesm,2,Alt1,-0.0790360664622572,0.8984187054694727,0.6289747966784438,0.96
kt3_s17,3comp_equal,3,17,5,bayesm,2,Alt2,0.1507187607655128,0.9780748319279412,0.7557025750220862,0.9166666666666666
kt3_s17,3comp_equal,3,17,5,bayesm,2,Alt3,0.0675520977667304,0.8298595606767362,0.6303085912197942,0.9466666666666668
kt3_s17,3comp_equal,3,17,5,bayesm,2,Price,0.2045389352697892,0.986276678534822,0.555845122208806,0.9433333333333334
