dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,block,kernel_id,n_divergent,frac_divergent,max_treedepth,mean_treedepth,frac_max_treedepth,max_leapfrog,mean_leapfrog,mean_acceptance
kt1_s57,1comp,1,57,5,hmc,2,pvec_latent,kernel_00,1334,0.0667,,,,,,0.8404406309127808
kt1_s57,1comp,1,57,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,1220,0.061,,,,,,0.8132900595664978
kt1_s57,1comp,1,57,5,hmc,2,mu_k,kernel_02,16,0.0008,,,,,,0.9244546890258788
kt1_s57,1comp,1,57,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9009156227111816
kt1_s57,1comp,1,57,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8931857347488403
kt1_s58,1comp,1,58,5,hmc,2,pvec_latent,kernel_00,165,0.00825,,,,,,0.9731396436691284
kt1_s58,1comp,1,58,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,705,0.03525,,,,,,0.850409746170044
kt1_s58,1comp,1,58,5,hmc,2,mu_k,kernel_02,430,0.0215,,,,,,0.8817493319511414
kt1_s58,1comp,1,58,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9374331831932068
kt1_s58,1comp,1,58,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8984688520431519
kt1_s59,1comp,1,59,5,hmc,2,pvec_latent,kernel_00,11,0.00055,,,,,,0.9564419984817504
kt1_s59,1comp,1,59,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,265,0.01325,,,,,,0.9033068418502808
kt1_s59,1comp,1,59,5,hmc,2,mu_k,kernel_02,1473,0.07365,,,,,,0.7341465950012207
kt1_s59,1comp,1,59,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.905706822872162
kt1_s59,1comp,1,59,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8921545147895813
kt1_s60,1comp,1,60,5,hmc,2,pvec_latent,kernel_00,13,0.00065,,,,,,0.9549297094345092
kt1_s60,1comp,1,60,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,428,0.0214,,,,,,0.8627738356590271
kt1_s60,1comp,1,60,5,hmc,2,mu_k,kernel_02,0,0.0,,,,,,0.9315311312675476
kt1_s60,1comp,1,60,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9551759958267212
kt1_s60,1comp,1,60,5,hmc,2,beta_i,kernel_04,2,0.0001,,,,,,0.8349049091339111
kt1_s61,1comp,1,61,5,hmc,2,pvec_latent,kernel_00,4,0.0002,,,,,,0.97311931848526
kt1_s61,1comp,1,61,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,692,0.0346,,,,,,0.8528011441230774
kt1_s61,1comp,1,61,5,hmc,2,mu_k,kernel_02,14,0.0007,,,,,,0.8792337775230408
kt1_s61,1comp,1,61,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.919006049633026
kt1_s61,1comp,1,61,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8802363276481628
kt1_s62,1comp,1,62,5,hmc,2,pvec_latent,kernel_00,156,0.0078,,,,,,0.9321138858795166
kt1_s62,1comp,1,62,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,321,0.01605,,,,,,0.8704610466957092
kt1_s62,1comp,1,62,5,hmc,2,mu_k,kernel_02,628,0.0314,,,,,,0.7898080348968506
kt1_s62,1comp,1,62,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9125300645828248
kt1_s62,1comp,1,62,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.907318651676178
kt1_s63,1comp,1,63,5,hmc,2,pvec_latent,kernel_00,456,0.0228,,,,,,0.9193338751792908
kt1_s63,1comp,1,63,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,593,0.02965,,,,,,0.8366960883140564
kt1_s63,1comp,1,63,5,hmc,2,mu_k,kernel_02,535,0.02675,,,,,,0.8850216865539551
kt1_s63,1comp,1,63,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9381441473960876
kt1_s63,1comp,1,63,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.90155428647995
kt1_s64,1comp,1,64,5,hmc,2,pvec_latent,kernel_00,22,0.0011,,,,,,0.959679901599884
kt1_s64,1comp,1,64,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,63,0.00315,,,,,,0.8850300908088684
kt1_s64,1comp,1,64,5,hmc,2,mu_k,kernel_02,1149,0.05745,,,,,,0.7511084675788879
kt1_s64,1comp,1,64,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.958666205406189
kt1_s64,1comp,1,64,5,hmc,2,beta_i,kernel_04,138,0.0069,,,,,,0.8418418169021606
kt1_s65,1comp,1,65,5,hmc,2,pvec_latent,kernel_00,5,0.00025,,,,,,0.9516423940658568
kt1_s65,1comp,1,65,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,111,0.00555,,,,,,0.891229510307312
kt1_s65,1comp,1,65,5,hmc,2,mu_k,kernel_02,1080,0.054,,,,,,0.7683246731758118
kt1_s65,1comp,1,65,5,hmc,2,Delta,kernel_03,12,0.0006,,,,,,0.9121697545051576
kt1_s65,1comp,1,65,5,hmc,2,beta_i,kernel_04,1,5e-05,,,,,,0.7767220735549927
kt1_s66,1comp,1,66,5,hmc,2,pvec_latent,kernel_00,21,0.00105,,,,,,0.9639996290206908
kt1_s66,1comp,1,66,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,51,0.00255,,,,,,0.9335617423057556
kt1_s66,1comp,1,66,5,hmc,2,mu_k,kernel_02,611,0.03055,,,,,,0.8294220566749573
kt1_s66,1comp,1,66,5,hmc,2,Delta,kernel_03,291,0.01455,,,,,,0.8467716574668884
kt1_s66,1comp,1,66,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8972679972648621
kt1_s67,1comp,1,67,5,hmc,2,pvec_latent,kernel_00,389,0.01945,,,,,,0.951680302619934
kt1_s67,1comp,1,67,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,447,0.02235,,,,,,0.8718084096908569
kt1_s67,1comp,1,67,5,hmc,2,mu_k,kernel_02,1088,0.0544,,,,,,0.8010362386703491
kt1_s67,1comp,1,67,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9114583730697632
kt1_s67,1comp,1,67,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8729347586631775
kt1_s68,1comp,1,68,5,hmc,2,pvec_latent,kernel_00,24,0.0012,,,,,,0.9625098705291748
kt1_s68,1comp,1,68,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,447,0.02235,,,,,,0.876884400844574
kt1_s68,1comp,1,68,5,hmc,2,mu_k,kernel_02,313,0.01565,,,,,,0.8478072285652161
kt1_s68,1comp,1,68,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9333263635635376
kt1_s68,1comp,1,68,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8992496132850647
kt1_s69,1comp,1,69,5,hmc,2,pvec_latent,kernel_00,17,0.00085,,,,,,0.956596314907074
kt1_s69,1comp,1,69,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,469,0.02345,,,,,,0.8532390594482422
kt1_s69,1comp,1,69,5,hmc,2,mu_k,kernel_02,578,0.0289,,,,,,0.8345867395401001
kt1_s69,1comp,1,69,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.91974276304245
kt1_s69,1comp,1,69,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9023853540420532
kt1_s71,1comp,1,71,5,hmc,2,pvec_latent,kernel_00,645,0.03225,,,,,,0.928961992263794
kt1_s71,1comp,1,71,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,690,0.0345,,,,,,0.8583664894104004
kt1_s71,1comp,1,71,5,hmc,2,mu_k,kernel_02,226,0.0113,,,,,,0.8764916062355042
kt1_s71,1comp,1,71,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.918616771697998
kt1_s71,1comp,1,71,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.891303539276123
kt1_s72,1comp,1,72,5,hmc,2,pvec_latent,kernel_00,674,0.0337,,,,,,0.8842522501945496
kt1_s72,1comp,1,72,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,305,0.01525,,,,,,0.8751310706138611
kt1_s72,1comp,1,72,5,hmc,2,mu_k,kernel_02,17,0.00085,,,,,,0.8828931450843811
kt1_s72,1comp,1,72,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9360790848731996
kt1_s72,1comp,1,72,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9113717079162598
kt1_s73,1comp,1,73,5,hmc,2,pvec_latent,kernel_00,14,0.0007,,,,,,0.9666446447372437
kt1_s73,1comp,1,73,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,370,0.0185,,,,,,0.8862257599830627
kt1_s73,1comp,1,73,5,hmc,2,mu_k,kernel_02,35,0.00175,,,,,,0.9137858152389526
kt1_s73,1comp,1,73,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9058809280395508
kt1_s73,1comp,1,73,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8904157280921936
kt1_s74,1comp,1,74,5,hmc,2,pvec_latent,kernel_00,2057,0.10285,,,,,,0.8684534430503845
kt1_s74,1comp,1,74,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,28,0.0014,,,,,,0.9262934327125548
kt1_s74,1comp,1,74,5,hmc,2,mu_k,kernel_02,0,0.0,,,,,,0.9567767381668092
kt1_s74,1comp,1,74,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9493296146392822
kt1_s74,1comp,1,74,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9292628169059752
kt1_s75,1comp,1,75,5,hmc,2,pvec_latent,kernel_00,10,0.0005,,,,,,0.9577982425689696
kt1_s75,1comp,1,75,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,743,0.03715,,,,,,0.8413845896720886
kt1_s75,1comp,1,75,5,hmc,2,mu_k,kernel_02,3,0.00015,,,,,,0.9232816696166992
kt1_s75,1comp,1,75,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.94164776802063
kt1_s75,1comp,1,75,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8962036967277527
kt1_s76,1comp,1,76,5,hmc,2,pvec_latent,kernel_00,13,0.00065,,,,,,0.9584941267967224
kt1_s76,1comp,1,76,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,487,0.02435,,,,,,0.882682204246521
kt1_s76,1comp,1,76,5,hmc,2,mu_k,kernel_02,273,0.01365,,,,,,0.8564949035644531
kt1_s76,1comp,1,76,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9301375150680542
kt1_s76,1comp,1,76,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.896704375743866
kt1_s77,1comp,1,77,5,hmc,2,pvec_latent,kernel_00,82,0.0041,,,,,,0.8498279452323914
kt1_s77,1comp,1,77,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,0,0.0,,,,,,0.9436009526252748
kt1_s77,1comp,1,77,5,hmc,2,mu_k,kernel_02,163,0.00815,,,,,,0.7761793732643127
kt1_s77,1comp,1,77,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9575909972190856
kt1_s77,1comp,1,77,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9010719656944276
kt1_s78,1comp,1,78,5,hmc,2,pvec_latent,kernel_00,11,0.00055,,,,,,0.960622489452362
kt1_s78,1comp,1,78,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,597,0.02985,,,,,,0.8650298714637756
kt1_s78,1comp,1,78,5,hmc,2,mu_k,kernel_02,120,0.006,,,,,,0.8403894305229187
kt1_s78,1comp,1,78,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9171935319900512
kt1_s78,1comp,1,78,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9057473540306092
kt1_s79,1comp,1,79,5,hmc,2,pvec_latent,kernel_00,18,0.0009,,,,,,0.943198263645172
kt1_s79,1comp,1,79,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,125,0.00625,,,,,,0.8671214580535889
kt1_s79,1comp,1,79,5,hmc,2,mu_k,kernel_02,1272,0.0636,,,,,,0.6830797791481018
kt1_s79,1comp,1,79,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9443703889846802
kt1_s79,1comp,1,79,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8599550724029541
kt1_s80,1comp,1,80,5,hmc,2,pvec_latent,kernel_00,14,0.0007,,,,,,0.9627400636672974
kt1_s80,1comp,1,80,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,154,0.0077,,,,,,0.8931865096092224
kt1_s80,1comp,1,80,5,hmc,2,mu_k,kernel_02,54,0.0027,,,,,,0.942677915096283
kt1_s80,1comp,1,80,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9319214820861816
kt1_s80,1comp,1,80,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8046773672103882
kt1_s81,1comp,1,81,5,hmc,2,pvec_latent,kernel_00,24,0.0012,,,,,,0.9616531133651732
kt1_s81,1comp,1,81,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,984,0.0492,,,,,,0.7805174589157104
kt1_s81,1comp,1,81,5,hmc,2,mu_k,kernel_02,3038,0.1519,,,,,,0.6778934597969055
kt1_s81,1comp,1,81,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.8976224660873413
kt1_s81,1comp,1,81,5,hmc,2,beta_i,kernel_04,3,0.00015,,,,,,0.8883944153785706
kt1_s82,1comp,1,82,5,hmc,2,pvec_latent,kernel_00,63,0.00315,,,,,,0.941818356513977
kt1_s82,1comp,1,82,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,98,0.0049,,,,,,0.9114611148834229
kt1_s82,1comp,1,82,5,hmc,2,mu_k,kernel_02,214,0.0107,,,,,,0.841799795627594
kt1_s82,1comp,1,82,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.919763684272766
kt1_s82,1comp,1,82,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9406003952026368
kt1_s83,1comp,1,83,5,hmc,2,pvec_latent,kernel_00,420,0.021,,,,,,0.8752455115318298
kt1_s83,1comp,1,83,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,559,0.02795,,,,,,0.8746361136436462
kt1_s83,1comp,1,83,5,hmc,2,mu_k,kernel_02,3674,0.1837,,,,,,0.5847077965736389
kt1_s83,1comp,1,83,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9084917902946472
kt1_s83,1comp,1,83,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8911714553833008
kt1_s84,1comp,1,84,5,hmc,2,pvec_latent,kernel_00,1711,0.08555,,,,,,0.8707771301269531
kt1_s84,1comp,1,84,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,808,0.0404,,,,,,0.8038368225097656
kt1_s84,1comp,1,84,5,hmc,2,mu_k,kernel_02,1,5e-05,,,,,,0.9255952835083008
kt1_s84,1comp,1,84,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9172626733779908
kt1_s84,1comp,1,84,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8825112581253052
kt1_s85,1comp,1,85,5,hmc,2,pvec_latent,kernel_00,0,0.0,,,,,,0.8102418184280396
kt1_s85,1comp,1,85,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,818,0.0409,,,,,,0.8288991451263428
kt1_s85,1comp,1,85,5,hmc,2,mu_k,kernel_02,25,0.00125,,,,,,0.8606440424919128
kt1_s85,1comp,1,85,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.905659794807434
kt1_s85,1comp,1,85,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9019216895103456
kt1_s86,1comp,1,86,5,hmc,2,pvec_latent,kernel_00,8,0.0004,,,,,,0.9567158222198486
kt1_s86,1comp,1,86,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,645,0.03225,,,,,,0.8608450293540955
kt1_s86,1comp,1,86,5,hmc,2,mu_k,kernel_02,101,0.00505,,,,,,0.8454983234405518
kt1_s86,1comp,1,86,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9428874254226683
kt1_s86,1comp,1,86,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8790919184684753
kt1_s87,1comp,1,87,5,hmc,2,pvec_latent,kernel_00,1985,0.09925,,,,,,0.8708177804946899
kt1_s87,1comp,1,87,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,143,0.00715,,,,,,0.8819222450256348
kt1_s87,1comp,1,87,5,hmc,2,mu_k,kernel_02,24,0.0012,,,,,,0.9187498092651368
kt1_s87,1comp,1,87,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9336941242218018
kt1_s87,1comp,1,87,5,hmc,2,beta_i,kernel_04,1222,0.0611,,,,,,0.7219722867012024
kt1_s88,1comp,1,88,5,hmc,2,pvec_latent,kernel_00,2329,0.11645,,,,,,0.841014564037323
kt1_s88,1comp,1,88,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,10,0.0005,,,,,,0.945165514945984
kt1_s88,1comp,1,88,5,hmc,2,mu_k,kernel_02,60,0.003,,,,,,0.7846108675003052
kt1_s88,1comp,1,88,5,hmc,2,Delta,kernel_03,20,0.001,,,,,,0.9025627970695496
kt1_s88,1comp,1,88,5,hmc,2,beta_i,kernel_04,1684,0.0842,,,,,,0.4881804287433624
kt1_s89,1comp,1,89,5,hmc,2,pvec_latent,kernel_00,9,0.00045,,,,,,0.9574869871139526
kt1_s89,1comp,1,89,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,0,0.0,,,,,,0.9310992360115052
kt1_s89,1comp,1,89,5,hmc,2,mu_k,kernel_02,2341,0.11705,,,,,,0.506787121295929
kt1_s89,1comp,1,89,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9353371262550354
kt1_s89,1comp,1,89,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9440697431564332
kt1_s90,1comp,1,90,5,hmc,2,pvec_latent,kernel_00,792,0.0396,,,,,,0.9221986532211304
kt1_s90,1comp,1,90,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,553,0.02765,,,,,,0.8674187660217285
kt1_s90,1comp,1,90,5,hmc,2,mu_k,kernel_02,290,0.0145,,,,,,0.8729511499404907
kt1_s90,1comp,1,90,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.908111810684204
kt1_s90,1comp,1,90,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8941615223884583
kt1_s91,1comp,1,91,5,hmc,2,pvec_latent,kernel_00,24,0.0012,,,,,,0.9636513590812684
kt1_s91,1comp,1,91,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,314,0.0157,,,,,,0.8630380630493164
kt1_s91,1comp,1,91,5,hmc,2,mu_k,kernel_02,24,0.0012,,,,,,0.8742433786392212
kt1_s91,1comp,1,91,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9291574358940125
kt1_s91,1comp,1,91,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9176194071769714
kt1_s92,1comp,1,92,5,hmc,2,pvec_latent,kernel_00,13,0.00065,,,,,,0.9587419629096984
kt1_s92,1comp,1,92,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,17,0.00085,,,,,,0.9027906060218812
kt1_s92,1comp,1,92,5,hmc,2,mu_k,kernel_02,47,0.00235,,,,,,0.8860464692115784
kt1_s92,1comp,1,92,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9367464780807496
kt1_s92,1comp,1,92,5,hmc,2,beta_i,kernel_04,803,0.04015,,,,,,0.6420474648475647
kt1_s93,1comp,1,93,5,hmc,2,pvec_latent,kernel_00,952,0.0476,,,,,,0.8538811802864075
kt1_s93,1comp,1,93,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,356,0.0178,,,,,,0.8587659001350403
kt1_s93,1comp,1,93,5,hmc,2,mu_k,kernel_02,473,0.02365,,,,,,0.8104349970817566
kt1_s93,1comp,1,93,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9265480637550354
kt1_s93,1comp,1,93,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8868409395217896
kt1_s94,1comp,1,94,5,hmc,2,pvec_latent,kernel_00,77,0.00385,,,,,,0.9420818090438844
kt1_s94,1comp,1,94,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,37,0.00185,,,,,,0.8973241448402405
kt1_s94,1comp,1,94,5,hmc,2,mu_k,kernel_02,2062,0.1031,,,,,,0.6068621277809143
kt1_s94,1comp,1,94,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9382970929145812
kt1_s94,1comp,1,94,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9063537120819092
kt1_s95,1comp,1,95,5,hmc,2,pvec_latent,kernel_00,1649,0.08245,,,,,,0.8457810282707214
kt1_s95,1comp,1,95,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,49,0.00245,,,,,,0.9161505103111268
kt1_s95,1comp,1,95,5,hmc,2,mu_k,kernel_02,116,0.0058,,,,,,0.8660186529159546
kt1_s95,1comp,1,95,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9196716547012328
kt1_s95,1comp,1,95,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8838376998901367
kt1_s96,1comp,1,96,5,hmc,2,pvec_latent,kernel_00,16,0.0008,,,,,,0.9620044827461244
kt1_s96,1comp,1,96,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,1084,0.0542,,,,,,0.8125395774841309
kt1_s96,1comp,1,96,5,hmc,2,mu_k,kernel_02,9,0.00045,,,,,,0.9333978295326232
kt1_s96,1comp,1,96,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9264445304870604
kt1_s96,1comp,1,96,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8932331800460815
kt1_s97,1comp,1,97,5,hmc,2,pvec_latent,kernel_00,9,0.00045,,,,,,0.9543927907943726
kt1_s97,1comp,1,97,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,112,0.0056,,,,,,0.9243398308753968
kt1_s97,1comp,1,97,5,hmc,2,mu_k,kernel_02,23,0.00115,,,,,,0.8869779109954834
kt1_s97,1comp,1,97,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.8999725580215454
kt1_s97,1comp,1,97,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.903147041797638
kt1_s98,1comp,1,98,5,hmc,2,pvec_latent,kernel_00,1302,0.0651,,,,,,0.909889817237854
kt1_s98,1comp,1,98,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,20,0.001,,,,,,0.927952527999878
kt1_s98,1comp,1,98,5,hmc,2,mu_k,kernel_02,0,0.0,,,,,,0.9449445605278016
kt1_s98,1comp,1,98,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9313802719116212
kt1_s98,1comp,1,98,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9138085842132568
kt1_s99,1comp,1,99,5,hmc,2,pvec_latent,kernel_00,590,0.0295,,,,,,0.8981750011444092
kt1_s99,1comp,1,99,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,51,0.00255,,,,,,0.9123183488845824
kt1_s99,1comp,1,99,5,hmc,2,mu_k,kernel_02,3007,0.15035,,,,,,0.5927917957305908
kt1_s99,1comp,1,99,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.8975229263305664
kt1_s99,1comp,1,99,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.922553300857544
kt2_s01,2comp_equal,2,1,5,hmc,2,pvec_latent,kernel_00,39,0.00195,,,,,,0.9613593816757202
kt2_s01,2comp_equal,2,1,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,56,0.0028,,,,,,0.9043765664100648
kt2_s01,2comp_equal,2,1,5,hmc,2,mu_k,kernel_02,1,5e-05,,,,,,0.9747388958930968
kt2_s01,2comp_equal,2,1,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9147732257843018
kt2_s01,2comp_equal,2,1,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8013922572135925
kt2_s02,2comp_equal,2,2,5,hmc,2,pvec_latent,kernel_00,8,0.0004,,,,,,0.9583078026771544
kt2_s02,2comp_equal,2,2,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,1070,0.0535,,,,,,0.8367685675621033
kt2_s02,2comp_equal,2,2,5,hmc,2,mu_k,kernel_02,271,0.01355,,,,,,0.8554756045341492
kt2_s02,2comp_equal,2,2,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9092923998832704
kt2_s02,2comp_equal,2,2,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8730159997940063
kt2_s03,2comp_equal,2,3,5,hmc,2,pvec_latent,kernel_00,60,0.003,,,,,,0.9221214652061462
kt2_s03,2comp_equal,2,3,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,334,0.0167,,,,,,0.8684813380241394
kt2_s03,2comp_equal,2,3,5,hmc,2,mu_k,kernel_02,35,0.00175,,,,,,0.8916454911231995
kt2_s03,2comp_equal,2,3,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9125861525535583
kt2_s03,2comp_equal,2,3,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8826027512550354
kt2_s04,2comp_equal,2,4,5,hmc,2,pvec_latent,kernel_00,0,0.0,,,,,,0.9728737473487854
kt2_s04,2comp_equal,2,4,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,904,0.0452,,,,,,0.8666369318962097
kt2_s04,2comp_equal,2,4,5,hmc,2,mu_k,kernel_02,583,0.02915,,,,,,0.8125699758529663
kt2_s04,2comp_equal,2,4,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.9093196988105774
kt2_s04,2comp_equal,2,4,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.9206621050834656
kt2_s05,2comp_equal,2,5,5,hmc,2,pvec_latent,kernel_00,425,0.02125,,,,,,0.6995741128921509
kt2_s05,2comp_equal,2,5,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,294,0.0147,,,,,,0.886505663394928
kt2_s05,2comp_equal,2,5,5,hmc,2,mu_k,kernel_02,1559,0.07795,,,,,,0.7176730036735535
kt2_s05,2comp_equal,2,5,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.8988365530967712
kt2_s05,2comp_equal,2,5,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8912541270256042
kt2_s06,2comp_equal,2,6,5,hmc,2,pvec_latent,kernel_00,16,0.0008,,,,,,0.9197918176651
kt2_s06,2comp_equal,2,6,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,136,0.0068,,,,,,0.8849095702171326
kt2_s06,2comp_equal,2,6,5,hmc,2,mu_k,kernel_02,749,0.03745,,,,,,0.8098174929618835
kt2_s06,2comp_equal,2,6,5,hmc,2,Delta,kernel_03,0,0.0,,,,,,0.8987659215927124
kt2_s06,2comp_equal,2,6,5,hmc,2,beta_i,kernel_04,0,0.0,,,,,,0.8852055668830872
kt2_s07,2comp_equal,2,7,5,hmc,2,pvec_latent,kernel_00,2416,0.1208,,,,,,0.8183826208114624
kt2_s07,2comp_equal,2,7,5,hmc,2,sigma_inv_chol_k_latent,kernel_01,179,0.00895,,,,,,0.904222846031189
kt2_s07,2comp_equal,2,7,5,hmc,2,mu_k,kernel_02,684,0.0342,,,,,,0.8228222727775574
