dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,param,kind,n_pts,min_ESS,mean_ESS,max_Rhat,mean_Rhat,ESS,Rhat
kt5_s76,5comp_equal,5,76,5,hmc,2,Price,density,6.0,5.560633136414814,94.04062031632613,1.2702702294823371,1.0991106874287409,,
kt5_s76,5comp_equal,5,76,5,hmc,2,Alt1,moment_Mean,,,,,,55.86542895479598,1.0251252137100713
kt5_s76,5comp_equal,5,76,5,hmc,2,Alt1,moment_Var,,,,,,133.98827596891812,1.007567254526175
kt5_s76,5comp_equal,5,76,5,hmc,2,Alt2,moment_Mean,,,,,,59.57590594155863,1.025798300305811
kt5_s76,5comp_equal,5,76,5,hmc,2,Alt2,moment_Var,,,,,,84.15687618785464,1.0130085577178989
kt5_s76,5comp_equal,5,76,5,hmc,2,Alt3,moment_Mean,,,,,,115.95813357956646,1.0139567892218646
kt5_s76,5comp_equal,5,76,5,hmc,2,Alt3,moment_Var,,,,,,11.855768930610957,1.1167686999803457
kt5_s76,5comp_equal,5,76,5,hmc,2,Price,moment_Mean,,,,,,253.2578336005754,1.008232822792599
kt5_s76,5comp_equal,5,76,5,hmc,2,Price,moment_Var,,,,,,51.586928874806105,1.0202355059194823
kt5_s77,5comp_equal,5,77,5,hmc,2,Alt1,density,16.0,2.68520339211857,4.346551838040886,2.0039696606092865,1.7601068870299388,,
kt5_s77,5comp_equal,5,77,5,hmc,2,Alt2,density,18.0,2.807477634418672,10.242218475007965,1.9047565971753675,1.4070057767974429,,
kt5_s77,5comp_equal,5,77,5,hmc,2,Alt3,density,19.0,2.7143428005872687,6.262145042146683,1.9904139527562763,1.5586415097594848,,
kt5_s77,5comp_equal,5,77,5,hmc,2,Price,density,16.0,2.802919662331145,7.089945247779797,1.9100589693253092,1.4457918544495385,,
kt5_s77,5comp_equal,5,77,5,hmc,2,Alt1,moment_Mean,,,,,,3.391340889905335,1.5765988007418223
kt5_s77,5comp_equal,5,77,5,hmc,2,Alt1,moment_Var,,,,,,3.287508559046328,1.6269833846861603
kt5_s77,5comp_equal,5,77,5,hmc,2,Alt2,moment_Mean,,,,,,2.7955220539675154,1.9121150029111371
kt5_s77,5comp_equal,5,77,5,hmc,2,Alt2,moment_Var,,,,,,3.095095838728584,1.7170158673617797
kt5_s77,5comp_equal,5,77,5,hmc,2,Alt3,moment_Mean,,,,,,2.896144633282804,1.838586371617703
kt5_s77,5comp_equal,5,77,5,hmc,2,Alt3,moment_Var,,,,,,6.383667906909397,1.2438964869469866
kt5_s77,5comp_equal,5,77,5,hmc,2,Price,moment_Mean,,,,,,6.988399447157314,1.204416138519856
kt5_s77,5comp_equal,5,77,5,hmc,2,Price,moment_Var,,,,,,4.445486490388542,1.4387860330368123
kt5_s78,5comp_equal,5,78,5,hmc,2,Alt1,density,5.0,11.21638599071077,34.504143779022634,1.1555625951082902,1.080336509963069,,
kt5_s78,5comp_equal,5,78,5,hmc,2,Alt2,density,7.0,3.1485036209607293,13.25077813156314,1.7073755653951843,1.4218920544427232,,
kt5_s78,5comp_equal,5,78,5,hmc,2,Alt3,density,8.0,2.9470162727301,5.636456132069331,1.7936301448875906,1.545263237700747,,
kt5_s78,5comp_equal,5,78,5,hmc,2,Price,density,6.0,5.561569027450375,64.13920225135978,1.287126045595649,1.074748604581786,,
kt5_s78,5comp_equal,5,78,5,hmc,2,Alt1,moment_Mean,,,,,,20.520788749035937,1.0754174823439089
kt5_s78,5comp_equal,5,78,5,hmc,2,Alt1,moment_Var,,,,,,62.312177835216815,1.036851917190048
kt5_s78,5comp_equal,5,78,5,hmc,2,Alt2,moment_Mean,,,,,,10.585164932104796,1.1245416541590552
kt5_s78,5comp_equal,5,78,5,hmc,2,Alt2,moment_Var,,,,,,5.2976847831629525,1.2989748160606511
kt5_s78,5comp_equal,5,78,5,hmc,2,Alt3,moment_Mean,,,,,,23.694028488461736,1.0620751813256375
kt5_s78,5comp_equal,5,78,5,hmc,2,Alt3,moment_Var,,,,,,9.42949239903059,1.1499245984848856
kt5_s78,5comp_equal,5,78,5,hmc,2,Price,moment_Mean,,,,,,9.593906956523076,1.140927269610469
kt5_s78,5comp_equal,5,78,5,hmc,2,Price,moment_Var,,,,,,9.136557839337948,1.1605910666948946
kt5_s79,5comp_equal,5,79,5,hmc,2,Alt1,density,2.0,15.853209995998288,17.632535112945185,1.0839340507123798,1.0836531076652007,,
kt5_s79,5comp_equal,5,79,5,hmc,2,Alt2,density,5.0,4.165045983815952,283.5082511054441,1.4423706525167683,1.187087942938924,,
kt5_s79,5comp_equal,5,79,5,hmc,2,Alt3,density,4.0,3.2165291099253586,112.27101875805582,1.6515332969461458,1.2548678127983828,,
kt5_s79,5comp_equal,5,79,5,hmc,2,Price,density,5.0,16.761099894337008,247.5718479272467,1.0910497033502935,1.0477486220186096,,
kt5_s79,5comp_equal,5,79,5,hmc,2,Alt1,moment_Mean,,,,,,8.116597526892575,1.1841885971125572
kt5_s79,5comp_equal,5,79,5,hmc,2,Alt1,moment_Var,,,,,,473.89528813849495,1.0266671694619798
kt5_s79,5comp_equal,5,79,5,hmc,2,Alt2,moment_Mean,,,,,,2.81758378588301,1.9270388330923571
kt5_s79,5comp_equal,5,79,5,hmc,2,Alt2,moment_Var,,,,,,2.8276465912296933,1.8948498581255115
kt5_s79,5comp_equal,5,79,5,hmc,2,Alt3,moment_Mean,,,,,,45.20785481458009,1.0507064878685
kt5_s79,5comp_equal,5,79,5,hmc,2,Alt3,moment_Var,,,,,,450.2424802712531,1.0224716002236864
kt5_s79,5comp_equal,5,79,5,hmc,2,Price,moment_Mean,,,,,,7.472120184417668,1.1900911600449535
kt5_s79,5comp_equal,5,79,5,hmc,2,Price,moment_Var,,,,,,314.92988281213,1.05041704749082
kt5_s80,5comp_equal,5,80,5,hmc,2,Alt1,density,8.0,6.430986588783372,23.09054611518239,1.3923814432635495,1.1731252751016203,,
kt5_s80,5comp_equal,5,80,5,hmc,2,Alt2,density,11.0,2.884599861675216,14.736377120023434,1.8399383673274683,1.557348663485094,,
kt5_s80,5comp_equal,5,80,5,hmc,2,Alt3,density,10.0,4.806849118478614,23.89596337740882,1.377420017344489,1.2146237810238074,,
kt5_s80,5comp_equal,5,80,5,hmc,2,Price,density,7.0,3.206539606296797,29.069635368770086,1.671228447926836,1.2792303853499314,,
kt5_s80,5comp_equal,5,80,5,hmc,2,Alt1,moment_Mean,,,,,,3.233472333643307,1.6817128222316973
kt5_s80,5comp_equal,5,80,5,hmc,2,Alt1,moment_Var,,,,,,5.534101187221737,1.2943675465720448
kt5_s80,5comp_equal,5,80,5,hmc,2,Alt2,moment_Mean,,,,,,3.4717078394985657,1.6086893927428714
kt5_s80,5comp_equal,5,80,5,hmc,2,Alt2,moment_Var,,,,,,9.110078039584527,1.1914448700164644
kt5_s80,5comp_equal,5,80,5,hmc,2,Alt3,moment_Mean,,,,,,4.082968451173088,1.458147586240517
kt5_s80,5comp_equal,5,80,5,hmc,2,Alt3,moment_Var,,,,,,14.406003409663358,1.1506838657371836
kt5_s80,5comp_equal,5,80,5,hmc,2,Price,moment_Mean,,,,,,4.299785449162937,1.3928844191593932
kt5_s80,5comp_equal,5,80,5,hmc,2,Price,moment_Var,,,,,,5.757352687714771,1.289139897408208
kt5_s81,5comp_equal,5,81,5,hmc,2,Alt1,density,23.0,15.499882780729774,122.158279200189,1.0893466544708137,1.0308073336440025,,
kt5_s81,5comp_equal,5,81,5,hmc,2,Alt2,density,14.0,21.347838854045342,82.4276512833275,1.104888883080006,1.036196916833258,,
kt5_s81,5comp_equal,5,81,5,hmc,2,Alt3,density,26.0,18.39295662071629,137.87110991567786,1.074142267576068,1.021011579181338,,
kt5_s81,5comp_equal,5,81,5,hmc,2,Price,density,24.0,8.18015064699442,80.29792677759347,1.1755790941703124,1.0619309333377356,,
kt5_s81,5comp_equal,5,81,5,hmc,2,Alt1,moment_Mean,,,,,,394.21052153061663,1.0048628867347311
kt5_s81,5comp_equal,5,81,5,hmc,2,Alt1,moment_Var,,,,,,42.38747961981126,1.0622627821986623
kt5_s81,5comp_equal,5,81,5,hmc,2,Alt2,moment_Mean,,,,,,13.03387337172793,1.1104905580543392
kt5_s81,5comp_equal,5,81,5,hmc,2,Alt2,moment_Var,,,,,,33.11372479432912,1.0327864808516325
kt5_s81,5comp_equal,5,81,5,hmc,2,Alt3,moment_Mean,,,,,,142.91850760408565,1.009719864598757
kt5_s81,5comp_equal,5,81,5,hmc,2,Alt3,moment_Var,,,,,,45.33696718778439,1.0520848522145516
kt5_s81,5comp_equal,5,81,5,hmc,2,Price,moment_Mean,,,,,,104.73698907708348,1.0206798192871125
kt5_s81,5comp_equal,5,81,5,hmc,2,Price,moment_Var,,,,,,11.964210851056,1.11812947942486
kt5_s82,5comp_equal,5,82,5,hmc,2,Alt1,density,3.0,26.198722067522457,53.35001974621854,1.0743283893664473,1.0580870428358873,,
kt5_s82,5comp_equal,5,82,5,hmc,2,Alt2,density,6.0,4.079560105531584,266.8016239178795,1.4561597649230138,1.1561784709501437,,
kt5_s82,5comp_equal,5,82,5,hmc,2,Alt3,density,5.0,7.626153546952645,44.67883234218288,1.18892231334677,1.0689108802452896,,
kt5_s82,5comp_equal,5,82,5,hmc,2,Price,density,8.0,29.081323545718856,362.301796181364,1.0500656109022095,1.0221112260605651,,
kt5_s82,5comp_equal,5,82,5,hmc,2,Alt1,moment_Mean,,,,,,377.0814860218522,1.005585724649997
kt5_s82,5comp_equal,5,82,5,hmc,2,Alt1,moment_Var,,,,,,165.8768525500679,1.060080434837926
kt5_s82,5comp_equal,5,82,5,hmc,2,Alt2,moment_Mean,,,,,,7.276827497381534,1.19101965824038
kt5_s82,5comp_equal,5,82,5,hmc,2,Alt2,moment_Var,,,,,,20.671302343102955,1.0877973220763943
kt5_s82,5comp_equal,5,82,5,hmc,2,Alt3,moment_Mean,,,,,,5.870396358909437,1.2447255412675111
kt5_s82,5comp_equal,5,82,5,hmc,2,Alt3,moment_Var,,,,,,5.499626026566483,1.2731224185648118
kt5_s82,5comp_equal,5,82,5,hmc,2,Price,moment_Mean,,,,,,32.32581415718558,1.04550417224221
kt5_s82,5comp_equal,5,82,5,hmc,2,Price,moment_Var,,,,,,500.50508415085056,1.0117370206820406
kt5_s83,5comp_equal,5,83,5,hmc,2,Alt1,density,5.0,4.610337386565667,9.225549972799609,1.3490490970007758,1.211671089560035,,
kt5_s83,5comp_equal,5,83,5,hmc,2,Alt2,density,8.0,2.88608204683416,7.139523116959094,1.8291166126937,1.509936365689172,,
kt5_s83,5comp_equal,5,83,5,hmc,2,Alt3,density,5.0,2.976974743608507,97.69791164665408,1.77466136713538,1.2935773145458265,,
kt5_s83,5comp_equal,5,83,5,hmc,2,Price,density,11.0,3.219215928387724,16.394621061108207,1.655779122156704,1.3029428332217945,,
kt5_s83,5comp_equal,5,83,5,hmc,2,Alt1,moment_Mean,,,,,,11.99953106690198,1.145517418261856
kt5_s83,5comp_equal,5,83,5,hmc,2,Alt1,moment_Var,,,,,,36.06384247038784,1.0411219223284067
kt5_s83,5comp_equal,5,83,5,hmc,2,Alt2,moment_Mean,,,,,,21.038043210416195,1.0659864677823696
kt5_s83,5comp_equal,5,83,5,hmc,2,Alt2,moment_Var,,,,,,3.9727811472536025,1.4427644376604971
kt5_s83,5comp_equal,5,83,5,hmc,2,Alt3,moment_Mean,,,,,,4.016044623451798,1.423786244035906
kt5_s83,5comp_equal,5,83,5,hmc,2,Alt3,moment_Var,,,,,,10.25486457600246,1.1326497702493312
kt5_s83,5comp_equal,5,83,5,hmc,2,Price,moment_Mean,,,,,,3.988401185585429,1.437256212617616
kt5_s83,5comp_equal,5,83,5,hmc,2,Price,moment_Var,,,,,,33.06899998200248,1.0473561695134277
kt5_s84,5comp_equal,5,84,5,hmc,2,Alt1,density,23.0,3.210586336842133,70.97307840640873,1.6798870317444092,1.1383990892765803,,
kt5_s84,5comp_equal,5,84,5,hmc,2,Alt2,density,21.0,136.46543503129877,394.30927580649967,1.0269501365772309,1.0111115178544376,,
kt5_s84,5comp_equal,5,84,5,hmc,2,Alt3,density,27.0,10.59804766079005,469.1111051955973,1.1438539596139643,1.0271388515057522,,
kt5_s84,5comp_equal,5,84,5,hmc,2,Price,density,27.0,7.244255624600418,552.5317478265299,1.1994980664241297,1.0316131934316557,,
kt5_s84,5comp_equal,5,84,5,hmc,2,Alt1,moment_Mean,,,,,,3.911313023961976,1.4900086872198155
kt5_s84,5comp_equal,5,84,5,hmc,2,Alt1,moment_Var,,,,,,8.211639169095072,1.2072400862759476
kt5_s84,5comp_equal,5,84,5,hmc,2,Alt2,moment_Mean,,,,,,139.2326661001673,1.015761551565021
kt5_s84,5comp_equal,5,84,5,hmc,2,Alt2,moment_Var,,,,,,132.86195399618938,1.022771976584448
kt5_s84,5comp_equal,5,84,5,hmc,2,Alt3,moment_Mean,,,,,,503.5064359575473,1.0058059758989517
kt5_s84,5comp_equal,5,84,5,hmc,2,Alt3,moment_Var,,,,,,120.9173847373345,1.0381421897883223
kt5_s84,5comp_equal,5,84,5,hmc,2,Price,moment_Mean,,,,,,1618.6418992407878,1.0044737309780534
kt5_s84,5comp_equal,5,84,5,hmc,2,Price,moment_Var,,,,,,664.542819127742,1.006469665676199
kt5_s85,5comp_equal,5,85,5,hmc,2,Alt1,density,2.0,61.42299330248705,387.7052163299206,1.041830384054854,1.0297694526575396,,
kt5_s85,5comp_equal,5,85,5,hmc,2,Alt2,density,2.0,3.6028328877229643,1520.4006987628472,1.5260856414555366,1.2913224636970653,,
kt5_s85,5comp_equal,5,85,5,hmc,2,Alt3,density,4.0,3.4710108327746294,247.13379433508896,1.56149470403846,1.1622926127023636,,
kt5_s85,5comp_equal,5,85,5,hmc,2,Price,density,6.0,18.99320660168833,90.31405953966735,1.0694125509294858,1.0315233189951136,,
kt5_s85,5comp_equal,5,85,5,hmc,2,Alt1,moment_Mean,,,,,,9.57170133913201,1.14130525333164
kt5_s85,5comp_equal,5,85,5,hmc,2,Alt1,moment_Var,,,,,,6.629491106834744,1.218039115069048
kt5_s85,5comp_equal,5,85,5,hmc,2,Alt2,moment_Mean,,,,,,8.249124135290922,1.1652266409847136
kt5_s85,5comp_equal,5,85,5,hmc,2,Alt2,moment_Var,,,,,,5.155956936013873,1.2956112902547388
kt5_s85,5comp_equal,5,85,5,hmc,2,Alt3,moment_Mean,,,,,,6.357200406806007,1.2277074865150357
kt5_s85,5comp_equal,5,85,5,hmc,2,Alt3,moment_Var,,,,,,15.360922086246791,1.0927435466319526
kt5_s85,5comp_equal,5,85,5,hmc,2,Price,moment_Mean,,,,,,487.1570320409211,1.0494779763479736
kt5_s85,5comp_equal,5,85,5,hmc,2,Price,moment_Var,,,,,,173.73773780418333,1.0257436062073908
kt5_s86,5comp_equal,5,86,5,hmc,2,Alt1,density,5.0,4.224010355530938,83.53689256385064,1.4198819361338093,1.1816231377776254,,
kt5_s86,5comp_equal,5,86,5,hmc,2,Alt2,density,4.0,7.223575339436007,13.22769515164742,1.197703452140845,1.14107451330413,,
kt5_s86,5comp_equal,5,86,5,hmc,2,Alt3,density,4.0,4.885615277811673,13.8397510362305,1.3771494779632976,1.198451757113231,,
kt5_s86,5comp_equal,5,86,5,hmc,2,Price,density,4.0,17.594192851366863,38.433033531495234,1.0861800566152358,1.0551062661147088,,
kt5_s86,5comp_equal,5,86,5,hmc,2,Alt1,moment_Mean,,,,,,6.301908200788244,1.2340445307562236
kt5_s86,5comp_equal,5,86,5,hmc,2,Alt1,moment_Var,,,,,,12.78617206684843,1.123832649861525
kt5_s86,5comp_equal,5,86,5,hmc,2,Alt2,moment_Mean,,,,,,34.94589506050308,1.0589932115167249
kt5_s86,5comp_equal,5,86,5,hmc,2,Alt2,moment_Var,,,,,,330.7640367386584,1.078246925942463
kt5_s86,5comp_equal,5,86,5,hmc,2,Alt3,moment_Mean,,,,,,8.373924244680028,1.1910848302363632
kt5_s86,5comp_equal,5,86,5,hmc,2,Alt3,moment_Var,,,,,,5.061600717322276,1.321320378906001
kt5_s86,5comp_equal,5,86,5,hmc,2,Price,moment_Mean,,,,,,14.431731946860996,1.1023010996213556
kt5_s86,5comp_equal,5,86,5,hmc,2,Price,moment_Var,,,,,,83.33491626130458,1.0342881796313537
kt5_s87,5comp_equal,5,87,5,hmc,2,Alt1,density,4.0,3.1274564154974933,111.16742452751367,1.6926013386301866,1.3992935852743578,,
kt5_s87,5comp_equal,5,87,5,hmc,2,Alt2,density,7.0,2.898352566106384,88.2572324715262,1.8320758386415048,1.3332741642107926,,
kt5_s87,5comp_equal,5,87,5,hmc,2,Alt3,density,8.0,2.900808443895923,5.0794056259880485,1.8254427292662887,1.5936343009277856,,
kt5_s87,5comp_equal,5,87,5,hmc,2,Price,density,10.0,13.504791860215938,192.2085333993149,1.1017339029924909,1.0323278131365872,,
kt5_s87,5comp_equal,5,87,5,hmc,2,Alt1,moment_Mean,,,,,,5.976840168156,1.249206104523641
kt5_s87,5comp_equal,5,87,5,hmc,2,Alt1,moment_Var,,,,,,10.036767117411417,1.140724043585229
kt5_s87,5comp_equal,5,87,5,hmc,2,Alt2,moment_Mean,,,,,,310.1650548716085,1.004571726467507
kt5_s87,5comp_equal,5,87,5,hmc,2,Alt2,moment_Var,,,,,,23.272220775607924,1.0752541078479405
kt5_s87,5comp_equal,5,87,5,hmc,2,Alt3,moment_Mean,,,,,,63.40854453173747,1.0380624571037336
kt5_s87,5comp_equal,5,87,5,hmc,2,Alt3,moment_Var,,,,,,9.756780225337558,1.143675029190267
kt5_s87,5comp_equal,5,87,5,hmc,2,Price,moment_Mean,,,,,,5.080661638446806,1.332472579698409
kt5_s87,5comp_equal,5,87,5,hmc,2,Price,moment_Var,,,,,,10.659737854527403,1.161447277359043
kt5_s88,5comp_equal,5,88,5,hmc,2,Alt1,density,4.0,4.663205084364832,47.63402844516486,1.3503427484085126,1.187821491617581,,
kt5_s88,5comp_equal,5,88,5,hmc,2,Alt2,density,4.0,3.217105855032328,7.614550588953022,1.6430257241003008,1.3025668479294898,,
kt5_s88,5comp_equal,5,88,5,hmc,2,Alt3,density,6.0,3.915758562578697,17.532822137428877,1.4674654727723615,1.2484912689492187,,
kt5_s88,5comp_equal,5,88,5,hmc,2,Price,density,4.0,18.412053671316563,31.50995347309848,1.0815731487693052,1.0672918501622863,,
kt5_s88,5comp_equal,5,88,5,hmc,2,Alt1,moment_Mean,,,,,,9.660922772506606,1.196200860563005
kt5_s88,5comp_equal,5,88,5,hmc,2,Alt1,moment_Var,,,,,,20.45933305537108,1.136383243521489
kt5_s88,5comp_equal,5,88,5,hmc,2,Alt2,moment_Mean,,,,,,6.0782351036291455,1.240034413956709
kt5_s88,5comp_equal,5,88,5,hmc,2,Alt2,moment_Var,,,,,,28.03503605703383,1.0953590619418183
kt5_s88,5comp_equal,5,88,5,hmc,2,Alt3,moment_Mean,,,,,,5.605425070709188,1.29788434091544
kt5_s88,5comp_equal,5,88,5,hmc,2,Alt3,moment_Var,,,,,,6.430222305382522,1.2350759278519083
kt5_s88,5comp_equal,5,88,5,hmc,2,Price,moment_Mean,,,,,,9.700413756954662,1.1516249294086112
kt5_s88,5comp_equal,5,88,5,hmc,2,Price,moment_Var,,,,,,54.99307590225498,1.0119020322880026
kt5_s89,5comp_equal,5,89,5,hmc,2,Alt1,density,2.0,58.38200493172561,84.88528999593318,1.009383016945423,1.0064222949113444,,
kt5_s89,5comp_equal,5,89,5,hmc,2,Alt2,density,4.0,3.7307901908516303,19.10497935427924,1.48069578172174,1.3168028460487995,,
kt5_s89,5comp_equal,5,89,5,hmc,2,Alt3,density,14.0,3.343514126059344,26.34789556125089,1.6267957332633112,1.3905653778241795,,
kt5_s89,5comp_equal,5,89,5,hmc,2,Price,density,4.0,6.040124142912189,10.222373949052631,1.2473725374448448,1.1590522995022632,,
kt5_s89,5comp_equal,5,89,5,hmc,2,Alt1,moment_Mean,,,,,,195.9968826747723,1.0078655326429546
kt5_s89,5comp_equal,5,89,5,hmc,2,Alt1,moment_Var,,,,,,625.4741049814945,1.0037097347126165
kt5_s89,5comp_equal,5,89,5,hmc,2,Alt2,moment_Mean,,,,,,430.7168530033261,1.0036901717446158
kt5_s89,5comp_equal,5,89,5,hmc,2,Alt2,moment_Var,,,,,,283.26528717157845,1.004469619122574
kt5_s89,5comp_equal,5,89,5,hmc,2,Alt3,moment_Mean,,,,,,2.8900018908937883,1.847268147516882
kt5_s89,5comp_equal,5,89,5,hmc,2,Alt3,moment_Var,,,,,,2.829517379259231,1.906500115008352
kt5_s89,5comp_equal,5,89,5,hmc,2,Price,moment_Mean,,,,,,54.059918369870665,1.036616204975817
kt5_s89,5comp_equal,5,89,5,hmc,2,Price,moment_Var,,,,,,32.72225111671366,1.0459821195536334
kt5_s90,5comp_equal,5,90,5,hmc,2,Alt1,density,3.0,17.36437182067118,99.28658814507055,1.0833442655854504,1.047802265482651,,
kt5_s90,5comp_equal,5,90,5,hmc,2,Alt2,density,4.0,6.045390169000282,38.24084099098738,1.241271489319286,1.1216477377614702,,
kt5_s90,5comp_equal,5,90,5,hmc,2,Alt3,density,4.0,8.854790286996408,66.07941408374394,1.1584773228698857,1.0628786271510902,,
kt5_s90,5comp_equal,5,90,5,hmc,2,Price,density,8.0,4.240052110521053,92.52082108475722,1.398772581910333,1.124493959080504,,
kt5_s90,5comp_equal,5,90,5,hmc,2,Alt1,moment_Mean,,,,,,515.6316387319777,1.0128719378739597
kt5_s90,5comp_equal,5,90,5,hmc,2,Alt1,moment_Var,,,,,,382.9842659829807,1.0100384086103849
kt5_s90,5comp_equal,5,90,5,hmc,2,Alt2,moment_Mean,,,,,,230.75740292556677,1.021858234537231
kt5_s90,5comp_equal,5,90,5,hmc,2,Alt2,moment_Var,,,,,,146.7981616958365,1.01248417708234
kt5_s90,5comp_equal,5,90,5,hmc,2,Alt3,moment_Mean,,,,,,252.08291845849104,1.0210880910439717
kt5_s90,5comp_equal,5,90,5,hmc,2,Alt3,moment_Var,,,,,,376.1700590921497,1.0050847662267357
kt5_s90,5comp_equal,5,90,5,hmc,2,Price,moment_Mean,,,,,,88.89438595982442,1.0257491880844394
kt5_s90,5comp_equal,5,90,5,hmc,2,Price,moment_Var,,,,,,44.96246945095081,1.0387588752163872
kt5_s91,5comp_equal,5,91,5,hmc,2,Alt1,density,2.0,11.275567302364207,150.5819529783412,1.139819843750445,1.0792785063428236,,
kt5_s91,5comp_equal,5,91,5,hmc,2,Alt2,density,5.0,10.089189479282092,64.7572130062295,1.143546514263705,1.060466618623812,,
kt5_s91,5comp_equal,5,91,5,hmc,2,Alt3,density,4.0,4.63914333738955,52.17614388320617,1.3646227727935698,1.177704133932847,,
kt5_s91,5comp_equal,5,91,5,hmc,2,Price,density,6.0,24.94875921439133,216.6994322602004,1.0784300115610208,1.0273944231152372,,
kt5_s91,5comp_equal,5,91,5,hmc,2,Alt1,moment_Mean,,,,,,23.694600541561428,1.0598651526437253
kt5_s91,5comp_equal,5,91,5,hmc,2,Alt1,moment_Var,,,,,,15.128825714163003,1.093054973117241
kt5_s91,5comp_equal,5,91,5,hmc,2,Alt2,moment_Mean,,,,,,49.86492473449693,1.0346688485642122
kt5_s91,5comp_equal,5,91,5,hmc,2,Alt2,moment_Var,,,,,,19.140163981085266,1.0671071280649669
kt5_s91,5comp_equal,5,91,5,hmc,2,Alt3,moment_Mean,,,,,,97.38568170250387,1.0187386831316956
kt5_s91,5comp_equal,5,91,5,hmc,2,Alt3,moment_Var,,,,,,55.00524594124695,1.03529559666753
kt5_s91,5comp_equal,5,91,5,hmc,2,Price,moment_Mean,,,,,,655.477139103739,1.0081632422246145
kt5_s91,5comp_equal,5,91,5,hmc,2,Price,moment_Var,,,,,,171.18962800393004,1.0230893157137588
kt5_s92,5comp_equal,5,92,5,hmc,2,Alt1,density,5.0,6.52511508110929,241.4027887459957,1.2323130096450032,1.1143977750820622,,
kt5_s92,5comp_equal,5,92,5,hmc,2,Alt2,density,6.0,163.98097566191774,707.9127386960146,1.028009714387475,1.0140447155308172,,
kt5_s92,5comp_equal,5,92,5,hmc,2,Alt3,density,4.0,3.283951568898912,110.20385429064396,1.6292498303387934,1.3080476944308292,,
kt5_s92,5comp_equal,5,92,5,hmc,2,Price,density,6.0,32.35952187333902,569.8388957906711,1.0438050504924643,1.0211445531762158,,
kt5_s92,5comp_equal,5,92,5,hmc,2,Alt1,moment_Mean,,,,,,6.517218860769838,1.235639748186428
kt5_s92,5comp_equal,5,92,5,hmc,2,Alt1,moment_Var,,,,,,21.497596515812337,1.082709038395266
kt5_s92,5comp_equal,5,92,5,hmc,2,Alt2,moment_Mean,,,,,,459.8218037201647,1.0051394611610966
kt5_s92,5comp_equal,5,92,5,hmc,2,Alt2,moment_Var,,,,,,119.55914412926091,1.032585920385256
kt5_s92,5comp_equal,5,92,5,hmc,2,Alt3,moment_Mean,,,,,,436.25519361789264,1.0098709762926152
kt5_s92,5comp_equal,5,92,5,hmc,2,Alt3,moment_Var,,,,,,6.3283477753126975,1.2267532735433124
kt5_s92,5comp_equal,5,92,5,hmc,2,Price,moment_Mean,,,,,,280.5648254609361,1.0041748660672225
kt5_s92,5comp_equal,5,92,5,hmc,2,Price,moment_Var,,,,,,41.27391242362043,1.0418239438160937
kt5_s93,5comp_equal,5,93,5,hmc,2,Alt1,density,2.0,12.547515418823275,109.04830038885376,1.1229014830545434,1.062318340413816,,
kt5_s93,5comp_equal,5,93,5,hmc,2,Alt2,density,4.0,3.0854845016295664,126.04666799394856,1.7234509508392557,1.1959065979501242,,
kt5_s93,5comp_equal,5,93,5,hmc,2,Alt3,density,3.0,64.60687590734248,423.3791436786243,1.0415288848731965,1.0203310578837297,,
kt5_s93,5comp_equal,5,93,5,hmc,2,Price,density,4.0,6.329090384459476,532.1242507252174,1.236199638713108,1.060831283648887,,
kt5_s93,5comp_equal,5,93,5,hmc,2,Alt1,moment_Mean,,,,,,744.8053515419326,1.002670070183544
kt5_s93,5comp_equal,5,93,5,hmc,2,Alt1,moment_Var,,,,,,54.748845612403066,1.0344865007239603
kt5_s93,5comp_equal,5,93,5,hmc,2,Alt2,moment_Mean,,,,,,126.09943517177264,1.0384781117924666
kt5_s93,5comp_equal,5,93,5,hmc,2,Alt2,moment_Var,,,,,,339.2530160165142,1.0103012738995716
kt5_s93,5comp_equal,5,93,5,hmc,2,Alt3,moment_Mean,,,,,,380.37945884848045,1.0058777474112806
kt5_s93,5comp_equal,5,93,5,hmc,2,Alt3,moment_Var,,,,,,32.85292370082251,1.0484041012987344
kt5_s93,5comp_equal,5,93,5,hmc,2,Price,moment_Mean,,,,,,440.3189933454344,1.0036650716666646
kt5_s93,5comp_equal,5,93,5,hmc,2,Price,moment_Var,,,,,,159.34517363416035,1.0207288498841316
kt5_s94,5comp_equal,5,94,5,hmc,2,Alt1,density,2.0,12.272555576253785,52.90494963278263,1.107400297223949,1.067042865169169,,
kt5_s94,5comp_equal,5,94,5,hmc,2,Alt2,density,3.0,50.37265015160961,117.43350454788458,1.0290119157461686,1.020302834487211,,
kt5_s94,5comp_equal,5,94,5,hmc,2,Alt3,density,5.0,10.215737494334324,81.3732066972734,1.1509496305412688,1.076673786495691,,
kt5_s94,5comp_equal,5,94,5,hmc,2,Price,density,5.0,27.43760031450544,97.59371753232833,1.0663677115870993,1.0394526776258046,,
kt5_s94,5comp_equal,5,94,5,hmc,2,Alt1,moment_Mean,,,,,,17.088699556572713,1.0832086818684648
kt5_s94,5comp_equal,5,94,5,hmc,2,Alt1,moment_Var,,,,,,28.099998172952898,1.052497024501301
kt5_s94,5comp_equal,5,94,5,hmc,2,Alt2,moment_Mean,,,,,,56.768866769741926,1.0281113114317837
