dataset_key,scenario,k_true,data_seed,k_model,sampler,n_chains,converged,n_iter,switching_rate,verdict,gate_passed,invariant_pvec_sorted_rhat,invariant_Eu_rhat,alloc_accuracy,adjusted_rand
kt2_s63,2comp_equal,2,63,5,hmc,2,True,7,0.504,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0056094087140517,1.015974902460054,0.5066666666666667,0.0
kt2_s64,2comp_equal,2,64,5,hmc,2,True,3,0.5002,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.165912326547032,1.042555684879644,1.0,1.0
kt2_s65,2comp_equal,2,65,5,hmc,2,True,3,0.58925,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2255808139635764,1.219954630704986,0.53,0.0
kt2_s66,2comp_equal,2,66,5,hmc,2,True,7,0.5025,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.8367233240831349,1.51873787757849,0.9966666666666668,0.9866663650905948
kt2_s67,2comp_equal,2,67,5,hmc,2,True,13,0.50105,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.137277729936913,1.4882717935776102,0.9833333333333332,0.934225062467287
kt2_s68,2comp_equal,2,68,5,hmc,2,True,5,0.5088,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.034447496116899,1.3333106140569595,1.0,1.0
kt2_s69,2comp_equal,2,69,5,hmc,2,True,4,0.7144,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.502667239540888,1.369717084248487,1.0,1.0
kt2_s70,2comp_equal,2,70,5,hmc,2,True,5,0.52475,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1318981934124308,1.6298227809386523,1.0,1.0
kt2_s71,2comp_equal,2,71,5,hmc,2,True,6,0.506,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.030678520443558,1.3972589507580684,1.0,1.0
kt2_s72,2comp_equal,2,72,5,hmc,2,True,6,0.50115,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.089107379471168,1.147146246203545,1.0,1.0
kt2_s73,2comp_equal,2,73,5,hmc,2,True,4,0.5189,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.000548816585428,1.001222752646153,1.0,1.0
kt2_s74,2comp_equal,2,74,5,hmc,2,True,3,0.0007,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,3.5930141112840386,1.5357015667831633,0.9933333333333332,0.9734224076773978
kt2_s75,2comp_equal,2,75,5,hmc,2,True,3,0.5232,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.016818650477568,1.8356969188539,1.0,1.0
kt2_s76,2comp_equal,2,76,5,hmc,2,True,5,0.50325,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.991172417763171,1.2638545812281063,1.0,1.0
kt2_s77,2comp_equal,2,77,5,hmc,2,True,9,0.5036,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1687903506679134,1.130494623058568,1.0,1.0
kt2_s78,2comp_equal,2,78,5,hmc,2,True,3,0.50045,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.918933575024359,1.053826393289363,0.9933333333333332,0.973419284455204
kt2_s79,2comp_equal,2,79,5,hmc,2,True,5,0.50815,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.28358811462684,1.087558813066729,0.9833333333333332,0.9342246240342
kt2_s80,2comp_equal,2,80,5,hmc,2,True,3,0.62195,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.222558709793021,1.127107938584281,1.0,1.0
kt2_s81,2comp_equal,2,81,5,hmc,2,True,4,0.53485,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.231314458759344,1.09571700170625,0.9966666666666668,0.9866666397815044
kt2_s82,2comp_equal,2,82,5,hmc,2,True,5,0.53635,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.127578452761248,1.105050579541727,1.0,1.0
kt2_s83,2comp_equal,2,83,5,hmc,2,True,5,0.50615,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.123993500115668,1.0282750743003537,1.0,1.0
kt2_s84,2comp_equal,2,84,5,hmc,2,True,4,0.5016,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.221296845926249,1.1095155552563098,1.0,1.0
kt2_s85,2comp_equal,2,85,5,hmc,2,True,3,0.6473,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.086679718250185,1.0890396177698298,0.9866666666666668,0.9538448896485324
kt2_s86,2comp_equal,2,86,5,hmc,2,True,4,0.51105,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.240462461386461,1.3316569001418568,1.0,1.0
kt2_s87,2comp_equal,2,87,5,hmc,2,True,5,0.9645,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.13129649289798,1.0573168547050673,0.61,0.0468462760748019
kt2_s88,2comp_equal,2,88,5,hmc,2,True,4,0.5049,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.002700546586357,1.0010376696640657,1.0,1.0
kt2_s89,2comp_equal,2,89,5,hmc,2,True,4,0.8358,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.307438070310857,1.2330347151960497,1.0,1.0
kt2_s90,2comp_equal,2,90,5,hmc,2,True,4,0.9495,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2314994282949514,1.315236457059799,1.0,1.0
kt2_s91,2comp_equal,2,91,5,hmc,2,True,5,0.64685,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.4414621304774164,1.710082394182188,0.9433333333333334,0.9006589619851024
kt2_s92,2comp_equal,2,92,5,hmc,2,True,3,0.5001,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.232849973543739,1.1601992147105962,1.0,1.0
kt2_s93,2comp_equal,2,93,5,hmc,2,True,4,0.55415,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.1571975527530591,1.1663432582201243,0.9866666666666668,0.9676681220811858
kt2_s94,2comp_equal,2,94,5,hmc,2,True,5,0.5079,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.0127619228294846,1.5948010874636709,0.9966666666666668,0.9866666361755966
kt2_s95,2comp_equal,2,95,5,hmc,2,True,3,0.5566,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.1274922581861087,1.0207981568625848,1.0,1.0
kt2_s96,2comp_equal,2,96,5,hmc,2,True,4,0.5312,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.8778905628821745,1.0841679486455449,1.0,1.0
kt2_s97,2comp_equal,2,97,5,hmc,2,True,5,0.6436,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.134702632762502,1.0687818429168,1.0,1.0
kt2_s98,2comp_equal,2,98,5,hmc,2,True,6,0.5095,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.140753635254232,1.0414708061710831,1.0,1.0
kt2_s99,2comp_equal,2,99,5,hmc,2,True,9,0.5102,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.013073718792215,1.1725970381177993,0.9966666666666668,0.9866663650905948
kt3_s01,3comp_equal,3,1,5,hmc,2,True,4,0.50385,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.033846712434692,1.0689549473719604,0.97,0.9169147456284455
kt3_s02,3comp_equal,3,2,5,hmc,2,True,12,0.54245,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.180242822503812,1.0807412750063206,0.64,0.5031808628511013
kt3_s03,3comp_equal,3,3,5,hmc,2,True,3,0.5006,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.0005802173606553,1.196070373674209,0.9966666666666668,0.9902492283516412
kt3_s04,3comp_equal,3,4,5,hmc,2,True,4,0.5012,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0272032367552764,1.0263586633734851,1.0,1.0
kt3_s05,3comp_equal,3,5,5,hmc,2,True,3,0.50015,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.236054365186281,1.116968713843939,1.0,1.0
kt3_s06,3comp_equal,3,6,5,hmc,2,True,5,0.5016,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0164253192768378,1.0085699275637503,0.9866666666666668,0.9597579793735822
kt3_s07,3comp_equal,3,7,5,hmc,2,True,7,0.50015,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.512575386062112,1.0657933316016734,0.6733333333333333,0.4457349245663751
kt3_s08,3comp_equal,3,8,5,hmc,2,True,4,0.5046,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.3973078726229768,1.1679117407413282,0.8933333333333333,0.7317797028598936
kt3_s09,3comp_equal,3,9,5,hmc,2,True,4,0.50215,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.154582119954995,1.0556992823460027,0.68,0.5550364168418557
kt3_s100,3comp_equal,3,100,5,hmc,2,True,5,0.5632,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.830888849416764,1.058575484391339,0.7033333333333334,0.4400441267253379
kt3_s10,3comp_equal,3,10,5,hmc,2,True,8,0.51105,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.26411762860331,1.3422500360275644,0.99,0.970709796448782
kt3_s11,3comp_equal,3,11,5,hmc,2,True,5,0.5687,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.23126918296631,1.1829185217245208,0.82,0.5637702689052163
kt3_s12,3comp_equal,3,12,5,hmc,2,True,6,0.5009,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0006992505151495,1.006262766537363,0.99,0.972015116450888
kt3_s13,3comp_equal,3,13,5,hmc,2,True,3,0.64225,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2426530754926848,1.1542303101926126,0.7833333333333333,0.5852848442837235
kt3_s14,3comp_equal,3,14,5,hmc,2,True,2,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.091328546766124,1.860498905251244,1.0,1.0
kt3_s15,3comp_equal,3,15,5,hmc,2,True,8,0.60355,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.181421167036625,1.1087590984924518,0.36,0.0
kt3_s16,3comp_equal,3,16,5,hmc,2,True,3,0.5003,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.993375710555908,1.2639117540706648,0.9666666666666668,0.901864703112522
kt3_s17,3comp_equal,3,17,5,hmc,2,True,4,0.5008,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.187458148018921,1.0677650199930808,0.6533333333333333,0.4799130521307664
kt3_s18,3comp_equal,3,18,5,hmc,2,True,2,0.5056,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2204224259756664,1.7888292301482112,1.0,1.0
kt3_s19,3comp_equal,3,19,5,hmc,2,True,7,0.5577,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0676904788984884,1.041730998151314,0.98,0.938890193342661
kt3_s20,3comp_equal,3,20,5,hmc,2,True,10,0.50965,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.218596564931975,1.4021346574251312,0.99,0.9711308845006508
kt3_s21,3comp_equal,3,21,5,hmc,2,True,6,0.8771,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2165660226643955,1.2824488008671289,0.6766666666666666,0.5813892199159221
kt3_s22,3comp_equal,3,22,5,hmc,2,True,11,0.5394,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.1371267046626277,1.099372494964816,1.0,1.0
kt3_s23,3comp_equal,3,23,5,hmc,2,True,5,0.5194,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2714192238484108,1.3028279891103145,0.9666666666666668,0.9038180109894128
kt3_s24,3comp_equal,3,24,5,hmc,2,True,9,0.506,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.1350323959777082,1.0219469334295364,0.99,0.9706003962652772
kt3_s25,3comp_equal,3,25,5,hmc,2,True,5,0.51095,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.088870968104322,1.142985750425528,0.7,0.5114079019644359
kt3_s26,3comp_equal,3,26,5,hmc,2,True,5,0.50045,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.263284568386398,1.725034560765862,0.68,0.5669340154243289
kt3_s27,3comp_equal,3,27,5,hmc,2,True,3,0.58005,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2070389642898363,1.310811976065092,0.69,0.5420206984545315
kt3_s28,3comp_equal,3,28,5,hmc,2,True,5,0.5068,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2019210837482275,1.4143459438522306,0.7066666666666667,0.5432123096676518
kt3_s29,3comp_equal,3,29,5,hmc,2,True,9,0.52285,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0112521061415374,1.007472277244194,0.9633333333333334,0.89138415855052
kt3_s30,3comp_equal,3,30,5,hmc,2,True,2,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.093211735627894,1.1340484327263276,1.0,1.0
kt3_s31,3comp_equal,3,31,5,hmc,2,True,3,0.50365,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.0045299258883384,1.1022777433090332,0.9766666666666668,0.9303992304343004
kt3_s32,3comp_equal,3,32,5,hmc,2,True,5,0.52915,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.6017881513119354,1.1195532345068997,0.6733333333333333,0.5808199120199696
kt3_s33,3comp_equal,3,33,5,hmc,2,True,5,0.5008,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.229994589361866,1.495797780985346,0.9733333333333334,0.9235401608098062
kt3_s34,3comp_equal,3,34,5,hmc,2,True,6,0.5004,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0050374279687315,1.025383316044072,0.9966666666666668,0.9905169674365708
kt3_s35,3comp_equal,3,35,5,hmc,2,True,5,0.6709,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.3312943090865792,1.0931628836579972,0.6766666666666666,0.5402182052601472
kt3_s36,3comp_equal,3,36,5,hmc,2,True,4,0.51595,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.015334474158248,1.0485087137533495,0.9966666666666668,0.9903591722660632
kt3_s37,3comp_equal,3,37,5,hmc,2,True,4,0.51875,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.5894682274648937,1.531853495874755,0.6566666666666666,0.5239988010373634
kt3_s38,3comp_equal,3,38,5,hmc,2,True,3,0.55475,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.031156979623732,1.0123752693168009,1.0,1.0
kt3_s39,3comp_equal,3,39,5,hmc,2,True,4,0.5061,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2046538865513545,1.3778479311701328,0.68,0.5599728504209951
kt3_s40,3comp_equal,3,40,5,hmc,2,True,4,0.50455,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.9665103311038536,1.4704285008463496,0.5366666666666666,0.1342767641460033
kt3_s41,3comp_equal,3,41,5,hmc,2,True,3,0.50005,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.4786625170932184,1.0810068632117644,0.71,0.5760462163051954
kt3_s42,3comp_equal,3,42,5,hmc,2,True,5,0.5031,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0210212343828209,1.0691137126588013,0.9966666666666668,0.9897434929578948
kt3_s43,3comp_equal,3,43,5,hmc,2,True,5,0.5033,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,1.1404354322697987,1.0368670227503014,0.9966666666666668,0.989694783270137
kt3_s44,3comp_equal,3,44,5,hmc,2,True,3,0.508,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0068723931475965,1.0126112423704337,1.0,1.0
kt3_s45,3comp_equal,3,45,5,hmc,2,True,4,0.7044,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.224876699128985,1.06871074063611,0.6433333333333333,0.4559600873559439
kt3_s46,3comp_equal,3,46,5,hmc,2,True,6,0.74485,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.110325930278698,1.1543859471521092,0.91,0.7511515784734851
kt3_s47,3comp_equal,3,47,5,hmc,2,True,3,0.5074,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.1633200638825083,1.508891603242032,0.9866666666666668,0.9651498752637364
kt3_s48,3comp_equal,3,48,5,hmc,2,True,5,0.68335,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0244219064329758,1.033113685790017,0.9766666666666668,0.9314243058182629
kt3_s49,3comp_equal,3,49,5,hmc,2,True,3,0.50435,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.011270810160981,2.055692025237316,0.6733333333333333,0.5554150582029981
kt3_s50,3comp_equal,3,50,5,hmc,2,True,3,0.50025,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.0373556882455592,1.1287288723148483,0.98,0.9412919830667074
kt3_s51,3comp_equal,3,51,5,hmc,2,True,4,0.51425,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.7327830138816622,1.2089393881488777,0.9833333333333332,0.961166893255268
kt3_s52,3comp_equal,3,52,5,hmc,2,True,8,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2410134728596383,1.3132423963895676,0.9933333333333332,0.9804885683212696
kt3_s53,3comp_equal,3,53,5,hmc,2,True,3,0.50375,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.3916297679689884,2.0236410674380387,0.7,0.582069529467403
kt3_s54,3comp_equal,3,54,5,hmc,2,True,11,0.716,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.32602327029362,1.1864499873758714,0.9866666666666668,0.9716926319517892
kt3_s55,3comp_equal,3,55,5,hmc,2,True,3,0.9297,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.352263611727175,1.4522787762753062,0.7133333333333334,0.5438780570719063
kt3_s56,3comp_equal,3,56,5,hmc,2,True,5,0.50625,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.101506625203647,1.0468393976533268,0.6433333333333333,0.4782668063612596
kt3_s57,3comp_equal,3,57,5,hmc,2,True,3,0.6415,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.342226027899506,1.3204726737114882,0.6566666666666666,0.5367044999259433
kt3_s58,3comp_equal,3,58,5,hmc,2,True,6,0.51875,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.186673030089008,1.3553508367790208,0.72,0.5443805666713792
kt3_s59,3comp_equal,3,59,5,hmc,2,True,5,0.50715,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.22541544959306,1.1509404327984265,0.9966666666666668,0.9897866812265572
kt3_s60,3comp_equal,3,60,5,hmc,2,True,5,0.57765,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.188577153564662,1.8576696235007288,0.6833333333333333,0.5706560087023824
kt3_s61,3comp_equal,3,61,5,hmc,2,True,4,0.5008,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.024838354752093,1.099038591527991,0.9966666666666668,0.9897963563398215
kt3_s62,3comp_equal,3,62,5,hmc,2,True,13,0.5005,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.302731229688222,1.374939353756662,0.66,0.5285203832729642
kt3_s63,3comp_equal,3,63,5,hmc,2,True,3,0.5025,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.087111276095804,1.168989762692385,0.68,0.5669340154243289
kt3_s64,3comp_equal,3,64,5,hmc,2,True,4,0.51145,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.22556434270742,1.7794282526903522,0.9866666666666668,0.965885579008802
kt3_s65,3comp_equal,3,65,5,hmc,2,True,8,0.5772,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.234703570551105,1.0889132316925898,0.65,0.5329167596518635
kt3_s66,3comp_equal,3,66,5,hmc,2,True,3,0.50015,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.519358547794108,1.2572796819770753,0.9266666666666666,0.8184897328674027
kt3_s67,3comp_equal,3,67,5,hmc,2,True,8,0.50025,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.3284852803656246,1.5463199114657953,0.9666666666666668,0.9014571926002322
kt3_s68,3comp_equal,3,68,5,hmc,2,True,4,0.7591,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.85305156912539,1.2132590416347775,0.9533333333333334,0.8626614000742562
kt3_s69,3comp_equal,3,69,5,hmc,2,True,5,0.50255,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0203065510960403,1.0366268923649329,0.9933333333333332,0.9791575496678988
kt3_s70,3comp_equal,3,70,5,hmc,2,True,5,0.5745,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.0081925378601713,1.5984505752053708,0.99,0.9698617085078513
kt3_s71,3comp_equal,3,71,5,hmc,2,True,4,0.5905,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0241960160733077,1.0163237234525124,1.0,1.0
kt3_s72,3comp_equal,3,72,5,hmc,2,True,9,0.54835,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.044701716521529,1.3436790357871344,0.9966666666666668,0.9896912980217246
kt3_s73,3comp_equal,3,73,5,hmc,2,True,8,0.5323,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.179712719629302,1.7234741690849664,0.73,0.5498107824549903
kt3_s74,3comp_equal,3,74,5,hmc,2,True,3,0.5018,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.0625395788881271,1.2650295664233204,0.98,0.9415286264695732
kt3_s75,3comp_equal,3,75,5,hmc,2,True,6,0.5149,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0122698088169315,1.0137413001261026,0.9933333333333332,0.9791199510132672
kt3_s76,3comp_equal,3,76,5,hmc,2,True,3,0.50405,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2041885178694227,1.3152283125717306,0.8166666666666667,0.5952881328477282
kt3_s77,3comp_equal,3,77,5,hmc,2,True,3,0.50525,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2268391177457056,1.1056232142019278,0.6866666666666666,0.5471122620209077
kt3_s78,3comp_equal,3,78,5,hmc,2,True,7,0.51255,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.0548437869184912,1.182997847240019,0.82,0.6010100727853955
kt3_s79,3comp_equal,3,79,5,hmc,2,True,4,0.5078,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),False,1.0747657628005154,1.1589194503990892,0.6766666666666666,0.5568047966778571
kt3_s80,3comp_equal,3,80,5,hmc,2,True,4,0.5012,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.289161846747852,1.7732432475799564,0.8233333333333334,0.6295776455633749
kt3_s81,3comp_equal,3,81,5,hmc,2,True,8,0.5066,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0202233665536269,1.0091965000671186,0.99,0.9696558146495464
kt3_s82,3comp_equal,3,82,5,hmc,2,True,7,0.53505,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0144297611331916,1.063475926483865,0.9766666666666668,0.9302877769364968
kt3_s83,3comp_equal,3,83,5,hmc,2,True,3,0.5086,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2469898691589982,1.371667568533459,0.6733333333333333,0.5627937110681691
kt3_s84,3comp_equal,3,84,5,hmc,2,True,4,0.57015,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",True,2.440831267472684,1.0712298104670157,0.7266666666666667,0.6304209044726755
kt3_s85,3comp_equal,3,85,5,hmc,2,True,7,0.51995,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.265509863191419,1.122145753159168,0.9566666666666668,0.875464627192034
kt3_s86,3comp_equal,3,86,5,hmc,2,True,3,0.5,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.8550766206181029,2.099618783192861,0.8766666666666667,0.8782705248891365
kt3_s87,3comp_equal,3,87,5,hmc,2,True,9,0.50925,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.073774630528019,1.0090084624351674,1.0,1.0
kt3_s88,3comp_equal,3,88,5,hmc,2,True,5,0.5074,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,1.511142315951682,1.42259873381517,1.0,1.0
kt3_s89,3comp_equal,3,89,5,hmc,2,True,4,0.5023,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.083774812602516,1.564404658851667,1.0,1.0
kt3_s90,3comp_equal,3,90,5,hmc,2,True,4,0.5057,"MULTIMODAL (genuine - sorting removed labels, so not a label artifact; ECR aligns within-mode only)",False,2.2367105650794934,1.380021495400077,1.0,1.0
kt3_s91,3comp_equal,3,91,5,hmc,2,True,5,0.50315,PERMUTATION-FIXED (label switching was present and has been aligned by ECR),True,1.0333987552865398,1.0300919490024223,1.0,1.0
